NIB,NPWP_PERSEROAN,NAMA_PERSEROAN,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT_PERSEROAN,KELURAHAN_PERSEROAN,PERSEROAN_DAERAH_ID,KODE_POS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,TGL_PERUBAHAN_NIB,STATUS_NIB,IS_NPWP_INVALID,IS_INCOMPLETE,IS_DAERAH_VALID,IS_STALE,IS_CLEANED,CLEANSING_TIMESTAMP
6172131451951,46.945.946.1-917.044,PT LESTARI TBK,PT,Perum,Belum Berbadan Hukum,Dibekukan,Gang Dipenogoro No.. 481,PADANGPANJANG,64,,Y,N,API-U,2025-05-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4945147541022,40.151.399.7-738.815,PT WACANA PANGESTU,PT,PT,Berbadan Hukum,Dibekukan,Jalan Gardujati No.. 382,LUBUKLINGGAU,61,,N,N,,2024-07-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2265576769523,49.428.562.7-551.546,UD NAPITUPULU (PERSERO) TBK,UD,PT,Belum Berbadan Hukum,Dibekukan,Jalan Suniaraja No.. 93,BANDA ACEH,36,,Y,Y,API-P,2023-06-28,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0587210552472,70.995.953.6-248.215,PD SAFITRI,PD,PT,Berbadan Hukum,Tidak Aktif,Jalan Dipatiukur No.. 29,BALIKPAPAN,51,,Y,Y,API-U,2025-05-19,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9179202521310,72.851.833.6-153.783,UD SUWARNO LAILASARI,UD,CV,Belum Berbadan Hukum,Tidak Aktif,Gg. Laswi No.. 3,TEGAL,73,,N,N,,2024-11-21,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0412009282066,87.970.896.7-567.728,UD PRAKASA TBK,UD,CV,Belum Berbadan Hukum,Aktif,Gang Ciwastra No.. 725,,12,,N,N,,2023-07-08,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2369036289177,40.668.657.6-847.389,PERUM HALIM,PERUM,Perum,Berbadan Hukum,Tidak Aktif,Jalan Waringin No.. 99,AMBON,73,,Y,Y,API-P,2023-08-02,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5034281139043,70.206.653.0-246.275,CV PURWANTI (PERSERO) TBK,CV,PT,Berbadan Hukum,Tidak Aktif,Jalan S. Parman No.. 57,BEKASI,12,,Y,Y,API-P,2024-09-24,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
4683565215681,64.826.793.2-024.601,PT MAHENDRA TBK,PT,Perum,Berbadan Hukum,Tidak Aktif,Gang Peta No.. 94,PALANGKARAYA,61,,N,Y,,2023-11-07,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,11.975.735.3-905.220,CV MARYADI,CV,UD,Belum Berbadan Hukum,Tidak Aktif,Jl.. Bkr No.. 42,PALANGKARAYA,61,,Y,Y,API-U,2024-11-25,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6063399129710,18.784.891.4-560.888,PD LAILASARI KUSUMO (PERSERO) TBK,PD,PT,Belum Berbadan Hukum,Tidak Aktif,Jalan Laswi No.. 22,SALATIGA,61,,Y,Y,API-P,2024-08-28,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5511274747219,62.040.372.4-410.418,PT PRAYOGA MANDASARI (PERSERO) TBK,PT,Firma,Belum Berbadan Hukum,Tidak Aktif,Gg. Gedebage Selatan No.. 59,MADIUN,64,17770,Y,Y,API-P,2025-04-26,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0903802146296,09.228.397.7-685.095,PERUM WAHYUNI (PERSERO) TBK,PERUM,Perum,Belum Berbadan Hukum,Aktif,Gg. Raya Ujungberung No.. 9,JAMBI,21,,N,N,,2024-01-05,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6636515597371,35.465.039.8-159.971,PT WACANA RAJASA (PERSERO) TBK,PT,Firma,Berbadan Hukum,Dibekukan,Jalan Asia Afrika No.. 266,SUKABUMI,36,,Y,N,API-U,2023-05-08,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
6730306442121,35.414.083.4-894.729,UD WIDIASTUTI KUSWOYO,,UD,Berbadan Hukum,Dibekukan,Gg. Cihampelas No.. 74,BEKASI,18,,N,N,,2024-01-12,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
5423567782659,49.842.010.8-801.915,PT MULYANI,PT,UD,Berbadan Hukum,Tidak Aktif,Jalan H.J Maemunah No.. 2,PONTIANAK,64,,Y,N,API-U,2023-01-30,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2751648072791,04.223.763.3-430.713,CV MAHENDRA TBK,CV,CV,Belum Berbadan Hukum,Aktif,Gang Ahmad Yani No.. 810,PEKANBARU,35,,Y,Y,API-P,2014-01-14,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4481776655868,97.343.116.2-469.438,UD PADMASARI (PERSERO) TBK,UD,UD,Belum Berbadan Hukum,Tidak Aktif,Gg. Jend. Sudirman No.. 601,TARAKAN,21,,Y,N,API-U,2025-06-14,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
1111096179817,64.595.825.0-683.296,UD NASHIRUDDIN (PERSERO) TBK,,Perum,Belum Berbadan Hukum,Aktif,Gg. Tebet Barat Dalam No.. 680,,16,27760,Y,N,API-U,2025-08-19,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
7660538444463,00.921.930.6-033.015,UD SAFITRI SUSANTI TBK,,UD,Belum Berbadan Hukum,Tidak Aktif,Jalan Gegerkalong Hilir No.. 031,TANJUNGPINANG,31,37230,Y,Y,API-P,2025-05-30,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3960962626582,55.236.101.2-516.121,PERUM NAINGGOLAN IRAWAN TBK,PERUM,Firma,Berbadan Hukum,Tidak Aktif,Gg. W.R. Supratman No.. 122,PASURUAN,73,79330,N,Y,,2023-07-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9209819602752,30.668.919.3-304.198,PERUM WIJAYA (PERSERO) TBK,PERUM,Firma,Berbadan Hukum,Tidak Aktif,Jl.. Medokan Ayu No.. 6,PAYAKUMBUH,35,76780,Y,Y,API-P,2023-10-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9117911244211,63.864.370.3-400.103,CV HALIM NURAINI (PERSERO) TBK,CV,PT,Belum Berbadan Hukum,Dibekukan,Jalan Pasteur No.. 6,BINJAI,36,,Y,Y,API-P,2024-03-06,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
5722402990155,61.628.614.8-005.162,UD NABABAN HALIMAH,UD,PT,Berbadan Hukum,Dibekukan,Jalan S. Parman No.. 959,BLITAR,32,,N,Y,,2023-02-17,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3513052312447,25.976.094.5-725.564,UD IRAWAN WIDIASTUTI,UD,Perum,Belum Berbadan Hukum,Tidak Aktif,Jl.. Kiaracondong No.. 971,PAYAKUMBUH,73,,N,N,,2024-01-31,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4619942376769,95.278.835.5-637.110,UD TAMBA (PERSERO) TBK,UD,Perum,Berbadan Hukum,Dibekukan,Jl.. Sadang Serang No.. 19,BITUNG,64,,N,N,,2025-02-04,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
7208496498560,14.184.828.5-439.809,CV MULYANI (PERSERO) TBK,CV,CV,Berbadan Hukum,Aktif,Gang Gardujati No.. 991,PEKALONGAN,73,,N,N,,2025-01-31,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0505379538164,77.217.539.3-105.574,PD MAYASARI TBK,PD,Perum,Belum Berbadan Hukum,Tidak Aktif,Gg. Rumah Sakit No.. 137,YOGYAKARTA,12,,Y,Y,API-P,2024-02-08,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0461172959639,02.291.018.9-004.933,PT SANTOSO WAHYUDIN,PT,CV,Belum Berbadan Hukum,Aktif,Jalan Jakarta No.. 6,BOGOR,18,,N,N,,2024-11-21,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0644556185790,50.305.713.7-505.869,PD MAULANA,PD,UD,Berbadan Hukum,Aktif,Jl.. Sadang Serang No.. 62,BANJARMASIN,73,29080,Y,N,API-P,2023-04-08,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
6321358004010,38.076.270.5-704.627,PD WACANA TBK,PD,Firma,Berbadan Hukum,Aktif,Jalan Pelajar Pejuang No.. 9,TANJUNGPINANG,61,,N,N,,2023-09-03,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9671883977457,28.094.270.4-728.084,UD YULIANTI WASKITA (PERSERO) TBK,UD,PT,Berbadan Hukum,Tidak Aktif,Jl.. Jayawijaya No.. 62,JAMBI,21,,Y,Y,API-U,2024-03-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6371539885472,64.108.936.2-224.938,PT DABUKKE NAMAGA,PT,Perum,Berbadan Hukum,Tidak Aktif,Gg. W.R. Supratman No.. 1,MEDAN,21,,N,N,,2023-05-21,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4912711307240,60.677.543.7-360.271,UD PERTIWI ARDIANTO TBK,UD,Perum,Berbadan Hukum,Aktif,Jl.. Sentot Alibasa No.. 49,TASIKMALAYA,35,,Y,N,API-P,2014-05-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7451066343629,35.542.622.7-531.443,UD HASANAH JANUAR,UD,PT,Berbadan Hukum,Aktif,Gang Ciwastra No.. 062,JAMBI,35,,Y,Y,API-U,2023-03-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8143966613473,21.804.208.5-652.294,UD PADMASARI MANDASARI TBK,UD,PT,Berbadan Hukum,Aktif,Gang Jamika No.. 827,BLITAR,31,,N,N,,2024-09-17,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
2512257207650,22.997.270.1-174.695,PT SUARTINI TBK,PT,Perum,Berbadan Hukum,Tidak Aktif,Gg. Joyoboyo No.. 08,BITUNG,35,,Y,Y,API-P,2025-08-25,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
9438822114577,94.359.558.4-679.498,CV MEGANTARA,,Perum,Berbadan Hukum,Tidak Aktif,Gg. Peta No.. 270,PURWOKERTO,12,,N,N,,2014-03-17,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
9714802632570,31.591.758.6-368.211,PERUM HARTATI TBK,PERUM,Perum,Berbadan Hukum,Tidak Aktif,Jalan Hos. Cokroaminoto No.. 7,,33,,Y,N,API-U,2025-12-15,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
5569644309859,15.443.814.7-580.991,PD PRADIPTA WIDODO TBK,PD,Firma,Berbadan Hukum,Aktif,Gang H.J Maemunah No.. 209,SABANG,61,,N,N,,2023-10-29,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
4982474140703,36.845.607.1-054.500,PERUM NURDIYANTI,PERUM,Firma,Berbadan Hukum,Aktif,Jalan Gedebage Selatan No.. 8,BANDA ACEH,12,,Y,N,API-P,2023-10-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8821423691430,60.955.363.3-831.694,PD RAHMAWATI (PERSERO) TBK,,Perum,Belum Berbadan Hukum,Aktif,Gg. Bangka Raya No.. 608,METRO,73,,N,N,,2024-09-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6592342683441,38.580.949.7-558.187,CV NAJMUDIN TBK,CV,PT,Berbadan Hukum,Dibekukan,Gg. Tubagus Ismail No.. 2,SINGKAWANG,21,,N,N,,2024-10-03,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5756766708061,96.143.629.4-805.248,UD MEGANTARA,UD,CV,Belum Berbadan Hukum,Aktif,Gang Sukabumi No.. 033,PAYAKUMBUH,51,,N,N,,2023-09-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,58.859.055.1-056.276,PT LAKSMIWATI DABUKKE TBK,PT,UD,Berbadan Hukum,Tidak Aktif,Gg. M.H Thamrin No.. 1,TUAL,73,,Y,N,API-P,2024-11-09,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,86.523.757.0-718.209,CV WAHYUDIN NAMAGA,CV,CV,Berbadan Hukum,Dibekukan,Gg. Stasiun Wonokromo No.. 00,SOLOK,32,,Y,N,API-P,2024-09-08,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0793110291813,26.106.485.0-852.517,PD TAMPUBOLON (PERSERO) TBK,PD,PT,Berbadan Hukum,Tidak Aktif,Jl.. Jayawijaya No.. 1,BEKASI,18,,N,N,,2025-09-17,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
8497916202232,65.759.716.8-205.487,PERUM MAYASARI SIMANJUNTAK,PERUM,Firma,Berbadan Hukum,Dibekukan,Gang Pasteur No.. 553,SERANG,36,20970,N,N,,2025-01-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1766204719609,38.034.660.9-455.043,PT WULANDARI,PT,Perum,Belum Berbadan Hukum,Aktif,Gang Suniaraja No.. 1,PRABUMULIH,21,,Y,Y,API-P,2025-01-02,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3586812259572,35.803.780.4-945.403,PD NUGROHO (PERSERO) TBK,PD,Perum,Belum Berbadan Hukum,Dibekukan,Gang Kebonjati No.. 03,TUAL,12,,N,Y,,2025-11-04,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
2599599610023,12.681.108.7-956.695,CV LAILASARI TARIHORAN,CV,CV,Berbadan Hukum,Aktif,Gang Rungkut Industri No.. 036,KOTA ADMINISTRASI JAKARTA UTARA,36,,N,Y,,2025-02-25,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1094101759025,13.715.460.6-136.652,PT RAHMAWATI MAHENDRA,PT,Firma,Belum Berbadan Hukum,Tidak Aktif,Gg. Ahmad Yani No.. 843,TANJUNGBALAI,51,,Y,N,API-U,2024-04-06,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8319013020569,69.885.073.5-189.698,PD WASITA TBK,PD,CV,Berbadan Hukum,Dibekukan,Gang Siliwangi No.. 0,BANJARBARU,33,,N,N,,2025-10-22,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
8217661912841,15.510.236.0-615.553,CV SITORUS HUTAPEA (PERSERO) TBK,CV,Firma,Belum Berbadan Hukum,Tidak Aktif,Jalan Pacuan Kuda No.. 254,SORONG,12,76090,Y,N,API-U,2023-05-20,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
4189389846908,89.913.113.9-482.959,UD PRAYOGA (PERSERO) TBK,UD,Firma,Belum Berbadan Hukum,Tidak Aktif,Gg. Cikapayang No.. 83,,12,,Y,Y,API-U,2024-11-16,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
0850371990516,76.757.627.1-908.564,PT WALUYO,PT,PT,Berbadan Hukum,Aktif,Jl.. Cikutra Barat No.. 04,BATAM,36,80460,Y,N,API-P,2025-11-05,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
7430003896087,06.396.784.6-712.128,PT SAFITRI ZULKARNAIN (PERSERO) TBK,PT,UD,Berbadan Hukum,Aktif,Gang Rawamangun No.. 99,MAKASSAR,16,,N,N,,2023-08-30,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
5535603319036,95.770.909.8-581.046,PT BUDIMAN,PT,PT,Berbadan Hukum,Aktif,Jl.. Kh Amin Jasuta No.. 4,PADANGPANJANG,61,,Y,Y,API-U,2025-06-17,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
9342967111483,63.722.752.5-919.937,PT MAHENDRA,PT,Firma,Belum Berbadan Hukum,Dibekukan,Gang Rajawali Timur No.. 8,BONTANG,51,,N,N,,2024-05-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8810569741328,29.312.759.8-215.125,PERUM RAHMAWATI,PERUM,CV,Belum Berbadan Hukum,Dibekukan,Jl.. S. Parman No.. 0,MALANG,21,,Y,N,API-U,2023-08-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4496410496706,49.454.045.3-210.388,PD RAHIMAH SITOMPUL TBK,PD,UD,Berbadan Hukum,Dibekukan,Gang Jamika No.. 707,AMBON,73,,N,N,,2023-03-06,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0954930596601,70.397.975.4-879.960,UD WALUYO PUTRA TBK,UD,Perum,Belum Berbadan Hukum,Aktif,Gg. Antapani Lama No.. 508,BONTANG,35,,N,N,,2025-08-15,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
2044138459609,35.370.275.4-801.668,CV NAPITUPULU,,Firma,Belum Berbadan Hukum,Tidak Aktif,Jl.. Pasirkoja No.. 2,PURWOKERTO,61,,Y,Y,API-U,2025-06-27,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
7057836091498,40.976.065.7-184.264,PT WASTUTI,,Firma,Belum Berbadan Hukum,Aktif,Jalan Sadang Serang No.. 473,,35,,N,Y,,2023-12-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0310287950830,91.265.998.4-016.694,CV NAINGGOLAN NABABAN,CV,Firma,Berbadan Hukum,Aktif,Gang Kutisari Selatan No.. 30,PRABUMULIH,21,,Y,N,API-U,2023-08-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5956164205955,52.918.667.5-481.965,PERUM PADMASARI LESTARI,PERUM,Firma,Berbadan Hukum,Tidak Aktif,Gg. Kapten Muslihat No.. 1,PEKANBARU,12,,Y,N,API-U,2023-02-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5889536902611,28.578.515.9-645.561,UD WAHYUDIN NOVITASARI,UD,UD,Berbadan Hukum,Dibekukan,Gang Pasteur No.. 6,GORONTALO,33,,N,Y,,2025-08-25,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
5439435353751,88.246.455.6-370.081,PD WALUYO (PERSERO) TBK,PD,Perum,Berbadan Hukum,Tidak Aktif,Jalan Hos. Cokroaminoto No.. 478,KEDIRI,21,,Y,N,API-P,2024-04-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2836929445511,52.431.517.2-589.506,PD ASTUTI WASITA TBK,PD,Perum,Berbadan Hukum,Aktif,Gang Sukabumi No.. 273,SUKABUMI,73,,Y,Y,API-U,2025-05-07,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7120602128866,45.130.411.8-247.729,UD PRADANA,UD,Firma,Berbadan Hukum,Dibekukan,Jl.. Siliwangi No.. 835,,12,,Y,Y,API-P,2023-06-01,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7676472298120,75.607.378.7-388.328,PERUM RAJATA ANGGRIAWAN,PERUM,PT,Berbadan Hukum,Tidak Aktif,Gang Surapati No.. 90,SUNGAI PENUH,18,,Y,N,API-P,2024-11-29,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8986456522036,66.284.588.9-321.101,PERUM RAHMAWATI PUSPASARI,PERUM,CV,Berbadan Hukum,Tidak Aktif,Gang Ciwastra No.. 36,GORONTALO,21,,N,N,,2025-09-23,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
4491342138820,76.924.040.8-550.818,UD ANGGRIAWAN MANDASARI,UD,PT,Belum Berbadan Hukum,Aktif,Jalan Veteran No.. 68,MADIUN,35,,Y,N,API-P,2025-05-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7411767412415,10.762.812.3-744.076,PD PUTRA WIJAYA (PERSERO) TBK,PD,Firma,Belum Berbadan Hukum,Dibekukan,Gg. Dr. Djunjunan No.. 97,BEKASI,12,,Y,Y,API-P,2024-10-06,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
0853800329633,33.481.155.7-833.191,PT NASHIRUDDIN NAPITUPULU (PERSERO) TBK,PT,Firma,Berbadan Hukum,Aktif,Jalan Moch. Ramdan No.. 81,BANJARMASIN,33,,N,Y,,2025-11-23,DIBEKUKAN,False,False,True,False,True,2026-06-11 14:21:15
0617893206496,80.597.240.5-495.543,CV KUSUMO MUSTOFA TBK,CV,CV,Belum Berbadan Hukum,Dibekukan,Gg. Laswi No.. 346,,91,,Y,N,API-P,2025-09-30,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
5874131467536,14.180.475.5-676.116,PT MEGANTARA HASSANAH,PT,CV,Belum Berbadan Hukum,Tidak Aktif,Jalan Ahmad Dahlan No.. 97,,21,,N,N,,2024-04-25,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3608545667664,06.274.497.3-347.651,PERUM NATSIR AGUSTINA (PERSERO) TBK,,Perum,Belum Berbadan Hukum,Aktif,Gang Sukajadi No.. 2,MOJOKERTO,31,,N,N,,2024-02-27,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,78.337.132.9-552.020,CV LAILASARI,CV,PT,Belum Berbadan Hukum,Tidak Aktif,Gg. Ciumbuleuit No.. 856,CIMAHI,33,,Y,Y,API-P,2023-04-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3286342556383,01.036.865.0-773.962,PD WIBOWO,PD,Perum,Berbadan Hukum,Aktif,Jalan Suniaraja No.. 041,MADIUN,32,,Y,N,API-P,2024-09-09,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3041662411186,02.015.760.8-619.941,PD MANDALA HALIMAH,PD,CV,Belum Berbadan Hukum,Tidak Aktif,Jl.. Asia Afrika No.. 1,KUPANG,33,,Y,N,API-P,2025-11-15,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
7314976461368,35.494.291.8-518.250,CV FARIDA TBK,CV,Perum,Belum Berbadan Hukum,Dibekukan,Jl.. Tebet Barat Dalam No.. 3,TANJUNGPINANG,21,,Y,Y,API-P,2025-07-15,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
6375791452118,21.212.885.7-607.255,PERUM ARDIANTO,PERUM,UD,Belum Berbadan Hukum,Dibekukan,Jalan Pacuan Kuda No.. 33,,12,05310,Y,N,API-P,2023-05-01,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4520599604387,69.511.320.3-329.472,PT WIDIASTUTI MARBUN,,UD,Berbadan Hukum,Aktif,Gg. Monginsidi No.. 558,SOLOK,31,,N,N,,2023-06-08,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2812371067287,17.766.895.8-428.408,PT TAMBA SINAGA,PT,PT,Belum Berbadan Hukum,Tidak Aktif,Gg. Suryakencana No.. 06,PALU,31,,N,N,,2025-12-06,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
9224839589477,26.958.338.2-168.536,CV ZULKARNAIN,CV,PT,Belum Berbadan Hukum,Tidak Aktif,Jalan Jayawijaya No.. 2,BENGKULU,31,,N,Y,,2023-11-04,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0433187510979,20.068.358.8-904.231,PT SITORUS BUDIYANTO TBK,PT,Firma,Belum Berbadan Hukum,Tidak Aktif,Jl.. Moch. Ramdan No.. 914,TERNATE,21,,Y,N,API-U,2025-01-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4883192134249,13.129.816.8-601.660,PD SIHOMBING (PERSERO) TBK,PD,Firma,Belum Berbadan Hukum,Dibekukan,Jalan H.J Maemunah No.. 397,BOGOR,35,,N,N,,2024-03-04,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3192227051028,56.435.680.7-334.309,CV SITOMPUL,CV,UD,Belum Berbadan Hukum,Tidak Aktif,Jl.. R.E Martadinata No.. 339,PEMATANGSIANTAR,32,,Y,N,API-U,2025-08-29,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
5819324268774,87.123.571.6-667.356,CV HABIBI,CV,Perum,Belum Berbadan Hukum,Dibekukan,Jl.. Dipatiukur No.. 983,PEKALONGAN,73,,Y,N,API-P,2024-03-13,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
3652037583094,42.096.932.5-937.259,PD NUGROHO SUDIATI,,PT,Belum Berbadan Hukum,Dibekukan,Gang Joyoboyo No.. 34,BAU-BAU,32,,Y,N,API-P,2025-03-26,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4409079772781,04.378.029.9-915.730,PERUM SURYATMI ASTUTI (PERSERO) TBK,PERUM,PT,Belum Berbadan Hukum,Aktif,Gg. W.R. Supratman No.. 498,PURWOKERTO,33,,Y,Y,API-U,2025-06-27,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
0843905529580,85.412.426.0-066.197,PD PURWANTI TBK,PD,PT,Berbadan Hukum,Tidak Aktif,Jalan Waringin No.. 230,PEKALONGAN,35,,Y,Y,API-P,2024-07-18,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6204485157919,59.090.119.1-186.747,PD SAMOSIR YUNIAR (PERSERO) TBK,PD,UD,Berbadan Hukum,Aktif,Jl.. Sukajadi No.. 2,TUAL,12,,Y,Y,API-P,2024-03-21,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
3432406424295,52.231.855.3-279.904,PD ANGGRAINI,PD,Firma,Belum Berbadan Hukum,Tidak Aktif,Gg. Bkr No.. 02,SIBOLGA,35,,Y,Y,API-P,2025-09-30,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
8720962893654,26.350.716.8-564.849,PT LATUPONO ISWAHYUDI,PT,PT,Berbadan Hukum,Tidak Aktif,Jalan M.T Haryono No.. 626,TANJUNGBALAI,33,,N,Y,,2025-08-15,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
8272795596905,89.107.644.5-890.922,PT KURNIAWAN USADA TBK,,Perum,Belum Berbadan Hukum,Tidak Aktif,Jalan Suniaraja No.. 4,CIMAHI,31,11680,Y,Y,API-P,2024-01-19,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
7820797996673,32.740.382.9-345.494,UD ASTUTI NARPATI (PERSERO) TBK,,Firma,Berbadan Hukum,Aktif,Jl.. Kiaracondong No.. 28,PALOPO,91,,N,Y,,2025-05-12,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9690282498392,16.679.341.0-993.092,PD FARIDA (PERSERO) TBK,PD,Perum,Belum Berbadan Hukum,Aktif,Gg. Ciwastra No.. 14,MAKASSAR,12,,Y,N,API-P,2023-01-02,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2441233613285,00.488.163.5-102.482,PT SANTOSO,PT,CV,Belum Berbadan Hukum,Dibekukan,Jl.. Lembong No.. 0,SIBOLGA,35,,N,N,,2025-08-07,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
1625265469681,44.500.685.9-027.227,UD ZULAIKA TBK,UD,Firma,Belum Berbadan Hukum,Tidak Aktif,Gg. Otto Iskandardinata No.. 69,MANADO,64,,Y,Y,API-U,2025-03-26,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
2730346156262,36.318.396.7-035.267,PERUM MAHESWARA,PERUM,Perum,Berbadan Hukum,Tidak Aktif,Gg. Cihampelas No.. 7,SURABAYA,16,50500,Y,Y,API-U,2024-12-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0252986707660,38.435.264.1-618.826,PD PRADIPTA TBK,PD,UD,Belum Berbadan Hukum,Tidak Aktif,Gg. W.R. Supratman No.. 16,SIBOLGA,61,,N,N,,2025-01-17,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6861205943897,55.049.475.4-040.124,PD IRAWAN SIHOMBING,PD,Firma,Berbadan Hukum,Dibekukan,Gg. Gardujati No.. 83,JAMBI,36,,N,N,,2024-05-31,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
