NIB,NPWP_PERSEROAN,NAMA_PERSEROAN,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT_PERSEROAN,KELURAHAN_PERSEROAN,PERSEROAN_DAERAH_ID,KODE_POS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,TGL_PERUBAHAN_NIB,STATUS_NIB,FLAG_MITA,FLAG_AEO,NAMA_PERSEROAN_CLEAN,NPWP_CLEAN
9465217073033.0,79.337.563.6-205.015,PT Simbolon Laksmiwati,PT Simbolo,Koperasi,Berbadan Hukum,Aktif,Jalan Kutisari Selatan No. 4,Samarinda,1591,96105,Y,N,API-P,2025-07-20,AKTIF,Y,N,PT SIMBOLON LAKSMIWATI,79.337.563.6-205.015
8124739500334.0,23.425.832.3-024.102,PD AGUSTINA (PERSERO) TBK,PD AGUSTIN,PT,Berbadan Hukum,Aktif,Gg. Cikapayang No. 80,Gorontalo,7308,89258,Y,Y,API-U,2026-05-15,AKTIF,N,N,PD AGUSTINA PERSERO TBK,23.425.832.3-024.102
1534735528961.0,12.233.865.5-963.099,CV HARDIANSYAH WULANDARI,CV HARDIAN,CV,Berbadan Hukum,Aktif,Jalan Merdeka No. 46,Kediri,4198,25179,Y,Y,API-P,2025-06-17,AKTIF,N,N,CV HARDIANSYAH WULANDARI,12.233.865.5-963.099
8425304289731.0,79.128.685.7-872.558,Perum Wacana,Perum Waca,CV,Berbadan Hukum,Aktif,Gg. S. Parman No. 22,Dumai,9018,83769,Y,Y,API-U,2025-09-15,AKTIF,N,Y,PERUM WACANA,79.128.685.7-872.558
7749690333736.0,34.669.254.8-121.478,Perum Susanti Novitasari,Perum Susa,CV,Berbadan Hukum,Aktif,Jl. Pasteur No. 59,Pangkalpinang,6860,16655,N,Y,API-P,2025-11-27,AKTIF,Y,N,PERUM SUSANTI NOVITASARI,34.669.254.8-121.478
3907895677665.0,75.460.273.4-151.488,UD Situmorang Riyanti,UD Situmor,Koperasi,Berbadan Hukum,Aktif,Jalan Sentot Alibasa No. 7,Tegal,2380,70335,Y,N,API-P,2026-03-04,AKTIF,N,N,UD SITUMORANG RIYANTI,75.460.273.4-151.488
4311150835354.0,44.392.840.4-456.690,PT Kusumo Habibi,PT Kusumo ,PT,Berbadan Hukum,Aktif,Gg. Antapani Lama No. 14,Surakarta,8833,70538,Y,N,API-U,2026-05-24,AKTIF,Y,Y,PT KUSUMO HABIBI,44.392.840.4-456.690
8263337389877.0,51.536.637.7-805.292,CV Palastri Nurdiyanti,CV Palastr,CV,Berbadan Hukum,Aktif,Jalan Otto Iskandardinata No. 698,Palu,6106,42043,N,Y,API-U,2025-10-28,AKTIF,Y,N,CV PALASTRI NURDIYANTI,51.536.637.7-805.292
755366684590.0,90.225.999.9-663.618,PT Hastuti (Persero) Tbk,PT Hastuti,Koperasi,Berbadan Hukum,Aktif,Gang Kapten Muslihat No. 5,Palembang,7431,4636,N,Y,API-P,2026-05-07,AKTIF,N,N,PT HASTUTI PERSERO TBK,90.225.999.9-663.618
3715974121820.0,97.023.164.3-348.170,UD Laksita,UD Laksita,Koperasi,Berbadan Hukum,Aktif,Jl. S. Parman No. 80,Bontang,7139,38457,N,N,API-P,2026-04-06,AKTIF,Y,Y,UD LAKSITA,97.023.164.3-348.170
8025662128671.0,63.234.672.9-949.387,CV Budiyanto Situmorang Tbk,CV Budiyan,PT,Berbadan Hukum,Aktif,Jalan S. Parman No. 04,Singkawang,5612,8432,Y,Y,API-P,2026-01-31,AKTIF,N,Y,CV BUDIYANTO SITUMORANG TBK,63.234.672.9-949.387
3027169385977.0,79.014.754.6-926.329,PD Wahyuni (Persero) Tbk,PD Wahyuni,CV,Berbadan Hukum,Aktif,Jalan Veteran No. 926,Tomohon,8179,95782,Y,Y,API-P,2026-04-21,AKTIF,Y,N,PD WAHYUNI PERSERO TBK,79.014.754.6-926.329
7629160324841.0,37.681.511.8-567.243,CV Prastuti Namaga,CV Prastut,Koperasi,Berbadan Hukum,Aktif,Gg. Ahmad Dahlan No. 629,Kota Administrasi Jakarta Barat,9391,51881,N,Y,API-U,2026-05-23,AKTIF,N,N,CV PRASTUTI NAMAGA,37.681.511.8-567.243
701765636004.0,12.577.711.8-372.742,UD Maulana Dabukke,UD Maulana,CV,Berbadan Hukum,Aktif,Gang Rajawali Barat No. 42,Cirebon,3894,12209,N,N,API-U,2025-09-24,AKTIF,Y,N,UD MAULANA DABUKKE,12.577.711.8-372.742
912418621042.0,75.230.837.0-816.470,Perum Purnawati (Persero) Tbk,Perum Purn,PT,Berbadan Hukum,Aktif,Jl. Setiabudhi No. 728,Gorontalo,1176,52677,Y,N,API-U,2025-06-30,AKTIF,Y,N,PERUM PURNAWATI PERSERO TBK,75.230.837.0-816.470
633533106005.0,31.312.206.8-155.839,CV Nababan Prasetyo,CV Nababan,CV,Berbadan Hukum,Aktif,Jalan Pasteur No. 33,Cirebon,4493,12797,N,N,API-P,2026-05-28,AKTIF,N,N,CV NABABAN PRASETYO,31.312.206.8-155.839
8661331552065.0,06.373.149.5-013.649,PD Prayoga Tbk,PD Prayoga,Koperasi,Berbadan Hukum,Aktif,Gg. Raya Setiabudhi No. 99,Ternate,9285,81770,N,N,API-P,2026-01-20,AKTIF,Y,N,PD PRAYOGA TBK,06.373.149.5-013.649
1892419562525.0,71.509.976.8-389.030,Perum Nasyiah Widodo,Perum Nasy,Koperasi,Berbadan Hukum,Aktif,Jalan Kebonjati No. 76,Pasuruan,3132,47264,Y,N,API-P,2025-08-14,AKTIF,N,N,PERUM NASYIAH WIDODO,71.509.976.8-389.030
4363910257432.0,63.039.752.4-508.640,Perum Megantara,Perum Mega,PT,Berbadan Hukum,Aktif,Jalan S. Parman No. 298,Bandar Lampung,4852,66570,N,Y,API-P,2025-09-01,AKTIF,Y,N,PERUM MEGANTARA,63.039.752.4-508.640
5533803396852.0,70.171.302.3-212.983,PD Rahayu Pangestu,PD Rahayu ,PT,Berbadan Hukum,Aktif,Gg. Raya Ujungberung No. 2,Tasikmalaya,4971,11751,N,N,API-P,2026-05-31,AKTIF,Y,N,PD RAHAYU PANGESTU,70.171.302.3-212.983
8167423362934.0,49.734.715.6-627.768,PERUM SURYATMI MANULLANG TBK,PERUM SURY,CV,Berbadan Hukum,Aktif,Jl. Rumah Sakit No. 2,Banjar,8201,22064,N,N,API-U,2025-07-28,AKTIF,N,Y,PERUM SURYATMI MANULLANG TBK,49.734.715.6-627.768
2706614982824.0,67.474.689.7-152.732,PD Suwarno (Persero) Tbk,PD Suwarno,PT,Berbadan Hukum,Aktif,Jl. Abdul Muis No. 4,Palu,4206,77780,N,N,API-U,2025-07-05,AKTIF,Y,Y,PD SUWARNO PERSERO TBK,67.474.689.7-152.732
85766656749.0,16.016.923.6-458.750,CV Pratama Rahmawati Tbk,CV Pratama,CV,Berbadan Hukum,Aktif,Gang Ciwastra No. 9,Bekasi,7413,38498,Y,N,API-U,2025-12-02,AKTIF,N,Y,CV PRATAMA RAHMAWATI TBK,16.016.923.6-458.750
6337050249724.0,39.920.116.6-918.362,PT NASHIRUDDIN MAULANA,PT NASHIRU,CV,Berbadan Hukum,Aktif,Jalan Ir. H. Djuanda No. 994,Cilegon,8093,10162,Y,N,API-U,2026-02-21,AKTIF,N,Y,PT NASHIRUDDIN MAULANA,39.920.116.6-918.362
4488694611952.0,43.640.270.1-168.646,UD Suryatmi Wijayanti,UD Suryatm,CV,Berbadan Hukum,Aktif,Gang BKR No. 455,Kupang,3895,16814,Y,N,API-U,2025-06-29,AKTIF,Y,Y,UD SURYATMI WIJAYANTI,43.640.270.1-168.646
2522372817932.0,30.234.679.1-214.161,CV Maheswara Saefullah Tbk,CV Maheswa,Koperasi,Berbadan Hukum,Aktif,Jl. Kendalsari No. 198,Banjarmasin,5634,79469,N,N,API-U,2025-11-26,AKTIF,Y,N,CV MAHESWARA SAEFULLAH TBK,30.234.679.1-214.161
1509377100409.0,01.380.698.4-775.965,UD Novitasari Tbk,UD Novitas,Koperasi,Berbadan Hukum,Aktif,Gang Yos Sudarso No. 934,Kota Administrasi Jakarta Selatan,7174,1071,N,N,API-P,2026-02-20,AKTIF,N,Y,UD NOVITASARI TBK,01.380.698.4-775.965
5535669055107.0,62.091.843.5-797.863,Perum Agustina Zulkarnain,Perum Agus,PT,Berbadan Hukum,Aktif,Gang Stasiun Wonokromo No. 3,Tegal,1151,34414,N,Y,API-P,2026-04-06,AKTIF,N,Y,PERUM AGUSTINA ZULKARNAIN,62.091.843.5-797.863
5050573976915.0,67.164.932.8-980.271,Perum Pudjiastuti Tbk,Perum Pudj,PT,Berbadan Hukum,Aktif,Gg. Sadang Serang No. 99,Parepare,6037,23557,N,Y,API-U,2026-02-13,AKTIF,Y,Y,PERUM PUDJIASTUTI TBK,67.164.932.8-980.271
8727178333211.0,60.256.434.7-128.715,PT Yuliarti Mansur Tbk,PT Yuliart,PT,Berbadan Hukum,Aktif,Gang Rawamangun No. 08,Madiun,4766,95880,N,Y,API-P,2026-04-25,AKTIF,Y,N,PT YULIARTI MANSUR TBK,60.256.434.7-128.715
9915668633414.0,11.159.319.5-256.904,Perum Sitompul Thamrin,Perum Sito,Koperasi,Berbadan Hukum,Aktif,Gg. Astana Anyar No. 68,Padang Sidempuan,2113,99629,N,N,API-P,2025-07-20,AKTIF,Y,Y,PERUM SITOMPUL THAMRIN,11.159.319.5-256.904
9836655289931.0,60.875.243.7-729.420,UD Sihotang,UD Sihotan,PT,Berbadan Hukum,Aktif,Gang Dipatiukur No. 35,Kota Administrasi Jakarta Selatan,6345,43842,N,Y,API-P,2025-06-28,AKTIF,N,Y,UD SIHOTANG,60.875.243.7-729.420
4814973746052.0,33.027.642.0-865.675,UD Firgantoro,UD Firgant,Koperasi,Berbadan Hukum,Aktif,Gg. S. Parman No. 782,Mataram,7512,57845,N,N,API-P,2026-02-12,AKTIF,Y,N,UD FIRGANTORO,33.027.642.0-865.675
,47.292.774.2-333.059,PT Maryati Wastuti,PT Maryati,CV,Berbadan Hukum,Aktif,Jl. Erlangga No. 81,Prabumulih,2770,40915,Y,N,API-U,2026-05-13,AKTIF,Y,N,PT MARYATI WASTUTI,47.292.774.2-333.059
,96.263.013.6-749.261,PT Jailani Nurdiyanti Tbk,PT Jailani,Koperasi,Berbadan Hukum,Aktif,Jalan Raya Ujungberung No. 344,Bukittinggi,8696,71422,N,N,API-P,2026-04-11,AKTIF,N,Y,PT JAILANI NURDIYANTI TBK,96.263.013.6-749.261
6475011117830.0,99.974.192.6-764.921,PT Budiman (Persero) Tbk,PT Budiman,Koperasi,Berbadan Hukum,Aktif,Gang Pasteur No. 493,Sorong,6428,14958,Y,Y,API-U,2025-08-05,AKTIF,Y,N,PT BUDIMAN PERSERO TBK,99.974.192.6-764.921
1826068887189.0,81.312.920.8-751.029,PT Mustofa Dabukke Tbk,PT Mustofa,Koperasi,Berbadan Hukum,Aktif,Gg. Cikapayang No. 662,Pekalongan,4478,95453,Y,Y,API-U,2026-05-13,AKTIF,N,N,PT MUSTOFA DABUKKE TBK,81.312.920.8-751.029
2184011845826.0,03.408.487.2-975.859,PD Purnawati,PD Purnawa,Koperasi,Berbadan Hukum,Aktif,Gg. Dipenogoro No. 47,Denpasar,9465,33294,N,Y,API-U,2025-08-08,AKTIF,Y,N,PD PURNAWATI,03.408.487.2-975.859
3103032432983.0,95.429.618.4-462.671,PD Najmudin Tbk,PD Najmudi,PT,Berbadan Hukum,Aktif,Gang Astana Anyar No. 715,Serang,5264,72459,N,Y,API-P,2025-06-24,AKTIF,Y,Y,PD NAJMUDIN TBK,95.429.618.4-462.671
6283143598926.0,25.660.931.4-181.861,Perum Jailani Waskita,Perum Jail,Koperasi,Berbadan Hukum,Aktif,Jalan Rajawali Barat No. 7,Meulaboh,6496,96393,N,Y,API-U,2025-11-09,AKTIF,N,N,PERUM JAILANI WASKITA,25.660.931.4-181.861
,12.849.718.5-948.491,PD WINARNO HARYANTO,PD WINARNO,CV,Berbadan Hukum,Aktif,Gg. Bangka Raya No. 5,Tasikmalaya,1885,21971,Y,N,API-P,2025-09-15,AKTIF,N,Y,PD WINARNO HARYANTO,12.849.718.5-948.491
2562588967924.0,08.222.694.0-539.672,UD Puspita Kuswoyo Tbk,UD Puspita,Koperasi,Berbadan Hukum,Aktif,Gang Cikutra Timur No. 1,Kota Administrasi Jakarta Barat,8291,57013,N,N,API-U,2025-12-14,AKTIF,N,N,UD PUSPITA KUSWOYO TBK,08.222.694.0-539.672
5784468341465.0,11.131.290.1-487.068,Perum Usada Adriansyah,Perum Usad,PT,Berbadan Hukum,Aktif,Gg. Jayawijaya No. 69,Sorong,3335,33549,N,N,API-U,2025-08-20,AKTIF,N,Y,PERUM USADA ADRIANSYAH,11.131.290.1-487.068
7788160930685.0,38.909.728.3-215.285,PD Situmorang (Persero) Tbk,PD Situmor,PT,Berbadan Hukum,Aktif,Jalan PHH. Mustofa No. 580,Samarinda,1934,85140,Y,N,API-U,2026-04-03,AKTIF,N,N,PD SITUMORANG PERSERO TBK,38.909.728.3-215.285
6762515381447.0,44.309.634.8-079.705,PD Rahayu Wijaya,PD Rahayu ,CV,Berbadan Hukum,Aktif,Gang Sukabumi No. 83,Denpasar,1196,72386,N,N,API-P,2025-07-17,AKTIF,N,N,PD RAHAYU WIJAYA,44.309.634.8-079.705
9754510526501.0,67.318.826.1-702.437,PD Mangunsong Tbk,PD Manguns,Koperasi,Berbadan Hukum,Aktif,Jl. Ciumbuleuit No. 0,Bau-Bau,7577,76212,N,Y,API-U,2025-07-12,AKTIF,Y,Y,PD MANGUNSONG TBK,67.318.826.1-702.437
5456284177225.0,60.531.340.2-665.023,PD SUARTINI ANGGRAINI (PERSERO) TBK,PD SUARTIN,Koperasi,Berbadan Hukum,Aktif,Gang Sukajadi No. 32,Bitung,8952,90973,N,N,API-U,2026-01-01,AKTIF,N,Y,PD SUARTINI ANGGRAINI PERSERO TBK,60.531.340.2-665.023
4167872568621.0,10.225.803.0-569.067,PD Palastri Tbk,PD Palastr,PT,Berbadan Hukum,Aktif,Gg. Soekarno Hatta No. 971,Pekanbaru,5842,84781,Y,N,API-U,2025-06-25,AKTIF,Y,Y,PD PALASTRI TBK,10.225.803.0-569.067
4716392823414.0,36.371.892.3-923.126,CV Halimah,CV Halimah,Koperasi,Berbadan Hukum,Aktif,Jalan Sadang Serang No. 0,Tanjungpinang,1728,78795,N,N,API-U,2025-10-21,AKTIF,Y,Y,CV HALIMAH,36.371.892.3-923.126
4326093106684.0,33.567.086.0-414.545,UD Sihombing Siregar (Persero) Tbk,UD Sihombi,PT,Berbadan Hukum,Aktif,Gang Cikutra Barat No. 7,Tidore Kepulauan,7949,90490,Y,N,API-P,2026-02-02,AKTIF,N,N,UD SIHOMBING SIREGAR PERSERO TBK,33.567.086.0-414.545
3502000534749.0,16.247.554.1-108.255,PD Hutasoit (Persero) Tbk,PD Hutasoi,PT,Berbadan Hukum,Aktif,Gang Gegerkalong Hilir No. 4,Surakarta,7020,40192,N,Y,API-P,2026-05-30,AKTIF,N,Y,PD HUTASOIT PERSERO TBK,16.247.554.1-108.255
9895343961129.0,10.933.711.8-954.738,PD Uwais Natsir,PD Uwais N,PT,Berbadan Hukum,Aktif,Gg. K.H. Wahid Hasyim No. 0,Palu,3617,12927,Y,Y,API-U,2026-05-07,AKTIF,Y,N,PD UWAIS NATSIR,10.933.711.8-954.738
236848557161.0,76.880.294.2-409.036,PD Prakasa Wijayanti Tbk,PD Prakasa,CV,Berbadan Hukum,Aktif,Gg. Cikapayang No. 4,Pasuruan,9210,2767,Y,Y,API-P,2025-09-30,AKTIF,Y,Y,PD PRAKASA WIJAYANTI TBK,76.880.294.2-409.036
8812786866943.0,20.293.908.7-884.434,PD Nasyidah (Persero) Tbk,PD Nasyida,PT,Berbadan Hukum,Aktif,Gang Pasirkoja No. 860,Sorong,5499,76580,Y,N,API-U,2026-06-06,AKTIF,Y,N,PD NASYIDAH PERSERO TBK,20.293.908.7-884.434
8123083402424.0,03.381.059.5-518.426,Perum Uyainah,Perum Uyai,Koperasi,Berbadan Hukum,Aktif,Gang Rumah Sakit No. 41,Serang,5931,96739,Y,Y,API-U,2025-08-06,AKTIF,N,N,PERUM UYAINAH,03.381.059.5-518.426
5005342408916.0,49.837.354.3-962.736,Perum Sirait Wastuti,Perum Sira,PT,Berbadan Hukum,Aktif,Jalan Tebet Barat Dalam No. 106,Bima,7139,81753,N,N,API-P,2026-01-23,AKTIF,N,Y,PERUM SIRAIT WASTUTI,49.837.354.3-962.736
2717272239724.0,04.226.931.2-163.761,UD Nababan (Persero) Tbk,UD Nababan,Koperasi,Berbadan Hukum,Aktif,Jl. Kutisari Selatan No. 3,Tanjungbalai,9730,11926,Y,N,API-P,2025-10-24,AKTIF,N,Y,UD NABABAN PERSERO TBK,04.226.931.2-163.761
2091660100231.0,42.900.185.1-327.972,PT Nashiruddin Ramadan,PT Nashiru,PT,Berbadan Hukum,Aktif,Jalan KH Amin Jasuta No. 46,Serang,6136,42140,Y,N,API-U,2025-10-10,AKTIF,Y,Y,PT NASHIRUDDIN RAMADAN,42.900.185.1-327.972
5723084810018.0,41.862.030.3-662.543,PD Sitorus Halim Tbk,PD Sitorus,PT,Berbadan Hukum,Aktif,Gg. Cikutra Timur No. 39,Payakumbuh,7403,27128,N,Y,API-P,2025-07-18,AKTIF,Y,N,PD SITORUS HALIM TBK,41.862.030.3-662.543
1721314519515.0,10.922.685.9-262.494,CV Susanti Yuniar (Persero) Tbk,CV Susanti,CV,Berbadan Hukum,Aktif,Jalan BKR No. 194,Cirebon,6807,7200,Y,N,API-P,2025-08-03,AKTIF,Y,Y,CV SUSANTI YUNIAR PERSERO TBK,10.922.685.9-262.494
1475410225267.0,71.196.421.5-226.557,UD Maryadi Sitompul Tbk,UD Maryadi,Koperasi,Berbadan Hukum,Aktif,Gang Bangka Raya No. 18,Meulaboh,8044,6719,N,N,API-P,2026-03-26,AKTIF,N,N,UD MARYADI SITOMPUL TBK,71.196.421.5-226.557
7695236687887.0,88.361.968.9-313.503,UD Zulaika Tbk,UD Zulaika,CV,Berbadan Hukum,Aktif,Jl. Siliwangi No. 5,Kota Administrasi Jakarta Barat,1381,74328,Y,N,API-P,2025-09-02,AKTIF,Y,N,UD ZULAIKA TBK,88.361.968.9-313.503
5872105524728.0,63.330.212.6-065.019,PD Wijayanti,PD Wijayan,PT,Berbadan Hukum,Aktif,Gang Dr. Djunjunan No. 5,Denpasar,2308,17320,N,N,API-P,2025-08-11,AKTIF,N,Y,PD WIJAYANTI,63.330.212.6-065.019
7920252131096.0,22.728.476.5-704.120,PT Rahayu Permadi,PT Rahayu ,CV,Berbadan Hukum,Aktif,Jalan R.E Martadinata No. 4,Mataram,1626,87005,N,N,API-P,2026-05-07,AKTIF,N,Y,PT RAHAYU PERMADI,22.728.476.5-704.120
9282066784984.0,36.241.862.3-690.362,UD Gunarto,UD Gunarto,Koperasi,Berbadan Hukum,Aktif,Jl. Suryakencana No. 8,Bukittinggi,2364,82931,Y,Y,API-U,2025-08-04,AKTIF,Y,N,UD GUNARTO,36.241.862.3-690.362
7756620563411.0,15.950.342.8-113.904,CV Lestari,CV Lestari,CV,Berbadan Hukum,Aktif,Jalan Pacuan Kuda No. 2,Metro,4175,20417,N,N,API-P,2025-08-16,AKTIF,N,N,CV LESTARI,15.950.342.8-113.904
8303419909700.0,51.405.468.3-565.215,Perum Haryanto Kurniawan,Perum Hary,CV,Berbadan Hukum,Aktif,Jalan Cikutra Timur No. 656,Tangerang,7772,19825,Y,Y,API-U,2025-10-11,AKTIF,N,Y,PERUM HARYANTO KURNIAWAN,51.405.468.3-565.215
8182096790422.0,71.133.228.8-985.725,PT Rahayu Natsir,PT Rahayu ,PT,Berbadan Hukum,Aktif,Jl. Pelajar Pejuang No. 625,Semarang,5865,73902,N,N,API-U,2026-05-16,AKTIF,Y,N,PT RAHAYU NATSIR,71.133.228.8-985.725
5960633991297.0,10.248.171.7-524.214,Perum Waluyo,Perum Walu,CV,Berbadan Hukum,Aktif,Gg. Ciwastra No. 021,Depok,7052,67232,N,N,API-P,2026-05-27,AKTIF,N,N,PERUM WALUYO,10.248.171.7-524.214
5112747472197.0,05.466.927.5-895.516,Perum Hartati Tbk,Perum Hart,PT,Berbadan Hukum,Aktif,Jl. Kutisari Selatan No. 791,Ternate,9389,56083,N,N,API-U,2026-03-21,AKTIF,Y,N,PERUM HARTATI TBK,05.466.927.5-895.516
7409038021462.0,96.136.715.7-787.112,PT Nuraini Kuswoyo,PT Nuraini,CV,Berbadan Hukum,Aktif,Gg. Medokan Ayu No. 3,Tanjungbalai,2875,3127,Y,Y,API-P,2026-01-04,AKTIF,N,Y,PT NURAINI KUSWOYO,96.136.715.7-787.112
6636515597371.0,47.082.723.5-909.605,CV MANULLANG WINARSIH (PERSERO) TBK,CV MANULLA,PT,Berbadan Hukum,Aktif,Gang Laswi No. 45,Dumai,8146,1082,N,N,API-P,2025-09-29,AKTIF,N,Y,CV MANULLANG WINARSIH PERSERO TBK,47.082.723.5-909.605
7303064421214.0,61.476.834.2-016.542,PT Laksita Mulyani,PT Laksita,PT,Berbadan Hukum,Aktif,Jl. Cempaka No. 9,Langsa,4353,63531,Y,N,API-U,2025-11-27,AKTIF,N,N,PT LAKSITA MULYANI,61.476.834.2-016.542
5677826596089.0,31.992.550.2-727.516,CV Januar (Persero) Tbk,CV Januar ,CV,Berbadan Hukum,Aktif,Gg. Merdeka No. 797,Lhokseumawe,5405,62397,N,Y,API-U,2025-12-21,AKTIF,N,Y,CV JANUAR PERSERO TBK,31.992.550.2-727.516
8072791033682.0,96.353.390.5-504.481,PD Wahyudin Mansur,PD Wahyudi,PT,Berbadan Hukum,Aktif,Gg. Pasteur No. 520,Pekanbaru,9277,42177,Y,N,API-P,2026-01-27,AKTIF,N,N,PD WAHYUDIN MANSUR,96.353.390.5-504.481
7665586851276.0,52.892.866.4-649.111,CV Siregar Prasetya Tbk,CV Siregar,CV,Berbadan Hukum,Aktif,Jl. Dipatiukur No. 87,Balikpapan,2568,97740,N,N,API-P,2025-09-22,AKTIF,N,Y,CV SIREGAR PRASETYA TBK,52.892.866.4-649.111
961798178904.0,63.378.613.7-157.660,CV Prayoga Simbolon Tbk,CV Prayoga,Koperasi,Berbadan Hukum,Aktif,Jl. Veteran No. 078,Banda Aceh,7238,68671,Y,Y,API-P,2026-04-17,AKTIF,N,N,CV PRAYOGA SIMBOLON TBK,63.378.613.7-157.660
3844446306000.0,25.895.529.6-386.396,PD PERMADI HUTASOIT (PERSERO) TBK,PD PERMADI,Koperasi,Berbadan Hukum,Aktif,Jl. Setiabudhi No. 31,Balikpapan,1945,74279,N,Y,API-P,2026-05-09,AKTIF,Y,Y,PD PERMADI HUTASOIT PERSERO TBK,25.895.529.6-386.396
9626265826312.0,81.964.825.3-110.609,PD Hariyah,PD Hariyah,PT,Berbadan Hukum,Aktif,Jalan Soekarno Hatta No. 7,Singkawang,3607,16580,N,Y,API-U,2026-03-01,AKTIF,N,Y,PD HARIYAH,81.964.825.3-110.609
981960275233.0,43.836.404.1-209.117,PD Saputra (Persero) Tbk,PD Saputra,CV,Berbadan Hukum,Aktif,Jalan Monginsidi No. 5,Yogyakarta,3110,16579,N,Y,API-U,2025-12-23,AKTIF,N,Y,PD SAPUTRA PERSERO TBK,43.836.404.1-209.117
1244211753617.0,06.171.366.5-722.402,UD Utama,UD Utama,PT,Berbadan Hukum,Aktif,Jl. HOS. Cokroaminoto No. 38,Batu,1615,79335,Y,Y,API-P,2026-02-01,AKTIF,Y,N,UD UTAMA,06.171.366.5-722.402
1557998028413.0,90.808.823.5-130.523,UD MARDHIYAH TBK,UD MARDHIY,PT,Berbadan Hukum,Aktif,Jl. Soekarno Hatta No. 77,Depok,2467,78847,Y,N,API-P,2026-04-11,AKTIF,Y,Y,UD MARDHIYAH TBK,90.808.823.5-130.523
2447315847768.0,63.423.461.9-942.376,PT Nainggolan Tbk,PT Nainggo,PT,Berbadan Hukum,Aktif,Gg. Jend. Sudirman No. 11,Payakumbuh,8409,41272,Y,Y,API-U,2025-09-16,AKTIF,N,N,PT NAINGGOLAN TBK,63.423.461.9-942.376
,17.208.496.4-985.601,Perum Utami Damanik,Perum Utam,PT,Berbadan Hukum,Aktif,Jalan Waringin No. 67,Mojokerto,4047,43103,Y,Y,API-P,2025-11-21,AKTIF,Y,N,PERUM UTAMI DAMANIK,17.208.496.4-985.601
5625313552510.0,50.537.953.8-164.938,PD Prastuti Tbk,PD Prastut,PT,Berbadan Hukum,Aktif,Gang Erlangga No. 92,Cilegon,4662,24375,Y,N,API-U,2026-05-15,AKTIF,Y,Y,PD PRASTUTI TBK,50.537.953.8-164.938
1849196655330.0,77.046.117.2-959.639,PT Maulana Tbk,PT Maulana,CV,Berbadan Hukum,Aktif,Jalan Wonoayu No. 842,Padangpanjang,1448,22310,Y,N,API-P,2025-09-07,AKTIF,N,N,PT MAULANA TBK,77.046.117.2-959.639
4090742608805.0,01.716.445.5-618.579,Perum Mahendra Tbk,Perum Mahe,PT,Berbadan Hukum,Aktif,Jalan Laswi No. 0,Denpasar,1871,52578,Y,Y,API-P,2025-12-01,AKTIF,Y,Y,PERUM MAHENDRA TBK,01.716.445.5-618.579
6477159103002.0,15.632.135.8-004.010,Perum Sihombing Maheswara,Perum Siho,CV,Berbadan Hukum,Aktif,Gang Ir. H. Djuanda No. 52,Parepare,6085,88547,N,N,API-P,2025-10-10,AKTIF,N,Y,PERUM SIHOMBING MAHESWARA,15.632.135.8-004.010
1459642297125.0,29.671.883.9-774.573,Perum Widiastuti (Persero) Tbk,Perum Widi,CV,Berbadan Hukum,Aktif,Jalan Ronggowarsito No. 281,Cilegon,2604,6937,Y,N,API-P,2026-05-29,AKTIF,Y,Y,PERUM WIDIASTUTI PERSERO TBK,29.671.883.9-774.573
4415833117030.0,37.637.153.9-885.472,PT Simbolon (Persero) Tbk,PT Simbolo,CV,Berbadan Hukum,Aktif,Gg. Kiaracondong No. 187,Salatiga,9365,86375,N,Y,API-P,2025-08-07,AKTIF,N,Y,PT SIMBOLON PERSERO TBK,37.637.153.9-885.472
1235679836314.0,62.491.271.1-307.240,UD Widodo,UD Widodo,CV,Berbadan Hukum,Aktif,Gang Sukajadi No. 04,Padangpanjang,8902,54781,N,N,API-U,2025-07-10,AKTIF,N,N,UD WIDODO,62.491.271.1-307.240
8754181563268.0,68.507.451.0-663.436,PD Agustina Handayani,PD Agustin,CV,Berbadan Hukum,Aktif,Gg. Veteran No. 991,Malang,3994,34785,N,N,API-U,2026-01-05,AKTIF,N,Y,PD AGUSTINA HANDAYANI,68.507.451.0-663.436
9489786103131.0,00.943.181.4-396.661,Perum Waluyo,Perum Walu,CV,Berbadan Hukum,Aktif,Gg. KH Amin Jasuta No. 62,Bontang,4702,92326,N,N,API-U,2026-04-19,AKTIF,Y,N,PERUM WALUYO,00.943.181.4-396.661
,97.432.512.2-572.076,Perum Lestari (Persero) Tbk,Perum Lest,CV,Berbadan Hukum,Aktif,Gang Stasiun Wonokromo No. 7,Bandar Lampung,6573,244,Y,N,API-P,2026-02-18,AKTIF,N,N,PERUM LESTARI PERSERO TBK,97.432.512.2-572.076
241209579073.0,71.009.438.8-221.145,PT Yolanda Widiastuti Tbk,PT Yolanda,Koperasi,Berbadan Hukum,Aktif,Gg. H.J Maemunah No. 014,Samarinda,8515,19597,Y,Y,API-U,2026-03-17,AKTIF,Y,Y,PT YOLANDA WIDIASTUTI TBK,71.009.438.8-221.145
