ID_PERUSAHAAN,NIB,NPWP,NAMA_PERUSAHAAN,ALAMAT_PERUSAHAAN,KELURAHAN,DAERAH_ID,KODE_POS,NOMOR_TELPON,KATEGORI,NIPER,NOMOR_API,TGL_TERBIT_NIB,STATUS_NIB
C000643,6418696561308,76.123.859.5-143.468,PD Sihotang Usada Tbk,Gg. Antapani Lama No. 990,Batam,3540,55799,+62 (007) 351 2896,EKSPORTIR,8937939194,7437299035,2023-10-21,AKTIF
C000644,3948400273008,69.661.016.8-311.395,CV Nurdiyanti,Jalan Rungkut Industri No. 808,Surabaya,1517,35130,+62-068-243-2333,KEDUA-DUANYA,6091027647,1424321119,2023-07-20,AKTIF
C000645,0168094149150,76.283.976.2-053.440,Prasetya (Persero) Tbk,Gang Ronggowarsito No. 158,Jambi,9214,77686,+62-0446-060-6943,KEDUA-DUANYA,2377381330,9831452378,2024-11-19,AKTIF
C000646,7794620726629,25.081.776.0-299.140,UD Natsir Napitupulu,Jalan Indragiri No. 4,Padang,7609,37676,+62 (235) 786-5294,EKSPORTIR,3328742565,6866805800,2023-08-19,AKTIF
C000647,8841333731255,23.561.781.7-032.119,UD Oktaviani (Persero) Tbk,Jalan Ahmad Yani No. 51,Pekalongan,3776,20849,+62 (370) 064 4885,KEDUA-DUANYA,5381575015,4385781807,2024-01-19,AKTIF
C000648,0613638527789,56.133.718.4-449.029,UD Suartini Yuliarti Tbk,Jl. K.H. Wahid Hasyim No. 62,Makassar,6392,31355,+62-0119-804-2554,EKSPORTIR,9148815144,6619954171,2025-05-12,AKTIF
C000649,0264801644037,34.167.812.7-782.210,UD Maheswara Anggriawan,Gg. Lembong No. 95,Pontianak,3745,81649,+62-53-764-2550,EKSPORTIR,6266688545,5363776659,2024-06-16,AKTIF
C000650,1798213486298,57.973.638.3-182.856,Perum Pratama Jailani,Gg. Bangka Raya No. 53,Purwokerto,1577,07704,087 860 2039,IMPORTIR,3442381622,6648491861,2023-09-19,AKTIF
C000651,5397079866177,06.736.820.5-068.212,PT Maheswara Hartati (Persero) Tbk,Jalan Joyoboyo No. 409,Bitung,4056,74260,+62-0170-195-8663,IMPORTIR,6358053315,1313561170,2024-09-11,AKTIF
C000652,3552165058714,69.218.219.2-596.790,UD Yuliarti,Gg. Dipenogoro No. 44,Probolinggo,9853,56185,(0987) 287-3142,EKSPORTIR,4793722391,7619682258,2025-02-24,AKTIF
C000653,4369984802205,09.386.948.4-249.598,Perum Hardiansyah Wijaya Tbk,Jalan Soekarno Hatta No. 1,Salatiga,2181,30021,+62 (629) 179-6441,EKSPORTIR,3135740874,7407397296,2024-05-06,AKTIF
C000654,1457887071523,86.767.382.0-974.619,PD Prasetyo (Persero) Tbk,Gg. Jayawijaya No. 040,Kendari,2140,04145,+62-288-807-0051,EKSPORTIR,7990618344,2511809545,2024-12-05,AKTIF
C000655,7798768299687,22.589.370.8-580.623,UD Narpati Mandala Tbk,Gg. Ir. H. Djuanda No. 6,Cirebon,7140,18839,087 451 2022,IMPORTIR,4152863484,0161706491,2024-12-28,AKTIF
C000656,0405669579001,24.825.544.2-867.963,PD Setiawan Sinaga Tbk,Gg. PHH. Mustofa No. 1,Bau-Bau,3399,83311,(0545) 416-4879,EKSPORTIR,5201569146,1641573376,2023-09-24,AKTIF
C000657,5942328946338,915624152857256,PT Prabowo Budiman (Persero) Tbk,Jalan Rajiman No. 539,Banjarmasin,3847,47281,+62 (0662) 750 1526,KEDUA-DUANYA,1341781090,7195714514,2024-11-19,AKTIF
C000658,9269335895138,18.655.078.4-685.095,CV Utama Winarno,Gg. Kebonjati No. 462,Kota Administrasi Jakarta Pusat,9091,91271,+62 (0203) 607 8548,KEDUA-DUANYA,5583873680,7296618084,2025-06-02,AKTIF
C000659,4430349189117,97.203.859.3-401.536,CV Budiyanto,Gg. Astana Anyar No. 87,Dumai,6139,41815,+62-95-872-3836,EKSPORTIR,8482723099,0704644503,2024-07-29,AKTIF
C000660,1547155313259,36.781.367.5-009.421,Maryadi Widodo Tbk,Gg. Pasteur No. 10,Pagaralam,5744,63436,+62-014-579-2326,EKSPORTIR,5199081873,3002763272,2024-06-21,AKTIF
C000661,1052769819878,09.270.452.3-888.562,Perum Saefullah Nuraini,Jalan Cikapayang No. 3,Kota Administrasi Jakarta Timur,3342,31009,0858197015,EKSPORTIR,9504326059,0473535226,2023-07-14,AKTIF
C000662,5866059867874,42.275.854.8-596.559,CV Haryanto (Persero) Tbk,Gg. Suniaraja No. 13,Salatiga,5819,73235,(079) 720-9251,KEDUA-DUANYA,3053973451,3599642606,2024-08-26,AKTIF
C000663,2824911650200,02.453.931.3-215.513,Perum Suwarno (Persero) Tbk,Gg. Rajawali Timur No. 3,Banjar,1191,51225,+62 (082) 852-3329,KEDUA-DUANYA,7274051431,6411991365,2024-05-24,AKTIF
C000664,5570836821444,88.966.997.2-736.774,CV Budiman Widiastuti Tbk,Jalan Jend. Sudirman No. 12,Kota Administrasi Jakarta Timur,7871,95790,+62-795-829-1585,IMPORTIR,5426006289,2238435799,2025-05-20,AKTIF
C000665,2025825431832,81.231.239.2-049.106,Halimah Kusumo (Persero) Tbk,Jalan Ahmad Dahlan No. 2,Bitung,1232,11457,+62 (063) 971 4920,KEDUA-DUANYA,4589225174,7529497756,2025-05-12,AKTIF
C000666,1836472387508,27.681.722.5-775.458,UD Palastri Rajasa Tbk,Gang Antapani Lama No. 45,Magelang,5452,14802,(0414) 248 7396,KEDUA-DUANYA,9563836766,5703101221,2023-10-11,AKTIF
C000667,7262905291876,83.160.827.1-721.733,CV Wahyuni Megantara Tbk,Jl. Joyoboyo No. 6,Blitar,8356,31361,+62 (918) 831-2497,KEDUA-DUANYA,7534214483,5457498839,2024-12-26,AKTIF
C000668,3992052229993,62.165.914.3-882.325,Perum Hartati (Persero) Tbk,Gang Suniaraja No. 6,Kendari,7058,43098,(077) 244-3435,KEDUA-DUANYA,2525430935,3521517346,2025-04-07,AKTIF
C000669,3983584461777,32.643.095.4-497.912,Perum Maheswara Tbk,Gang Gardujati No. 727,Solok,8420,84982,(0872) 965 7156,EKSPORTIR,8992471575,6108010302,2025-01-14,AKTIF
C000670,9970292712053,97.871.375.2-988.322,PD Suwarno (Persero) Tbk,Gg. Cihampelas No. 491,Jayapura,1560,74065,080 299 0348,KEDUA-DUANYA,5512169832,3285414226,2024-10-24,AKTIF
C000671,1256083200487,97.888.975.3-585.238,PT Ramadan,Gang S. Parman No. 8,Sukabumi,7560,14236,+62 (0247) 960-0094,KEDUA-DUANYA,2144537150,4519678778,2023-06-17,AKTIF
C000672,0030443619951,71.523.910.2-929.501,UD Prasetya,Gang Pacuan Kuda No. 6,Padangpanjang,6060,61449,+62 (737) 624-2662,IMPORTIR,1591326842,3263554690,2023-09-15,AKTIF
C000673,3748309309671,39.719.126.0-221.321,CV Pratiwi Tbk,Jl. Pasir Koja No. 683,Kota Administrasi Jakarta Selatan,8642,41497,+62 (03) 693 0914,KEDUA-DUANYA,3105719732,3815455278,2025-05-26,AKTIF
C000674,6720191116612,20.190.725.8-733.930,PD Fujiati Kuswoyo,Gang S. Parman No. 5,Bengkulu,5910,56766,+62 (273) 117 2264,KEDUA-DUANYA,6023564093,0999868919,2025-05-17,AKTIF
C000675,9366538027481,24.211.408.6-825.095,PT Purwanti Dongoran Tbk,Gg. Pacuan Kuda No. 8,Kota Administrasi Jakarta Selatan,3305,29894,(0569) 001-8429,EKSPORTIR,7969999381,9194874612,2025-02-18,AKTIF
C000676,2946209355610,39.952.970.1-371.243,PD Mahendra,Gg. M.T Haryono No. 01,Jambi,8044,41591,+62 (984) 742 2983,KEDUA-DUANYA,0024155175,8637353327,2025-03-18,AKTIF
C000677,5858564230412,02.706.159.2-738.740,Perum Laksmiwati Tbk,Jl. Laswi No. 2,Singkawang,3825,23244,(067) 715-3902,KEDUA-DUANYA,6668685843,1162106514,2023-10-17,AKTIF
C000678,9907166906322,48.155.420.3-403.010,PD Oktaviani,Jl. Abdul Muis No. 918,Yogyakarta,7050,33170,+62 (47) 365-0032,KEDUA-DUANYA,6543105577,1030275960,2024-09-22,AKTIF
C000679,6797564915795,54.623.471.2-476.010,PD Hakim Maheswara Tbk,Jalan Moch. Toha No. 4,Samarinda,2073,91620,+62-006-476-1442,EKSPORTIR,8697935843,4231494521,2024-05-25,AKTIF
C000680,1810306831764,17.268.080.8-157.129,Wahyuni Permadi,Gg. Ronggowarsito No. 41,Kota Administrasi Jakarta Barat,1599,54661,+62 (540) 423 1697,KEDUA-DUANYA,6062098180,4099915141,2024-09-17,AKTIF
C000681,1507138067130,735104584743621,PD Anggraini Maulana (Persero) Tbk,Jalan Ahmad Yani No. 09,Tebingtinggi,4320,09705,+62-067-549-3934,EKSPORTIR,0134742963,6412264725,2023-12-06,AKTIF
C000682,0096258857669,47.031.805.3-396.274,PD Haryanti Saefullah,Gg. S. Parman No. 3,Semarang,8267,86812,+62-45-392-5287,KEDUA-DUANYA,2453960424,0817442539,2024-08-16,AKTIF
C000683,6621591832700,04.666.145.9-011.079,UD Yolanda Pratiwi,Jalan Pelajar Pejuang No. 4,Magelang,9056,17679,(0338) 133 0734,EKSPORTIR,8527682091,8812246614,2024-02-29,AKTIF
C000684,7140049388194,90.531.520.4-998.094,Perum Mayasari Wahyuni,Gg. Kutai No. 5,Sorong,9241,10023,+62-023-641-2247,KEDUA-DUANYA,7020979096,3515911753,2025-06-03,AKTIF
C000685,6987313797166,98.416.612.3-740.779,PT Mandasari,Jalan Moch. Toha No. 266,Banda Aceh,5460,09410,0853720335,EKSPORTIR,3379708604,3775872537,2023-07-14,AKTIF
C000686,3325623899499,19.701.426.2-037.087,PD Wahyudin,Gg. Dr. Djunjunan No. 7,Batu,3910,29833,(002) 325 1071,EKSPORTIR,3330032569,6474133115,2024-03-19,AKTIF
C000687,1160204181359,98.989.721.1-708.894,PD Farida Tbk,Jl. Bangka Raya No. 3,Madiun,9426,90130,0870940422,EKSPORTIR,8422663154,3099034913,2025-05-05,AKTIF
C000688,0186448221758,83.978.570.8-200.480,Tarihoran Wasita,Jalan H.J Maemunah No. 7,Makassar,7961,39785,(041) 199 2551,IMPORTIR,6671364635,1452282325,2023-09-20,AKTIF
C000689,7571236914961,12.879.429.6-882.769,Perum Purwanti (Persero) Tbk,Gang Medokan Ayu No. 19,Kediri,8917,28411,080 781 9135,EKSPORTIR,2979934965,7758335219,2025-05-11,AKTIF
C000690,0409531419615,60.783.274.8-835.651,CV Habibi Rahimah Tbk,Gg. Pasir Koja No. 51,Malang,8640,41893,+62-0494-197-1575,IMPORTIR,6412315402,4478307501,2024-03-14,AKTIF
C000691,9624096496683,49.604.784.2-170.285,PD Safitri (Persero) Tbk,Gang Suryakencana No. 056,Bitung,2774,35023,(063) 282 4630,IMPORTIR,4914105269,6364272126,2025-03-23,AKTIF
C000692,6225936488208,93.486.883.9-062.467,PT Prakasa Tbk,Gg. Ciumbuleuit No. 99,Bitung,3579,87240,(021) 856-3520,EKSPORTIR,3676879674,6726986301,2025-04-18,AKTIF
C000693,8799160911413,19.359.236.1-337.605,PT Mandasari,Gang Ronggowarsito No. 30,Palu,4156,03896,(015) 042-0598,KEDUA-DUANYA,8821702671,9961494918,2024-11-03,AKTIF
C000694,3045881650254,47.241.916.5-034.409,Perum Laksmiwati,Gang Gegerkalong Hilir No. 68,Pekalongan,7922,17195,+62 (697) 714-3360,EKSPORTIR,1603849526,0682287956,2025-05-19,AKTIF
C000695,6177182498980,88.067.821.4-174.681,Siregar Tbk,Jl. Dipatiukur No. 0,Tidore Kepulauan,4810,68900,+62-010-146-1039,KEDUA-DUANYA,6615929325,7890885069,2023-10-03,AKTIF
C000696,5926648698939,69.874.869.4-155.945,Hutagalung Hakim,Jalan Peta No. 559,Pekanbaru,1907,42967,088 818 9304,IMPORTIR,4711202730,2385951292,2025-02-19,AKTIF
C000697,1192920753605,11.716.039.8-863.653,PT Hutagalung,Gg. Setiabudhi No. 745,Surabaya,7830,38458,+62 (063) 881-6878,IMPORTIR,0335823398,9511139977,2024-12-31,AKTIF
C000698,2189455906700,09.942.489.4-204.664,PT Situmorang,Gang Ciwastra No. 283,Bekasi,8225,83152,085 690 5096,EKSPORTIR,9278767823,6084229665,2024-02-24,AKTIF
C000699,6760564204565,77.580.974.5-338.906,Farida,Jl. Yos Sudarso No. 449,Tual,3243,41049,0882672800,KEDUA-DUANYA,6574306206,8148499198,2024-06-16,AKTIF
C000700,3546622654016,59.953.006.2-212.242,PD Budiyanto Wibowo Tbk,Jl. Laswi No. 26,Tasikmalaya,8504,40850,(0208) 147-2373,KEDUA-DUANYA,8113008433,9141981179,2024-03-09,AKTIF
C000701,6774625916011,241158488600801,UD Rahayu (Persero) Tbk,Gang W.R. Supratman No. 0,Kotamobagu,8875,86487,+62-78-308-3069,EKSPORTIR,0749504432,7192980284,2024-05-19,AKTIF
C000702,9867782312995,70.472.642.6-121.203,Perum Purnawati Maryati Tbk,Gang Moch. Toha No. 044,Bima,9763,38459,+62 (0549) 836 7146,IMPORTIR,6169362408,8516323813,2024-06-17,AKTIF
C000703,4375365968078,52.548.242.1-838.545,PT Susanti Saefullah Tbk,Jalan Gedebage Selatan No. 95,Salatiga,5496,27707,+62-066-886-7518,EKSPORTIR,4103762265,9415258385,2024-02-27,AKTIF
C000704,0064454752311,23.274.897.9-177.633,PD Firgantoro,Jalan Tubagus Ismail No. 914,Bengkulu,5908,17244,+62 (064) 560 5956,KEDUA-DUANYA,1164466847,1329010291,2023-11-17,AKTIF
C000705,2720388621750,80.196.304.5-306.935,PD Mahendra (Persero) Tbk,Jl. Moch. Ramdan No. 028,Kota Administrasi Jakarta Barat,9341,95083,+62 (080) 739 2002,KEDUA-DUANYA,5118581101,4602353596,2024-03-07,AKTIF
C000706,2493534001816,778481652444544,UD Rajasa,Jalan Kutisari Selatan No. 511,Pagaralam,8104,18133,+62 (337) 773 0316,EKSPORTIR,0812356316,7660271689,2024-06-28,AKTIF
C000707,0838517993781,05.391.287.8-848.699,Perum Wahyudin Tbk,Gang Ir. H. Djuanda No. 595,Bima,8072,65749,+62 (61) 548-7201,KEDUA-DUANYA,4787181938,3477051047,2023-09-29,AKTIF
C000708,9882904579271,47.246.301.9-864.242,CV Uwais,Jalan Kutai No. 193,Surakarta,4437,88953,+62-025-455-0054,IMPORTIR,2821311482,4143044469,2024-09-10,AKTIF
C000709,8397283391218,70.629.328.8-098.322,Perum Firmansyah Wahyuni (Persero) Tbk,Jl. Merdeka No. 8,Pekalongan,3084,81809,+62-099-839-7673,EKSPORTIR,9634900197,6893345004,2024-07-18,AKTIF
C000710,0102320018676,61.008.987.6-108.143,Perum Nurdiyanti Farida Tbk,Gg. Pacuan Kuda No. 35,Bogor,7205,75137,+62 (0616) 303-4383,IMPORTIR,0307661706,1668464820,2025-01-29,AKTIF
C000711,6140384531980,74.682.354.6-951.003,UD Hutapea Thamrin (Persero) Tbk,Jalan Cihampelas No. 39,Bandar Lampung,1376,83692,+62-91-435-2949,EKSPORTIR,8181869692,3444055724,2025-06-06,AKTIF
C000712,7620545967150,066664110654113,UD Siregar Tbk,Gg. Veteran No. 2,Banda Aceh,5723,32702,(0417) 996-5466,IMPORTIR,9636209160,4941723190,2023-10-06,AKTIF
C000713,0785169949708,90.583.668.3-482.689,PD Saptono,Jalan BKR No. 02,Tanjungbalai,7739,28866,+62-518-962-2527,EKSPORTIR,8637218589,3584047057,2025-02-03,AKTIF
C000714,2697083868889,17.879.150.5-962.571,Wacana (Persero) Tbk,Gg. Sadang Serang No. 9,Sorong,8546,01576,(000) 223 0234,EKSPORTIR,5656416566,6715711120,2023-07-10,AKTIF
C000715,6093201265789,82.604.180.9-521.755,PD Siregar Kuswandari (Persero) Tbk,Jalan Abdul Muis No. 9,Metro,9463,76572,(0712) 515 8904,KEDUA-DUANYA,0589359679,2625525761,2023-08-28,AKTIF
C000716,5177741274692,11.882.419.9-626.422,PT Pradipta Tbk,Jalan Ahmad Yani No. 8,Yogyakarta,3408,45652,080 516 6608,IMPORTIR,3598480861,8683043422,2025-02-21,AKTIF
C000717,9758917045421,85.457.056.8-209.225,PT Pranowo Astuti,Jalan Sentot Alibasa No. 21,Denpasar,9241,47732,+62-927-884-4790,KEDUA-DUANYA,5321013398,9309040037,2024-09-05,AKTIF
C000718,0900163564072,32.472.828.9-540.017,UD Sudiati (Persero) Tbk,Jalan Dipenogoro No. 882,Depok,9622,90883,(015) 276-9584,EKSPORTIR,9014056502,5787090959,2024-01-31,AKTIF
C000719,8224731261685,07.105.801.1-950.927,PD Dongoran,Gg. Joyoboyo No. 78,Bukittinggi,2889,74117,+62-22-482-4886,KEDUA-DUANYA,9046369199,1838648836,2023-11-05,AKTIF
C000720,1526105370923,00.716.950.0-741.894,PD Saptono Irawan (Persero) Tbk,Gg. Ciwastra No. 3,Kota Administrasi Jakarta Barat,6461,52854,(0371) 450 3118,IMPORTIR,6367717752,9694269154,2023-07-04,AKTIF
C000721,4329876989365,29.447.161.9-827.348,Perum Wulandari Hidayanto Tbk,Jalan M.T Haryono No. 38,Metro,2454,03296,(091) 419 3960,KEDUA-DUANYA,8141245277,0508755056,2024-04-02,AKTIF
C000722,3104502589632,17.435.748.3-526.806,Saptono Halimah,Jalan Yos Sudarso No. 23,Bandar Lampung,5572,83061,+62 (0718) 911 9925,IMPORTIR,8886789501,3919387074,2025-03-28,AKTIF
C000723,8606739834488,38.425.364.6-280.550,Perum Suryatmi Pranowo (Persero) Tbk,Gang Kendalsari No. 93,Surabaya,8399,78243,+62 (47) 688 3410,IMPORTIR,1349843828,1404624786,2023-11-28,AKTIF
C000724,7406579551562,39.209.085.5-107.409,PD Lestari Tbk,Gang Dipenogoro No. 146,Bau-Bau,2766,53612,+62 (0131) 811 8140,EKSPORTIR,2362733089,0345446843,2024-03-01,AKTIF
C000725,3111786190254,760220695354120,UD Wijayanti Latupono Tbk,Gg. Rajiman No. 6,Tanjungpinang,2454,04483,+62-0251-790-4470,KEDUA-DUANYA,0954968617,7307909919,2024-07-04,AKTIF
C000726,2275950026015,15.325.947.9-507.407,PT Purwanti Sinaga Tbk,Gang Cempaka No. 64,Padangpanjang,2736,47350,+62-94-067-1487,KEDUA-DUANYA,4676170995,1103562576,2024-07-22,AKTIF
C000727,7327980595031,00.649.340.3-910.452,PD Wasita (Persero) Tbk,Jalan Kendalsari No. 5,Batam,1614,98006,+62-31-456-4572,KEDUA-DUANYA,9028057955,0004441566,2025-01-23,AKTIF
C000728,3608941184913,59.928.553.5-952.056,UD Thamrin,Jalan Siliwangi No. 3,Palu,2257,86342,+62 (794) 074 0337,KEDUA-DUANYA,7275622021,7589283905,2024-01-02,AKTIF
C000729,0067990069680,18.677.403.7-842.339,UD Zulkarnain (Persero) Tbk,Jalan Asia Afrika No. 1,Solok,5834,70244,087 093 3913,KEDUA-DUANYA,7607203248,9323775677,2024-04-10,AKTIF
C000730,4953006776255,03.250.173.6-542.624,CV Usamah,Gg. Gedebage Selatan No. 62,Bekasi,2832,11186,+62 (64) 106-0326,KEDUA-DUANYA,5324148426,8988077574,2025-01-19,AKTIF
C000731,7842902923345,11.009.060.5-308.868,PT Namaga,Gg. Kebonjati No. 4,Malang,5249,68044,+62-0180-576-3101,KEDUA-DUANYA,7856451924,2793468298,2023-06-30,AKTIF
C000732,3021166732904,57.598.875.9-212.996,CV Januar Saptono Tbk,Gang Dipatiukur No. 684,Sukabumi,6206,48836,+62 (461) 253 6064,IMPORTIR,8735118778,6341448777,2023-06-26,AKTIF
C000733,2603362027558,21.477.092.0-711.523,PD Wijaya,Gg. Merdeka No. 0,Kota Administrasi Jakarta Utara,1200,37579,(0486) 794 8698,KEDUA-DUANYA,7103188727,7960688867,2024-09-10,AKTIF
C000734,2362192158189,70.591.611.8-638.558,UD Sitorus,Jl. Stasiun Wonokromo No. 379,Pekanbaru,2436,12697,+62 (0817) 036 1007,IMPORTIR,0505784622,1634651865,2025-02-18,AKTIF
C000735,9597721688005,378931869289728,PT Lailasari Ramadan,Gang Jakarta No. 599,Ambon,5623,04387,+62 (077) 375 9493,IMPORTIR,4138298790,8686514660,2025-02-27,AKTIF
C000736,5401822720028,394823220414474,UD Yulianti Prakasa Tbk,Jalan Dr. Djunjunan No. 16,Bandung,4563,02812,(0811) 171 9600,KEDUA-DUANYA,5939670155,2264124655,2024-01-11,AKTIF
C000737,2811659930202,03.042.322.7-752.135,PD Latupono Firgantoro,Jalan Medokan Ayu No. 7,Cimahi,4277,86604,+62 (044) 415 5967,EKSPORTIR,7873516832,0227113180,2024-01-12,AKTIF
C000738,0281650646300,59.377.756.9-198.321,PD Sihombing,Gang Ahmad Yani No. 2,Kediri,1475,48395,+62-0849-655-2391,KEDUA-DUANYA,0084755577,3432823913,2024-06-16,AKTIF
C000739,2916174690298,31.043.841.9-662.291,PD Hariyah (Persero) Tbk,Jl. Ahmad Dahlan No. 7,Jambi,4426,56227,+62-0530-049-9926,KEDUA-DUANYA,3669498359,8084698732,2024-10-08,AKTIF
C000740,1670805685667,06.362.198.6-550.494,PT Saragih,Jl. Jayawijaya No. 51,Malang,5273,97921,+62-619-773-1739,KEDUA-DUANYA,4562713702,4469845989,2025-04-15,AKTIF
C000741,4076634933965,04.962.732.2-626.114,Perum Prasetyo Tbk,Gg. Peta No. 94,Tual,3506,96488,(024) 872-3858,IMPORTIR,9478306264,6588998724,2024-03-28,AKTIF
C000742,4362585421880,87.991.962.3-419.964,PT Rahayu Mangunsong,Gg. Jend. Sudirman No. 91,Surabaya,4714,89659,+62-0927-687-1413,IMPORTIR,1284209274,9390981122,2024-01-08,AKTIF
C000743,3853247250583,334303115876054,Perum Winarsih Tbk,Jl. Moch. Ramdan No. 192,Bitung,7158,27051,(0967) 060-5581,KEDUA-DUANYA,1285136840,5416523700,2024-06-15,AKTIF
C000744,7694757694535,36.597.466.9-861.634,CV Melani,Gang Raya Ujungberung No. 81,Lubuklinggau,3172,86667,(0921) 162 5069,EKSPORTIR,5190032260,7347843267,2024-08-15,AKTIF
C000745,1254508095948,15.269.255.9-664.721,UD Nurdiyanti Tbk,Jl. KH Amin Jasuta No. 26,Medan,5024,74186,+62 (0646) 398 9701,EKSPORTIR,3103233854,3767305858,2025-06-08,AKTIF
C000746,0742359142614,04.893.326.1-454.307,Dongoran Tbk,Gang Lembong No. 8,Surabaya,7860,65203,+62 (570) 393 4271,EKSPORTIR,5996822431,2125588983,2024-12-23,AKTIF
C000747,3731008178522,11.587.184.5-235.426,UD Novitasari Nababan (Persero) Tbk,Jalan Soekarno Hatta No. 80,Mojokerto,9381,04760,+62 (55) 290 5092,EKSPORTIR,8141257067,0779244547,2024-04-07,AKTIF
C000748,7447017320865,23.777.296.6-563.370,UD Utami (Persero) Tbk,Gang Rajiman No. 781,Ambon,2926,50922,+62-011-015-6161,IMPORTIR,3156873102,4264596394,2025-03-28,AKTIF
C000749,4005278105580,00.272.214.2-573.160,PT Andriani Lazuardi,Jalan Raya Setiabudhi No. 843,Depok,6033,55295,0844981213,IMPORTIR,1090358587,2632750271,2023-06-10,AKTIF
C000750,3913681720313,69.552.862.0-929.735,PD Agustina,Jl. S. Parman No. 412,Tangerang,3194,04938,0882384699,KEDUA-DUANYA,0238728807,3664970695,2023-07-19,AKTIF
C000751,5953322273938,99.204.573.5-323.661,CV Usada Adriansyah Tbk,Jalan Sadang Serang No. 91,Pariaman,9411,11121,+62 (33) 104 4817,KEDUA-DUANYA,1964335623,9502111870,2024-11-16,AKTIF
C000752,5076108708269,718236010712615,UD Rahayu Utami,Jl. Lembong No. 5,Sorong,4741,13432,+62-0655-619-2218,IMPORTIR,2205322089,3956089804,2024-08-07,AKTIF
C000753,8821764846735,74.223.322.2-801.944,PT Wibowo Tbk,Jalan Ahmad Yani No. 63,Bogor,3622,43244,+62-63-186-4176,IMPORTIR,1478247599,1173906650,2023-07-29,AKTIF
C000754,5892225606295,35.063.731.1-804.674,UD Iswahyudi Lestari Tbk,Gang Medokan Ayu No. 2,Bandar Lampung,2812,96289,+62 (36) 416 9368,KEDUA-DUANYA,5760273160,3502450632,2023-11-04,AKTIF
C000755,3075384185201,36.260.846.3-975.615,PD Situmorang Yuliarti,Gg. S. Parman No. 4,Sorong,5635,83437,+62 (067) 640 3239,KEDUA-DUANYA,5241694564,6866764691,2024-11-08,AKTIF
C000756,7055491215164,11.955.640.9-196.939,PT Latupono (Persero) Tbk,Gg. Kutai No. 59,Tasikmalaya,6359,90515,+62-0252-826-7126,IMPORTIR,0013743784,7107382322,2025-04-29,AKTIF
C000757,7875207020426,20.197.121.2-413.936,CV Andriani,Gang H.J Maemunah No. 254,Pangkalpinang,7711,78207,+62 (0999) 522 5296,KEDUA-DUANYA,3376223345,0154177657,2025-01-21,AKTIF
C000758,7897609873126,77.319.227.6-075.988,Perum Permata Fujiati Tbk,Gg. Soekarno Hatta No. 5,Kota Administrasi Jakarta Selatan,8884,64038,+62 (0843) 686-8111,IMPORTIR,0000591186,2479393348,2024-02-05,AKTIF
C000759,8653394319165,430895231202191,PD Aryani,Jalan Jamika No. 2,Jayapura,6866,98392,+62-064-098-0587,EKSPORTIR,9631555800,8757575131,2024-06-15,AKTIF
C000760,0576449747000,26.876.448.6-764.979,UD Habibi Iswahyudi,Gg. Erlangga No. 27,Magelang,8475,23244,+62 (590) 627 8790,KEDUA-DUANYA,2370844468,5013813854,2023-10-21,AKTIF
C000761,4163656045006,35.537.309.6-496.927,CV Prakasa,Jalan Pacuan Kuda No. 850,Samarinda,8331,25178,+62 (020) 463-7216,KEDUA-DUANYA,3264570177,3370106536,2023-10-26,AKTIF
C000762,1195296353059,70.255.128.2-763.643,Halimah Winarsih Tbk,Jl. Sukajadi No. 526,Mojokerto,2383,46968,+62-32-358-4180,KEDUA-DUANYA,7127931082,6277569990,2023-10-24,AKTIF
C000763,5948989596546,63.454.434.4-149.169,UD Lestari,Jalan Moch. Toha No. 55,Malang,5107,99613,(0737) 939-5795,EKSPORTIR,9609566118,2892107586,2025-01-23,AKTIF
C000764,9344974394640,88.223.095.8-629.739,PD Nainggolan Gunawan,Gang Dipatiukur No. 62,Batam,9835,24467,+62 (47) 411 1736,IMPORTIR,9753363149,2896918617,2025-05-26,AKTIF
C000765,8941321097202,17.075.485.3-465.579,UD Andriani,Gg. M.T Haryono No. 715,Balikpapan,3261,60252,+62-862-567-6112,EKSPORTIR,5496422069,9255830035,2024-03-19,AKTIF
C000766,2030044964612,93.900.251.2-137.565,PD Anggriawan Laksita Tbk,Gg. W.R. Supratman No. 19,Tegal,9763,85758,+62 (33) 008-0563,EKSPORTIR,5634491088,5348831927,2023-07-04,AKTIF
C000767,9635957086199,31.458.434.5-663.113,PT Nugroho Tbk,Jl. Abdul Muis No. 94,Samarinda,7178,89760,+62 (48) 287-3210,EKSPORTIR,8340793281,8167177110,2025-04-29,AKTIF
C000768,0342362203347,424631043796868,UD Gunarto Maheswara Tbk,Jalan Kutisari Selatan No. 5,Tangerang Selatan,1559,65408,088 312 7365,EKSPORTIR,3617457417,9184800000,2025-01-22,AKTIF
C000769,0852946902177,41.743.043.5-023.850,CV Sihombing Tbk,Gg. Raya Ujungberung No. 09,Probolinggo,3776,50863,+62 (220) 720-1970,KEDUA-DUANYA,2148904011,3921581927,2024-08-10,AKTIF
C000770,2894665275233,28.293.020.2-569.133,PT Nasyidah Kuswoyo,Gg. Bangka Raya No. 57,Bogor,1263,89701,0874162796,IMPORTIR,7645618468,9158336597,2025-01-21,AKTIF
C000771,3033467711675,07.627.995.5-302.453,UD Firgantoro (Persero) Tbk,Jalan Sadang Serang No. 4,Sorong,2018,60241,(051) 295 5510,KEDUA-DUANYA,9148719290,8338265619,2023-06-24,AKTIF
