NIB,field,source
9671883977457,TGL_PERUBAHAN_NIB,OSS
9671883977457,TGL_TERBIT_NIB,CEISA
9671883977457,TGL_SYNC_OSS,CEISA
9671883977457,STATUS_NIB,OSS
6371539885472,NIB,OSS
6371539885472,NPWP,OSS
6371539885472,NAMA,OSS
6371539885472,NAMA_SINGKATAN,OSS
6371539885472,JENIS_PERSEROAN,OSS
6371539885472,STATUS_BADAN_HUKUM,OSS
6371539885472,STATUS_PERSEROAN,OSS
6371539885472,ALAMAT,OSS
6371539885472,KELURAHAN,OSS
6371539885472,DAERAH_ID,OSS
6371539885472,KODE_POS,N/A
6371539885472,FLAG_IMPOR,OSS
6371539885472,FLAG_EKSPOR,OSS
6371539885472,JENIS_API,N/A
6371539885472,KODE_KANTOR,CEISA
6371539885472,NOMOR_TELPON,CEISA
6371539885472,KATEGORI,CEISA
6371539885472,NIPER,CEISA
6371539885472,NOMOR_API,CEISA
6371539885472,ID_PERUSAHAAN,CEISA
6371539885472,TGL_PERUBAHAN_NIB,OSS
6371539885472,TGL_TERBIT_NIB,CEISA
6371539885472,TGL_SYNC_OSS,CEISA
6371539885472,STATUS_NIB,OSS
4912711307240,NIB,OSS
4912711307240,NPWP,OSS
4912711307240,NAMA,OSS
4912711307240,NAMA_SINGKATAN,OSS
4912711307240,JENIS_PERSEROAN,OSS
4912711307240,STATUS_BADAN_HUKUM,OSS
4912711307240,STATUS_PERSEROAN,OSS
4912711307240,ALAMAT,OSS
4912711307240,KELURAHAN,OSS
4912711307240,DAERAH_ID,OSS
4912711307240,KODE_POS,N/A
4912711307240,FLAG_IMPOR,OSS
4912711307240,FLAG_EKSPOR,OSS
4912711307240,JENIS_API,OSS
4912711307240,KODE_KANTOR,CEISA
4912711307240,NOMOR_TELPON,CEISA
4912711307240,KATEGORI,CEISA
4912711307240,NIPER,CEISA
4912711307240,NOMOR_API,N/A
4912711307240,ID_PERUSAHAAN,CEISA
4912711307240,TGL_PERUBAHAN_NIB,OSS
4912711307240,TGL_TERBIT_NIB,CEISA
4912711307240,TGL_SYNC_OSS,CEISA
4912711307240,STATUS_NIB,OSS
7451066343629,NIB,OSS
7451066343629,NPWP,OSS
7451066343629,NAMA,OSS
7451066343629,NAMA_SINGKATAN,OSS
7451066343629,JENIS_PERSEROAN,OSS
7451066343629,STATUS_BADAN_HUKUM,OSS
7451066343629,STATUS_PERSEROAN,OSS
7451066343629,ALAMAT,OSS
7451066343629,KELURAHAN,OSS
7451066343629,DAERAH_ID,OSS
7451066343629,KODE_POS,N/A
7451066343629,FLAG_IMPOR,OSS
7451066343629,FLAG_EKSPOR,OSS
7451066343629,JENIS_API,OSS
7451066343629,KODE_KANTOR,CEISA
7451066343629,NOMOR_TELPON,CEISA
7451066343629,KATEGORI,CEISA
7451066343629,NIPER,N/A
7451066343629,NOMOR_API,CEISA
7451066343629,ID_PERUSAHAAN,CEISA
7451066343629,TGL_PERUBAHAN_NIB,OSS
7451066343629,TGL_TERBIT_NIB,CEISA
7451066343629,TGL_SYNC_OSS,CEISA
7451066343629,STATUS_NIB,OSS
8143966613473,NIB,OSS
8143966613473,NPWP,OSS
8143966613473,NAMA,OSS
8143966613473,NAMA_SINGKATAN,OSS
8143966613473,JENIS_PERSEROAN,OSS
8143966613473,STATUS_BADAN_HUKUM,OSS
8143966613473,STATUS_PERSEROAN,OSS
8143966613473,ALAMAT,OSS
8143966613473,KELURAHAN,OSS
8143966613473,DAERAH_ID,OSS
8143966613473,KODE_POS,N/A
8143966613473,FLAG_IMPOR,OSS
8143966613473,FLAG_EKSPOR,OSS
8143966613473,JENIS_API,N/A
8143966613473,KODE_KANTOR,CEISA
8143966613473,NOMOR_TELPON,CEISA
8143966613473,KATEGORI,CEISA
8143966613473,NIPER,CEISA
8143966613473,NOMOR_API,N/A
8143966613473,ID_PERUSAHAAN,CEISA
8143966613473,TGL_PERUBAHAN_NIB,OSS
8143966613473,TGL_TERBIT_NIB,CEISA
8143966613473,TGL_SYNC_OSS,CEISA
8143966613473,STATUS_NIB,OSS
2512257207650,NIB,OSS
2512257207650,NPWP,OSS
2512257207650,NAMA,OSS
2512257207650,NAMA_SINGKATAN,OSS
2512257207650,JENIS_PERSEROAN,OSS
2512257207650,STATUS_BADAN_HUKUM,OSS
2512257207650,STATUS_PERSEROAN,OSS
2512257207650,ALAMAT,OSS
2512257207650,KELURAHAN,OSS
2512257207650,DAERAH_ID,OSS
2512257207650,KODE_POS,N/A
2512257207650,FLAG_IMPOR,OSS
2512257207650,FLAG_EKSPOR,OSS
2512257207650,JENIS_API,OSS
2512257207650,KODE_KANTOR,CEISA
2512257207650,NOMOR_TELPON,CEISA
2512257207650,KATEGORI,CEISA
2512257207650,NIPER,N/A
2512257207650,NOMOR_API,CEISA
2512257207650,ID_PERUSAHAAN,CEISA
2512257207650,TGL_PERUBAHAN_NIB,OSS
2512257207650,TGL_TERBIT_NIB,CEISA
2512257207650,TGL_SYNC_OSS,CEISA
2512257207650,STATUS_NIB,OSS
9714802632570,NIB,OSS
9714802632570,NPWP,OSS
9714802632570,NAMA,OSS
9714802632570,NAMA_SINGKATAN,OSS
9714802632570,JENIS_PERSEROAN,OSS
9714802632570,STATUS_BADAN_HUKUM,OSS
9714802632570,STATUS_PERSEROAN,OSS
9714802632570,ALAMAT,OSS
9714802632570,KELURAHAN,N/A
9714802632570,DAERAH_ID,OSS
9714802632570,KODE_POS,N/A
9714802632570,FLAG_IMPOR,OSS
9714802632570,FLAG_EKSPOR,OSS
9714802632570,JENIS_API,OSS
9714802632570,KODE_KANTOR,CEISA
9714802632570,NOMOR_TELPON,CEISA
9714802632570,KATEGORI,CEISA
9714802632570,NIPER,CEISA
9714802632570,NOMOR_API,N/A
9714802632570,ID_PERUSAHAAN,CEISA
9714802632570,TGL_PERUBAHAN_NIB,OSS
9714802632570,TGL_TERBIT_NIB,CEISA
9714802632570,TGL_SYNC_OSS,CEISA
9714802632570,STATUS_NIB,OSS
5569644309859,NIB,OSS
5569644309859,NPWP,OSS
5569644309859,NAMA,OSS
5569644309859,NAMA_SINGKATAN,OSS
5569644309859,JENIS_PERSEROAN,OSS
5569644309859,STATUS_BADAN_HUKUM,OSS
5569644309859,STATUS_PERSEROAN,OSS
5569644309859,ALAMAT,OSS
5569644309859,KELURAHAN,OSS
5569644309859,DAERAH_ID,OSS
5569644309859,KODE_POS,N/A
5569644309859,FLAG_IMPOR,OSS
5569644309859,FLAG_EKSPOR,OSS
5569644309859,JENIS_API,N/A
5569644309859,KODE_KANTOR,CEISA
5569644309859,NOMOR_TELPON,CEISA
5569644309859,KATEGORI,CEISA
5569644309859,NIPER,CEISA
5569644309859,NOMOR_API,CEISA
5569644309859,ID_PERUSAHAAN,CEISA
5569644309859,TGL_PERUBAHAN_NIB,OSS
5569644309859,TGL_TERBIT_NIB,CEISA
5569644309859,TGL_SYNC_OSS,CEISA
5569644309859,STATUS_NIB,OSS
8821423691430,NIB,OSS
8821423691430,NPWP,OSS
8821423691430,NAMA,OSS
8821423691430,NAMA_SINGKATAN,N/A
8821423691430,JENIS_PERSEROAN,OSS
8821423691430,STATUS_BADAN_HUKUM,OSS
8821423691430,STATUS_PERSEROAN,OSS
8821423691430,ALAMAT,OSS
8821423691430,KELURAHAN,OSS
8821423691430,DAERAH_ID,OSS
8821423691430,KODE_POS,N/A
8821423691430,FLAG_IMPOR,OSS
8821423691430,FLAG_EKSPOR,OSS
8821423691430,JENIS_API,N/A
8821423691430,KODE_KANTOR,CEISA
8821423691430,NOMOR_TELPON,CEISA
8821423691430,KATEGORI,CEISA
8821423691430,NIPER,CEISA
8821423691430,NOMOR_API,N/A
8821423691430,ID_PERUSAHAAN,CEISA
8821423691430,TGL_PERUBAHAN_NIB,OSS
8821423691430,TGL_TERBIT_NIB,CEISA
8821423691430,TGL_SYNC_OSS,CEISA
8821423691430,STATUS_NIB,OSS
6592342683441,NIB,OSS
6592342683441,NPWP,OSS
6592342683441,NAMA,OSS
6592342683441,NAMA_SINGKATAN,OSS
6592342683441,JENIS_PERSEROAN,OSS
6592342683441,STATUS_BADAN_HUKUM,OSS
6592342683441,STATUS_PERSEROAN,OSS
6592342683441,ALAMAT,OSS
6592342683441,KELURAHAN,OSS
6592342683441,DAERAH_ID,OSS
6592342683441,KODE_POS,N/A
6592342683441,FLAG_IMPOR,OSS
6592342683441,FLAG_EKSPOR,OSS
6592342683441,JENIS_API,N/A
6592342683441,KODE_KANTOR,CEISA
6592342683441,NOMOR_TELPON,CEISA
6592342683441,KATEGORI,CEISA
6592342683441,NIPER,CEISA
6592342683441,NOMOR_API,N/A
6592342683441,ID_PERUSAHAAN,CEISA
6592342683441,TGL_PERUBAHAN_NIB,OSS
6592342683441,TGL_TERBIT_NIB,CEISA
6592342683441,TGL_SYNC_OSS,CEISA
6592342683441,STATUS_NIB,OSS
5756766708061,NIB,OSS
5756766708061,NPWP,OSS
5756766708061,NAMA,OSS
5756766708061,NAMA_SINGKATAN,OSS
5756766708061,JENIS_PERSEROAN,OSS
5756766708061,STATUS_BADAN_HUKUM,OSS
5756766708061,STATUS_PERSEROAN,OSS
5756766708061,ALAMAT,OSS
5756766708061,KELURAHAN,OSS
5756766708061,DAERAH_ID,OSS
5756766708061,KODE_POS,N/A
5756766708061,FLAG_IMPOR,OSS
5756766708061,FLAG_EKSPOR,OSS
5756766708061,JENIS_API,N/A
5756766708061,KODE_KANTOR,CEISA
5756766708061,NOMOR_TELPON,CEISA
5756766708061,KATEGORI,CEISA
5756766708061,NIPER,CEISA
5756766708061,NOMOR_API,CEISA
5756766708061,ID_PERUSAHAAN,CEISA
5756766708061,TGL_PERUBAHAN_NIB,OSS
5756766708061,TGL_TERBIT_NIB,CEISA
5756766708061,TGL_SYNC_OSS,CEISA
5756766708061,STATUS_NIB,OSS
0793110291813,NIB,OSS
0793110291813,NPWP,OSS
0793110291813,NAMA,OSS
0793110291813,NAMA_SINGKATAN,OSS
0793110291813,JENIS_PERSEROAN,OSS
0793110291813,STATUS_BADAN_HUKUM,OSS
0793110291813,STATUS_PERSEROAN,OSS
0793110291813,ALAMAT,OSS
0793110291813,KELURAHAN,OSS
0793110291813,DAERAH_ID,OSS
0793110291813,KODE_POS,N/A
0793110291813,FLAG_IMPOR,OSS
0793110291813,FLAG_EKSPOR,OSS
0793110291813,JENIS_API,N/A
0793110291813,KODE_KANTOR,CEISA
0793110291813,NOMOR_TELPON,CEISA
0793110291813,KATEGORI,CEISA
0793110291813,NIPER,CEISA
0793110291813,NOMOR_API,N/A
0793110291813,ID_PERUSAHAAN,CEISA
0793110291813,TGL_PERUBAHAN_NIB,OSS
0793110291813,TGL_TERBIT_NIB,CEISA
0793110291813,TGL_SYNC_OSS,CEISA
0793110291813,STATUS_NIB,OSS
8497916202232,NIB,OSS
8497916202232,NPWP,OSS
8497916202232,NAMA,OSS
8497916202232,NAMA_SINGKATAN,OSS
8497916202232,JENIS_PERSEROAN,OSS
8497916202232,STATUS_BADAN_HUKUM,OSS
8497916202232,STATUS_PERSEROAN,OSS
8497916202232,ALAMAT,OSS
8497916202232,KELURAHAN,OSS
8497916202232,DAERAH_ID,OSS
8497916202232,KODE_POS,OSS
8497916202232,FLAG_IMPOR,OSS
8497916202232,FLAG_EKSPOR,OSS
8497916202232,JENIS_API,N/A
8497916202232,KODE_KANTOR,CEISA
8497916202232,NOMOR_TELPON,CEISA
8497916202232,KATEGORI,CEISA
8497916202232,NIPER,CEISA
8497916202232,NOMOR_API,CEISA
8497916202232,ID_PERUSAHAAN,CEISA
8497916202232,TGL_PERUBAHAN_NIB,OSS
8497916202232,TGL_TERBIT_NIB,CEISA
8497916202232,TGL_SYNC_OSS,CEISA
8497916202232,STATUS_NIB,OSS
1766204719609,NIB,OSS
1766204719609,NPWP,OSS
1766204719609,NAMA,OSS
1766204719609,NAMA_SINGKATAN,OSS
1766204719609,JENIS_PERSEROAN,OSS
1766204719609,STATUS_BADAN_HUKUM,OSS
1766204719609,STATUS_PERSEROAN,OSS
1766204719609,ALAMAT,OSS
1766204719609,KELURAHAN,OSS
1766204719609,DAERAH_ID,OSS
1766204719609,KODE_POS,N/A
1766204719609,FLAG_IMPOR,OSS
1766204719609,FLAG_EKSPOR,OSS
1766204719609,JENIS_API,OSS
1766204719609,KODE_KANTOR,CEISA
1766204719609,NOMOR_TELPON,CEISA
1766204719609,KATEGORI,CEISA
1766204719609,NIPER,N/A
1766204719609,NOMOR_API,CEISA
1766204719609,ID_PERUSAHAAN,CEISA
1766204719609,TGL_PERUBAHAN_NIB,OSS
1766204719609,TGL_TERBIT_NIB,CEISA
1766204719609,TGL_SYNC_OSS,CEISA
1766204719609,STATUS_NIB,OSS
3586812259572,NIB,OSS
3586812259572,NPWP,OSS
3586812259572,NAMA,OSS
3586812259572,NAMA_SINGKATAN,OSS
3586812259572,JENIS_PERSEROAN,OSS
3586812259572,STATUS_BADAN_HUKUM,OSS
3586812259572,STATUS_PERSEROAN,OSS
3586812259572,ALAMAT,OSS
3586812259572,KELURAHAN,OSS
3586812259572,DAERAH_ID,OSS
3586812259572,KODE_POS,N/A
3586812259572,FLAG_IMPOR,OSS
3586812259572,FLAG_EKSPOR,OSS
3586812259572,JENIS_API,N/A
3586812259572,KODE_KANTOR,CEISA
3586812259572,NOMOR_TELPON,CEISA
3586812259572,KATEGORI,CEISA
3586812259572,NIPER,N/A
3586812259572,NOMOR_API,CEISA
3586812259572,ID_PERUSAHAAN,CEISA
3586812259572,TGL_PERUBAHAN_NIB,OSS
3586812259572,TGL_TERBIT_NIB,CEISA
3586812259572,TGL_SYNC_OSS,CEISA
3586812259572,STATUS_NIB,OSS
1094101759025,NIB,OSS
1094101759025,NPWP,OSS
1094101759025,NAMA,OSS
1094101759025,NAMA_SINGKATAN,OSS
1094101759025,JENIS_PERSEROAN,OSS
1094101759025,STATUS_BADAN_HUKUM,OSS
1094101759025,STATUS_PERSEROAN,OSS
1094101759025,ALAMAT,OSS
1094101759025,KELURAHAN,OSS
1094101759025,DAERAH_ID,OSS
1094101759025,KODE_POS,N/A
1094101759025,FLAG_IMPOR,OSS
1094101759025,FLAG_EKSPOR,OSS
1094101759025,JENIS_API,OSS
1094101759025,KODE_KANTOR,CEISA
1094101759025,NOMOR_TELPON,CEISA
1094101759025,KATEGORI,CEISA
1094101759025,NIPER,N/A
1094101759025,NOMOR_API,CEISA
1094101759025,ID_PERUSAHAAN,CEISA
1094101759025,TGL_PERUBAHAN_NIB,OSS
1094101759025,TGL_TERBIT_NIB,CEISA
1094101759025,TGL_SYNC_OSS,CEISA
1094101759025,STATUS_NIB,OSS
8319013020569,NIB,OSS
8319013020569,NPWP,OSS
8319013020569,NAMA,OSS
8319013020569,NAMA_SINGKATAN,OSS
8319013020569,JENIS_PERSEROAN,OSS
8319013020569,STATUS_BADAN_HUKUM,OSS
8319013020569,STATUS_PERSEROAN,OSS
8319013020569,ALAMAT,OSS
8319013020569,KELURAHAN,OSS
8319013020569,DAERAH_ID,OSS
8319013020569,KODE_POS,N/A
8319013020569,FLAG_IMPOR,OSS
8319013020569,FLAG_EKSPOR,OSS
8319013020569,JENIS_API,N/A
8319013020569,KODE_KANTOR,CEISA
8319013020569,NOMOR_TELPON,CEISA
8319013020569,KATEGORI,CEISA
8319013020569,NIPER,CEISA
8319013020569,NOMOR_API,N/A
8319013020569,ID_PERUSAHAAN,CEISA
8319013020569,TGL_PERUBAHAN_NIB,OSS
8319013020569,TGL_TERBIT_NIB,CEISA
8319013020569,TGL_SYNC_OSS,CEISA
8319013020569,STATUS_NIB,OSS
8217661912841,NIB,OSS
8217661912841,NPWP,OSS
8217661912841,NAMA,OSS
8217661912841,NAMA_SINGKATAN,OSS
8217661912841,JENIS_PERSEROAN,OSS
8217661912841,STATUS_BADAN_HUKUM,OSS
8217661912841,STATUS_PERSEROAN,OSS
8217661912841,ALAMAT,OSS
8217661912841,KELURAHAN,OSS
8217661912841,DAERAH_ID,OSS
8217661912841,KODE_POS,OSS
8217661912841,FLAG_IMPOR,OSS
8217661912841,FLAG_EKSPOR,OSS
8217661912841,JENIS_API,OSS
8217661912841,KODE_KANTOR,CEISA
8217661912841,NOMOR_TELPON,CEISA
8217661912841,KATEGORI,CEISA
8217661912841,NIPER,CEISA
8217661912841,NOMOR_API,CEISA
8217661912841,ID_PERUSAHAAN,CEISA
8217661912841,TGL_PERUBAHAN_NIB,OSS
8217661912841,TGL_TERBIT_NIB,CEISA
8217661912841,TGL_SYNC_OSS,CEISA
8217661912841,STATUS_NIB,OSS
4189389846908,NIB,OSS
4189389846908,NPWP,OSS
4189389846908,NAMA,OSS
4189389846908,NAMA_SINGKATAN,OSS
4189389846908,JENIS_PERSEROAN,OSS
4189389846908,STATUS_BADAN_HUKUM,OSS
4189389846908,STATUS_PERSEROAN,OSS
4189389846908,ALAMAT,OSS
4189389846908,KELURAHAN,N/A
4189389846908,DAERAH_ID,OSS
4189389846908,KODE_POS,N/A
4189389846908,FLAG_IMPOR,OSS
4189389846908,FLAG_EKSPOR,OSS
4189389846908,JENIS_API,OSS
4189389846908,KODE_KANTOR,CEISA
4189389846908,NOMOR_TELPON,CEISA
4189389846908,KATEGORI,CEISA
4189389846908,NIPER,CEISA
4189389846908,NOMOR_API,CEISA
4189389846908,ID_PERUSAHAAN,CEISA
4189389846908,TGL_PERUBAHAN_NIB,OSS
4189389846908,TGL_TERBIT_NIB,CEISA
4189389846908,TGL_SYNC_OSS,CEISA
4189389846908,STATUS_NIB,OSS
0850371990516,NIB,OSS
0850371990516,NPWP,OSS
0850371990516,NAMA,OSS
0850371990516,NAMA_SINGKATAN,OSS
0850371990516,JENIS_PERSEROAN,OSS
0850371990516,STATUS_BADAN_HUKUM,OSS
0850371990516,STATUS_PERSEROAN,OSS
0850371990516,ALAMAT,OSS
0850371990516,KELURAHAN,OSS
0850371990516,DAERAH_ID,OSS
0850371990516,KODE_POS,OSS
0850371990516,FLAG_IMPOR,OSS
0850371990516,FLAG_EKSPOR,OSS
0850371990516,JENIS_API,OSS
0850371990516,KODE_KANTOR,CEISA
0850371990516,NOMOR_TELPON,CEISA
0850371990516,KATEGORI,CEISA
0850371990516,NIPER,N/A
0850371990516,NOMOR_API,CEISA
0850371990516,ID_PERUSAHAAN,CEISA
0850371990516,TGL_PERUBAHAN_NIB,OSS
0850371990516,TGL_TERBIT_NIB,CEISA
0850371990516,TGL_SYNC_OSS,CEISA
0850371990516,STATUS_NIB,OSS
7430003896087,NIB,OSS
7430003896087,NPWP,OSS
7430003896087,NAMA,OSS
7430003896087,NAMA_SINGKATAN,OSS
7430003896087,JENIS_PERSEROAN,OSS
7430003896087,STATUS_BADAN_HUKUM,OSS
7430003896087,STATUS_PERSEROAN,OSS
7430003896087,ALAMAT,OSS
7430003896087,KELURAHAN,OSS
7430003896087,DAERAH_ID,OSS
7430003896087,KODE_POS,N/A
7430003896087,FLAG_IMPOR,OSS
7430003896087,FLAG_EKSPOR,OSS
7430003896087,JENIS_API,N/A
7430003896087,KODE_KANTOR,CEISA
7430003896087,NOMOR_TELPON,CEISA
7430003896087,KATEGORI,CEISA
7430003896087,NIPER,CEISA
7430003896087,NOMOR_API,N/A
7430003896087,ID_PERUSAHAAN,CEISA
7430003896087,TGL_PERUBAHAN_NIB,OSS
7430003896087,TGL_TERBIT_NIB,CEISA
7430003896087,TGL_SYNC_OSS,CEISA
7430003896087,STATUS_NIB,OSS
5535603319036,NIB,OSS
5535603319036,NPWP,OSS
5535603319036,NAMA,OSS
5535603319036,NAMA_SINGKATAN,OSS
5535603319036,JENIS_PERSEROAN,OSS
5535603319036,STATUS_BADAN_HUKUM,OSS
5535603319036,STATUS_PERSEROAN,OSS
5535603319036,ALAMAT,OSS
5535603319036,KELURAHAN,OSS
5535603319036,DAERAH_ID,OSS
5535603319036,KODE_POS,N/A
5535603319036,FLAG_IMPOR,OSS
5535603319036,FLAG_EKSPOR,OSS
5535603319036,JENIS_API,OSS
5535603319036,KODE_KANTOR,CEISA
5535603319036,NOMOR_TELPON,CEISA
5535603319036,KATEGORI,CEISA
5535603319036,NIPER,CEISA
5535603319036,NOMOR_API,N/A
5535603319036,ID_PERUSAHAAN,CEISA
5535603319036,TGL_PERUBAHAN_NIB,OSS
5535603319036,TGL_TERBIT_NIB,CEISA
5535603319036,TGL_SYNC_OSS,CEISA
5535603319036,STATUS_NIB,OSS
9342967111483,NIB,OSS
9342967111483,NPWP,OSS
9342967111483,NAMA,OSS
9342967111483,NAMA_SINGKATAN,OSS
9342967111483,JENIS_PERSEROAN,OSS
9342967111483,STATUS_BADAN_HUKUM,OSS
9342967111483,STATUS_PERSEROAN,OSS
9342967111483,ALAMAT,OSS
9342967111483,KELURAHAN,OSS
9342967111483,DAERAH_ID,OSS
9342967111483,KODE_POS,N/A
9342967111483,FLAG_IMPOR,OSS
9342967111483,FLAG_EKSPOR,OSS
9342967111483,JENIS_API,N/A
9342967111483,KODE_KANTOR,CEISA
9342967111483,NOMOR_TELPON,CEISA
9342967111483,KATEGORI,CEISA
9342967111483,NIPER,CEISA
9342967111483,NOMOR_API,CEISA
9342967111483,ID_PERUSAHAAN,CEISA
9342967111483,TGL_PERUBAHAN_NIB,OSS
9342967111483,TGL_TERBIT_NIB,CEISA
9342967111483,TGL_SYNC_OSS,CEISA
9342967111483,STATUS_NIB,OSS
8810569741328,NIB,OSS
8810569741328,NPWP,OSS
8810569741328,NAMA,OSS
8810569741328,NAMA_SINGKATAN,OSS
8810569741328,JENIS_PERSEROAN,OSS
8810569741328,STATUS_BADAN_HUKUM,OSS
8810569741328,STATUS_PERSEROAN,OSS
8810569741328,ALAMAT,OSS
8810569741328,KELURAHAN,OSS
8810569741328,DAERAH_ID,OSS
8810569741328,KODE_POS,N/A
8810569741328,FLAG_IMPOR,OSS
8810569741328,FLAG_EKSPOR,OSS
8810569741328,JENIS_API,OSS
8810569741328,KODE_KANTOR,CEISA
8810569741328,NOMOR_TELPON,CEISA
8810569741328,KATEGORI,CEISA
8810569741328,NIPER,CEISA
8810569741328,NOMOR_API,N/A
8810569741328,ID_PERUSAHAAN,CEISA
8810569741328,TGL_PERUBAHAN_NIB,OSS
8810569741328,TGL_TERBIT_NIB,CEISA
8810569741328,TGL_SYNC_OSS,CEISA
8810569741328,STATUS_NIB,OSS
4496410496706,NIB,OSS
4496410496706,NPWP,OSS
4496410496706,NAMA,OSS
4496410496706,NAMA_SINGKATAN,OSS
4496410496706,JENIS_PERSEROAN,OSS
4496410496706,STATUS_BADAN_HUKUM,OSS
4496410496706,STATUS_PERSEROAN,OSS
4496410496706,ALAMAT,OSS
4496410496706,KELURAHAN,OSS
4496410496706,DAERAH_ID,OSS
4496410496706,KODE_POS,N/A
4496410496706,FLAG_IMPOR,OSS
4496410496706,FLAG_EKSPOR,OSS
4496410496706,JENIS_API,N/A
4496410496706,KODE_KANTOR,CEISA
4496410496706,NOMOR_TELPON,CEISA
4496410496706,KATEGORI,CEISA
4496410496706,NIPER,N/A
4496410496706,NOMOR_API,CEISA
4496410496706,ID_PERUSAHAAN,CEISA
4496410496706,TGL_PERUBAHAN_NIB,OSS
4496410496706,TGL_TERBIT_NIB,CEISA
4496410496706,TGL_SYNC_OSS,CEISA
4496410496706,STATUS_NIB,OSS
0954930596601,NIB,OSS
0954930596601,NPWP,OSS
0954930596601,NAMA,OSS
0954930596601,NAMA_SINGKATAN,OSS
0954930596601,JENIS_PERSEROAN,OSS
0954930596601,STATUS_BADAN_HUKUM,OSS
0954930596601,STATUS_PERSEROAN,OSS
0954930596601,ALAMAT,OSS
0954930596601,KELURAHAN,OSS
0954930596601,DAERAH_ID,OSS
0954930596601,KODE_POS,N/A
0954930596601,FLAG_IMPOR,OSS
0954930596601,FLAG_EKSPOR,OSS
0954930596601,JENIS_API,N/A
0954930596601,KODE_KANTOR,CEISA
0954930596601,NOMOR_TELPON,CEISA
0954930596601,KATEGORI,CEISA
0954930596601,NIPER,N/A
0954930596601,NOMOR_API,CEISA
0954930596601,ID_PERUSAHAAN,CEISA
0954930596601,TGL_PERUBAHAN_NIB,OSS
0954930596601,TGL_TERBIT_NIB,CEISA
0954930596601,TGL_SYNC_OSS,CEISA
0954930596601,STATUS_NIB,OSS
2044138459609,NIB,OSS
2044138459609,NPWP,OSS
2044138459609,NAMA,OSS
2044138459609,NAMA_SINGKATAN,N/A
2044138459609,JENIS_PERSEROAN,OSS
2044138459609,STATUS_BADAN_HUKUM,OSS
2044138459609,STATUS_PERSEROAN,OSS
2044138459609,ALAMAT,OSS
2044138459609,KELURAHAN,OSS
2044138459609,DAERAH_ID,OSS
2044138459609,KODE_POS,N/A
2044138459609,FLAG_IMPOR,OSS
2044138459609,FLAG_EKSPOR,OSS
2044138459609,JENIS_API,OSS
2044138459609,KODE_KANTOR,CEISA
2044138459609,NOMOR_TELPON,CEISA
2044138459609,KATEGORI,CEISA
2044138459609,NIPER,N/A
2044138459609,NOMOR_API,CEISA
2044138459609,ID_PERUSAHAAN,CEISA
2044138459609,TGL_PERUBAHAN_NIB,OSS
2044138459609,TGL_TERBIT_NIB,CEISA
2044138459609,TGL_SYNC_OSS,CEISA
2044138459609,STATUS_NIB,OSS
7057836091498,NIB,OSS
7057836091498,NPWP,OSS
7057836091498,NAMA,OSS
7057836091498,NAMA_SINGKATAN,N/A
7057836091498,JENIS_PERSEROAN,OSS
7057836091498,STATUS_BADAN_HUKUM,OSS
7057836091498,STATUS_PERSEROAN,OSS
7057836091498,ALAMAT,OSS
7057836091498,KELURAHAN,N/A
7057836091498,DAERAH_ID,OSS
7057836091498,KODE_POS,N/A
7057836091498,FLAG_IMPOR,OSS
7057836091498,FLAG_EKSPOR,OSS
7057836091498,JENIS_API,N/A
7057836091498,KODE_KANTOR,CEISA
7057836091498,NOMOR_TELPON,CEISA
7057836091498,KATEGORI,CEISA
7057836091498,NIPER,N/A
7057836091498,NOMOR_API,CEISA
7057836091498,ID_PERUSAHAAN,CEISA
7057836091498,TGL_PERUBAHAN_NIB,OSS
7057836091498,TGL_TERBIT_NIB,CEISA
7057836091498,TGL_SYNC_OSS,CEISA
7057836091498,STATUS_NIB,OSS
0310287950830,NIB,OSS
0310287950830,NPWP,OSS
0310287950830,NAMA,OSS
0310287950830,NAMA_SINGKATAN,OSS
0310287950830,JENIS_PERSEROAN,OSS
0310287950830,STATUS_BADAN_HUKUM,OSS
0310287950830,STATUS_PERSEROAN,OSS
0310287950830,ALAMAT,OSS
0310287950830,KELURAHAN,OSS
0310287950830,DAERAH_ID,OSS
0310287950830,KODE_POS,N/A
0310287950830,FLAG_IMPOR,OSS
0310287950830,FLAG_EKSPOR,OSS
0310287950830,JENIS_API,OSS
0310287950830,KODE_KANTOR,CEISA
0310287950830,NOMOR_TELPON,CEISA
0310287950830,KATEGORI,CEISA
0310287950830,NIPER,CEISA
0310287950830,NOMOR_API,CEISA
0310287950830,ID_PERUSAHAAN,CEISA
0310287950830,TGL_PERUBAHAN_NIB,OSS
0310287950830,TGL_TERBIT_NIB,CEISA
0310287950830,TGL_SYNC_OSS,CEISA
0310287950830,STATUS_NIB,OSS
5956164205955,NIB,OSS
5956164205955,NPWP,OSS
5956164205955,NAMA,OSS
5956164205955,NAMA_SINGKATAN,OSS
5956164205955,JENIS_PERSEROAN,OSS
5956164205955,STATUS_BADAN_HUKUM,OSS
5956164205955,STATUS_PERSEROAN,OSS
5956164205955,ALAMAT,OSS
5956164205955,KELURAHAN,OSS
5956164205955,DAERAH_ID,OSS
5956164205955,KODE_POS,N/A
5956164205955,FLAG_IMPOR,OSS
5956164205955,FLAG_EKSPOR,OSS
5956164205955,JENIS_API,OSS
5956164205955,KODE_KANTOR,CEISA
5956164205955,NOMOR_TELPON,CEISA
5956164205955,KATEGORI,CEISA
