NIB,field,oss_value,ceisa_value,winner
0930548473857,NPWP_VALUE,96.844.497.9-457.906,34876754638,OSS
0930548473857,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7238264295185,FLAG_EKSPOR_vs_NIPER,N,1699067371.0,OSS (FLAG_EKSPOR)
1969544876150,FLAG_EKSPOR_vs_NIPER,N,338586014.0,OSS (FLAG_EKSPOR)
0767490641227,NPWP_VALUE,18.695.494.6-369.202,96619997,OSS
9504910860431,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0093339637902,NPWP_VALUE,00.681.685.3-556.573,5443226874,OSS
4781676634208,NPWP_VALUE,29.306.524.1-190.301,50838899,OSS
4781676634208,FLAG_EKSPOR_vs_NIPER,N,4365035301.0,OSS (FLAG_EKSPOR)
1446939953155,FLAG_EKSPOR_vs_NIPER,N,7792157759.0,OSS (FLAG_EKSPOR)
6681182292324,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1386748578304,FLAG_EKSPOR_vs_NIPER,N,6782229737.0,OSS (FLAG_EKSPOR)
8917005229184,NPWP_VALUE,44.470.921.4-594.851,366272992,OSS
8917005229184,FLAG_EKSPOR_vs_NIPER,N,5835867729.0,OSS (FLAG_EKSPOR)
9961143583040,STATUS_NIB,DICABUT,AKTIF,OSS
9961143583040,NPWP_VALUE,80.495.490.5-126.226,42295722725,OSS
9961143583040,NAMA,PD PUSPITA PADMASARI,PD PUSPITA PADMASARI (CABANG),OSS
0056870690571,STATUS_NIB,DICABUT,AKTIF,OSS
3305484951657,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3057543700984,NPWP_VALUE,15.415.789.4-238.461,56661452,OSS
3057543700984,FLAG_EKSPOR_vs_NIPER,N,2306753546.0,OSS (FLAG_EKSPOR)
0559169833179,FLAG_EKSPOR_vs_NIPER,N,3375141007.0,OSS (FLAG_EKSPOR)
2762805877770,NAMA,PERUM LAKSITA HUTASOIT (PERSERO) TBK,PERUM LAKSITA HUTASOIT (PERSERO) TBK (CABANG),OSS
9646077359569,NPWP_VALUE,87.114.607.2-152.037,8729232479355,OSS
9646077359569,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9250075167486,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5995843835699,NPWP_VALUE,75.480.769.1-181.359,86426013,OSS
7533552620294,NPWP_VALUE,99.562.979.7-259.491,29522978487,OSS
0922293177865,FLAG_EKSPOR_vs_NIPER,N,5059738480.0,OSS (FLAG_EKSPOR)
9441010427974,STATUS_NIB,DICABUT,AKTIF,OSS
9441010427974,FLAG_EKSPOR_vs_NIPER,N,3132162936.0,OSS (FLAG_EKSPOR)
9357538481115,FLAG_EKSPOR_vs_NIPER,N,9316370749.0,OSS (FLAG_EKSPOR)
6609547006039,NPWP_VALUE,67.873.078.0-452.591,65722286832,OSS
6609547006039,FLAG_EKSPOR_vs_NIPER,N,2397258797.0,OSS (FLAG_EKSPOR)
0285915658179,NPWP_VALUE,12.682.382.7-561.174,426895288,OSS
2012017402098,FLAG_EKSPOR_vs_NIPER,N,7157578954.0,OSS (FLAG_EKSPOR)
0913675916449,NPWP_VALUE,15.930.989.5-195.814,637482527,OSS
4238670776042,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2138059519484,NPWP_VALUE,94.367.284.2-166.921,83979847934476,OSS
4003818036485,NPWP_VALUE,91.094.693.0-939.045,4994296659852,OSS
4003818036485,FLAG_EKSPOR_vs_NIPER,N,2459801027.0,OSS (FLAG_EKSPOR)
2846168787321,FLAG_EKSPOR_vs_NIPER,N,1165407761.0,OSS (FLAG_EKSPOR)
4421065100460,NPWP_VALUE,08.012.644.4-113.204,7587942782,OSS
4421065100460,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2239567217618,NAMA,PERUM PRAKASA NABABAN TBK,PERUM PRAKASA NABABAN TBK (CABANG),OSS
2239567217618,FLAG_EKSPOR_vs_NIPER,N,963874571.0,OSS (FLAG_EKSPOR)
1387712398189,NPWP_VALUE,28.629.467.2-042.284,66.696.685.6-605.982,OSS
1387712398189,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8681734188079,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9540638567020,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0410486671864,NAMA,CV LAILASARI LATUPONO,CV LAILASARI LATUPONO (CABANG),OSS
0410486671864,FLAG_EKSPOR_vs_NIPER,N,9369587056.0,OSS (FLAG_EKSPOR)
0187703325704,NPWP_VALUE,84.300.229.0-474.250,360111617,OSS
0187703325704,NAMA,PT HAKIM,HAKIM (CABANG),OSS
0187703325704,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0186432314565,FLAG_EKSPOR_vs_NIPER,N,379634737.0,OSS (FLAG_EKSPOR)
1599944261845,FLAG_EKSPOR_vs_NIPER,N,3368915074.0,OSS (FLAG_EKSPOR)
8197354425247,FLAG_EKSPOR_vs_NIPER,N,7058415548.0,OSS (FLAG_EKSPOR)
1794964549595,NPWP_VALUE,58.750.519.1-177.459,35492227582,OSS
7742393543373,NPWP_VALUE,93.806.136.7-532.986,66878582526,OSS
7742393543373,FLAG_EKSPOR_vs_NIPER,N,750977432.0,OSS (FLAG_EKSPOR)
0772143486965,FLAG_EKSPOR_vs_NIPER,N,6622580015.0,OSS (FLAG_EKSPOR)
2759082680090,FLAG_EKSPOR_vs_NIPER,N,5232554747.0,OSS (FLAG_EKSPOR)
5960233159987,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4175024130078,NPWP_VALUE,80.559.433.7-665.357,640893435,OSS
4175024130078,FLAG_EKSPOR_vs_NIPER,N,8176542377.0,OSS (FLAG_EKSPOR)
3845046217643,NAMA,CV PRASETYO TBK,CV PRASETYO TBK (CABANG),OSS
6985857491106,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9537701249316,NAMA,UD HUTAPEA TBK,UD HUTAPEA TBK (CABANG),OSS
9537701249316,FLAG_EKSPOR_vs_NIPER,N,4358818449.0,OSS (FLAG_EKSPOR)
2123008578959,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0600746143370,NPWP_VALUE,06.802.284.9-081.747,600180098,OSS
6387621577405,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3204484567715,FLAG_EKSPOR_vs_NIPER,N,4435252158.0,OSS (FLAG_EKSPOR)
0839330111840,FLAG_EKSPOR_vs_NIPER,N,1401782512.0,OSS (FLAG_EKSPOR)
6338958641782,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2936842685179,NPWP_VALUE,58.195.444.7-578.744,7842487595338,OSS
2936842685179,NAMA,PD HALIM (PERSERO) TBK,PD HALIM (PERSERO) TBK (CABANG),OSS
2936842685179,FLAG_EKSPOR_vs_NIPER,N,8443600823.0,OSS (FLAG_EKSPOR)
4562446220165,NPWP_VALUE,54.417.222.3-616.217,43038889,OSS
8140307559841,FLAG_EKSPOR_vs_NIPER,N,3220638737.0,OSS (FLAG_EKSPOR)
3277376554761,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6615393929427,NPWP_VALUE,90.052.852.2-984.070,09388670,OSS
8958247733912,NPWP_VALUE,77.885.618.0-226.460,073931492,OSS
8958247733912,NAMA,UD WIJAYA TBK,UD WIJAYA TBK (CABANG),OSS
1421162206591,NPWP_VALUE,05.003.734.4-854.257,355093427,OSS
1421162206591,FLAG_EKSPOR_vs_NIPER,N,4814192603.0,OSS (FLAG_EKSPOR)
3853000900632,NPWP_VALUE,43.526.748.6-660.980,67284929644,OSS
3853000900632,FLAG_EKSPOR_vs_NIPER,N,4011409303.0,OSS (FLAG_EKSPOR)
4703446332465,NAMA,PT PALASTRI,PALASTRI (CABANG),OSS
4703446332465,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7351851769659,NPWP_VALUE,46.935.593.6-335.808,36133524,OSS
7351851769659,FLAG_EKSPOR_vs_NIPER,N,4490976085.0,OSS (FLAG_EKSPOR)
0643029708137,STATUS_NIB,DICABUT,AKTIF,OSS
2446666948360,NAMA,PD PRASETYA,PD PRASETYA (CABANG),OSS
4039518695613,STATUS_NIB,DICABUT,AKTIF,OSS
4769123779398,NPWP_VALUE,00.093.794.2-163.952,2463862474,OSS
4769123779398,FLAG_EKSPOR_vs_NIPER,N,1306751218.0,OSS (FLAG_EKSPOR)
0295903177569,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8343871515474,NPWP_VALUE,55.633.118.1-476.999,77.496.680.7-949.309,OSS
4283267011678,NPWP_VALUE,14.115.822.6-945.479,12946715,OSS
3784679700830,FLAG_EKSPOR_vs_NIPER,N,8367784431.0,OSS (FLAG_EKSPOR)
7279732829018,NAMA,UD PRAYOGA PURWANTI,UD PRAYOGA PURWANTI (CABANG),OSS
1990502406511,NPWP_VALUE,86.480.653.4-876.973,434011176,OSS
1990502406511,FLAG_EKSPOR_vs_NIPER,N,586032817.0,OSS (FLAG_EKSPOR)
0223804534782,NPWP_VALUE,56.471.672.2-330.882,80859058,OSS
0223804534782,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7358727299335,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3340620166334,FLAG_EKSPOR_vs_NIPER,N,4281811447.0,OSS (FLAG_EKSPOR)
6288623357044,NPWP_VALUE,34.372.371.1-757.929,65934241,OSS
3786243014606,NAMA,CV WIBISONO PRASASTA TBK,CV WIBISONO PRASASTA TBK (CABANG),OSS
3786243014606,FLAG_EKSPOR_vs_NIPER,N,4195439216.0,OSS (FLAG_EKSPOR)
0272898683212,FLAG_EKSPOR_vs_NIPER,N,149755736.0,OSS (FLAG_EKSPOR)
7842001414424,NPWP_VALUE,50.014.657.7-228.862,5946967638272,OSS
7842001414424,FLAG_EKSPOR_vs_NIPER,N,1280816003.0,OSS (FLAG_EKSPOR)
5994757637982,NPWP_VALUE,75.235.029.5-321.510,80164455,OSS
5994757637982,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1059394815043,NAMA,PT HALIM,HALIM (CABANG),OSS
6096354760751,STATUS_NIB,DICABUT,AKTIF,OSS
6096354760751,FLAG_EKSPOR_vs_NIPER,N,9179743869.0,OSS (FLAG_EKSPOR)
2459408593565,FLAG_EKSPOR_vs_NIPER,N,9967237410.0,OSS (FLAG_EKSPOR)
2949652396749,NPWP_VALUE,72.631.054.2-061.839,96478269,OSS
5912426957538,NPWP_VALUE,43.070.724.3-691.964,29889994,OSS
5912426957538,NAMA,PD SALAHUDIN TBK,PD SALAHUDIN TBK (CABANG),OSS
6204085206334,NPWP_VALUE,52.078.070.8-613.510,97.458.816.0-926.177,OSS
6204085206334,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6020931378802,FLAG_EKSPOR_vs_NIPER,N,4537932719.0,OSS (FLAG_EKSPOR)
7645545903481,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0892333135148,NAMA,PERUM UWAIS,PERUM UWAIS (CABANG),OSS
7252023589377,FLAG_EKSPOR_vs_NIPER,N,5730906358.0,OSS (FLAG_EKSPOR)
5991945644645,FLAG_EKSPOR_vs_NIPER,N,7559420511.0,OSS (FLAG_EKSPOR)
5275428328678,FLAG_EKSPOR_vs_NIPER,N,2250446054.0,OSS (FLAG_EKSPOR)
6616689409363,NPWP_VALUE,49.256.417.0-349.582,22544485952548,OSS
6616689409363,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3224518256961,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2746901763191,NAMA,PD WIJAYA TBK,PD WIJAYA TBK (CABANG),OSS
9586218531112,NPWP_VALUE,64.780.080.7-496.814,75327687476438,OSS
3132452756719,NPWP_VALUE,80.350.048.3-055.378,44454640,OSS
1361657652822,FLAG_EKSPOR_vs_NIPER,N,5642476338.0,OSS (FLAG_EKSPOR)
4577661388655,STATUS_NIB,DICABUT,AKTIF,OSS
4577661388655,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0959360194127,NAMA,PT SURYATMI TBK,SURYATMI TBK (CABANG),OSS
7190565743967,NPWP_VALUE,61.034.325.4-400.838,71.655.405.1-630.352,OSS
5428425111903,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9032388767660,NPWP_VALUE,80.396.851.2-861.745,05.826.995.8-654.826,OSS
7838744308183,NPWP_VALUE,52.244.164.9-680.209,02576841,OSS
7838744308183,FLAG_EKSPOR_vs_NIPER,N,3406681648.0,OSS (FLAG_EKSPOR)
2655713649674,FLAG_EKSPOR_vs_NIPER,N,3607843344.0,OSS (FLAG_EKSPOR)
8825269901851,NPWP_VALUE,97.947.105.1-322.753,7247566352,OSS
6705068098383,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3242716186286,NPWP_VALUE,74.957.473.4-492.427,38.939.797.1-066.331,OSS
3242716186286,FLAG_EKSPOR_vs_NIPER,N,8515618825.0,OSS (FLAG_EKSPOR)
2681931922941,NPWP_VALUE,98.813.729.2-955.985,570340861,OSS
8685643476088,NPWP_VALUE,22.215.020.9-174.871,71122468,OSS
8685643476088,FLAG_EKSPOR_vs_NIPER,N,7326298669.0,OSS (FLAG_EKSPOR)
0634303101663,NPWP_VALUE,98.384.441.2-769.994,5956669334762,OSS
5796229511084,FLAG_EKSPOR_vs_NIPER,N,8879513436.0,OSS (FLAG_EKSPOR)
2383844037654,NPWP_VALUE,26.610.598.9-272.158,60.482.293.8-360.104,OSS
1486329085050,NPWP_VALUE,96.849.278.8-875.507,754975364,OSS
2109074447939,NAMA,PERUM PRASETYA GUNAWAN (PERSERO) TBK,PERUM PRASETYA GUNAWAN (PERSERO) TBK (CABANG),OSS
2109074447939,FLAG_EKSPOR_vs_NIPER,N,9728878228.0,OSS (FLAG_EKSPOR)
4865737449666,NPWP_VALUE,00.453.138.3-403.387,29100648,OSS
3689382528940,NPWP_VALUE,39.221.594.3-792.373,60.277.556.8-356.000,OSS
3689382528940,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6684803163678,NPWP_VALUE,08.470.322.2-267.854,02.264.017.3-798.121,OSS
6684803163678,NAMA,PT RAHIMAH PRAYOGA,RAHIMAH PRAYOGA (CABANG),OSS
6684803163678,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8393039539526,NPWP_VALUE,05.534.669.8-354.192,91215069,OSS
0340573689108,NAMA,CV IRAWAN PERTIWI,CV IRAWAN PERTIWI (CABANG),OSS
0340573689108,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6712657281829,NPWP_VALUE,15.170.869.7-776.575,41.316.388.2-020.007,OSS
2288542734497,NAMA,PT NAMAGA ISWAHYUDI,NAMAGA ISWAHYUDI (CABANG),OSS
2288542734497,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0402560041316,NPWP_VALUE,87.406.867.7-476.360,907477457,OSS
0402560041316,NAMA,CV WIBISONO ZULAIKA,CV WIBISONO ZULAIKA (CABANG),OSS
0242169435328,NPWP_VALUE,95.444.935.1-477.563,2945524484644,OSS
0242169435328,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7441235998962,STATUS_NIB,DICABUT,AKTIF,OSS
7441235998962,NPWP_VALUE,40.574.406.9-154.895,47086115,OSS
7441235998962,FLAG_EKSPOR_vs_NIPER,N,1289507669.0,OSS (FLAG_EKSPOR)
1297198840894,NPWP_VALUE,31.458.786.4-567.682,26.034.725.4-627.032,OSS
3586990213116,STATUS_NIB,DICABUT,AKTIF,OSS
4959126092033,NPWP_VALUE,10.741.863.4-762.443,02648775,OSS
9532230724876,FLAG_EKSPOR_vs_NIPER,N,1659605437.0,OSS (FLAG_EKSPOR)
5839340835442,STATUS_NIB,DICABUT,AKTIF,OSS
5839340835442,FLAG_EKSPOR_vs_NIPER,N,6397698916.0,OSS (FLAG_EKSPOR)
5962762236831,NAMA,CV PRAKASA (PERSERO) TBK,CV PRAKASA (PERSERO) TBK (CABANG),OSS
2801771062945,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7953342253939,FLAG_EKSPOR_vs_NIPER,N,8628900672.0,OSS (FLAG_EKSPOR)
5021885211484,NAMA,PERUM YULIARTI (PERSERO) TBK,PERUM YULIARTI (PERSERO) TBK (CABANG),OSS
3928532025461,NAMA,CV ZULKARNAIN,CV ZULKARNAIN (CABANG),OSS
6361395945921,FLAG_EKSPOR_vs_NIPER,N,9363930928.0,OSS (FLAG_EKSPOR)
6263896549977,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5872422749665,NPWP_VALUE,90.675.131.9-304.835,55.152.468.3-867.507,OSS
5872422749665,NAMA,PT ASTUTI,ASTUTI (CABANG),OSS
5872422749665,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1990746669747,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0325369525587,NAMA,UD KUSMAWATI RAMADAN,UD KUSMAWATI RAMADAN (CABANG),OSS
9476461261499,NPWP_VALUE,26.672.414.3-109.789,828998910,OSS
9071299699154,NPWP_VALUE,90.562.187.7-009.050,91.525.083.5-063.258,OSS
9071299699154,NAMA,UD WASITA PRASASTA,UD WASITA PRASASTA (CABANG),OSS
5589223552858,STATUS_NIB,DICABUT,AKTIF,OSS
4476193788663,FLAG_EKSPOR_vs_NIPER,N,9089111470.0,OSS (FLAG_EKSPOR)
3379226281915,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0504726097962,NPWP_VALUE,76.077.276.5-972.601,582462164,OSS
9198174736653,NAMA,PD SIHOMBING,PD SIHOMBING (CABANG),OSS
7743721238487,NPWP_VALUE,56.378.392.1-804.877,22379784446,OSS
2265278254630,FLAG_EKSPOR_vs_NIPER,N,3890060855.0,OSS (FLAG_EKSPOR)
7245819870884,FLAG_EKSPOR_vs_NIPER,N,8027446882.0,OSS (FLAG_EKSPOR)
9507051306967,FLAG_EKSPOR_vs_NIPER,N,4849795940.0,OSS (FLAG_EKSPOR)
5772504025898,STATUS_NIB,DICABUT,AKTIF,OSS
1556613404750,FLAG_EKSPOR_vs_NIPER,N,251899106.0,OSS (FLAG_EKSPOR)
5829694541913,STATUS_NIB,DICABUT,AKTIF,OSS
3326277674695,STATUS_NIB,DICABUT,AKTIF,OSS
3326277674695,FLAG_EKSPOR_vs_NIPER,N,6174940655.0,OSS (FLAG_EKSPOR)
9449931367572,FLAG_EKSPOR_vs_NIPER,N,9427795635.0,OSS (FLAG_EKSPOR)
2031613177905,NPWP_VALUE,31.309.042.3-567.696,4458679489247,OSS
2031613177905,FLAG_EKSPOR_vs_NIPER,N,2050111405.0,OSS (FLAG_EKSPOR)
3415910660862,NPWP_VALUE,30.732.389.5-061.296,69.554.166.1-036.472,OSS
3415910660862,NAMA,PD HIDAYANTO,PD HIDAYANTO (CABANG),OSS
3415910660862,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4390390920056,NPWP_VALUE,22.407.815.0-493.007,41.009.111.2-965.659,OSS
8921327381522,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3847543188645,NAMA,PT NATSIR WIBOWO (PERSERO) TBK,NATSIR WIBOWO (PERSERO) TBK (CABANG),OSS
3847543188645,FLAG_EKSPOR_vs_NIPER,N,9870108404.0,OSS (FLAG_EKSPOR)
8043331569640,FLAG_EKSPOR_vs_NIPER,N,8021534725.0,OSS (FLAG_EKSPOR)
6093164266331,STATUS_NIB,DICABUT,AKTIF,OSS
4574051995081,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9235777414905,NAMA,PT PALASTRI,PALASTRI (CABANG),OSS
9235777414905,FLAG_EKSPOR_vs_NIPER,N,7238561325.0,OSS (FLAG_EKSPOR)
1142412484546,NPWP_VALUE,56.222.076.3-454.076,94.879.803.2-352.284,OSS
0542607824116,FLAG_EKSPOR_vs_NIPER,N,6353561045.0,OSS (FLAG_EKSPOR)
5253175040937,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0992416119540,STATUS_NIB,DICABUT,AKTIF,OSS
4134277323573,FLAG_EKSPOR_vs_NIPER,N,6808355790.0,OSS (FLAG_EKSPOR)
7415871994250,NPWP_VALUE,84.337.580.2-679.982,03.111.975.2-214.355,OSS
7415871994250,FLAG_EKSPOR_vs_NIPER,N,798101924.0,OSS (FLAG_EKSPOR)
6415330706667,NAMA,CV PUSPASARI TBK,CV PUSPASARI TBK (CABANG),OSS
0045820721624,NAMA,UD UWAIS TBK,UD UWAIS TBK (CABANG),OSS
4456578174420,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7599300134140,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9924662576013,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5081595904315,NAMA,PD DONGORAN HIDAYAT TBK,PD DONGORAN HIDAYAT TBK (CABANG),OSS
5081595904315,FLAG_EKSPOR_vs_NIPER,N,2536107633.0,OSS (FLAG_EKSPOR)
1032319767025,NPWP_VALUE,39.986.384.1-423.522,62.560.042.6-038.900,OSS
8924418328113,FLAG_EKSPOR_vs_NIPER,N,1945293261.0,OSS (FLAG_EKSPOR)
4894009465846,NAMA,UD SAFITRI TBK,UD SAFITRI TBK (CABANG),OSS
7649737805342,NPWP_VALUE,44.114.576.1-875.550,00730217,OSS
7649737805342,FLAG_EKSPOR_vs_NIPER,N,6934556486.0,OSS (FLAG_EKSPOR)
6091919352642,STATUS_NIB,DICABUT,AKTIF,OSS
4494099857525,FLAG_EKSPOR_vs_NIPER,N,2750547803.0,OSS (FLAG_EKSPOR)
6335420509530,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4902374326924,NPWP_VALUE,79.288.100.8-003.092,4627924736,OSS
6694239438375,FLAG_EKSPOR_vs_NIPER,N,9271833957.0,OSS (FLAG_EKSPOR)
5030277217931,FLAG_EKSPOR_vs_NIPER,N,8146633663.0,OSS (FLAG_EKSPOR)
4837268779388,NPWP_VALUE,72.852.274.9-081.820,89429953475326,OSS
4837268779388,FLAG_EKSPOR_vs_NIPER,N,1387411656.0,OSS (FLAG_EKSPOR)
6910407629696,NPWP_VALUE,40.187.854.4-102.761,50466385,OSS
5311015845673,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3021737339701,NAMA,PT MANGUNSONG,MANGUNSONG (CABANG),OSS
3865496602514,FLAG_EKSPOR_vs_NIPER,N,9853721518.0,OSS (FLAG_EKSPOR)
1605801975570,NAMA,UD HIDAYAT PRAKASA TBK,UD HIDAYAT PRAKASA TBK (CABANG),OSS
4294267088050,FLAG_EKSPOR_vs_NIPER,N,6173490940.0,OSS (FLAG_EKSPOR)
0698142076817,NPWP_VALUE,83.010.045.6-547.079,62.184.717.1-177.875,OSS
0541715007601,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2152725978336,NAMA,PERUM LAKSITA NAMAGA,PERUM LAKSITA NAMAGA (CABANG),OSS
2152725978336,FLAG_EKSPOR_vs_NIPER,N,1071259102.0,OSS (FLAG_EKSPOR)
6988012256208,NPWP_VALUE,27.424.098.0-880.572,214762162,OSS
6089706493759,NPWP_VALUE,00.291.289.7-904.625,16.883.259.7-055.039,OSS
8902764513005,NPWP_VALUE,80.814.051.1-916.638,39.553.257.1-441.505,OSS
8902764513005,FLAG_EKSPOR_vs_NIPER,N,2626164978.0,OSS (FLAG_EKSPOR)
0842740628285,FLAG_EKSPOR_vs_NIPER,N,429745396.0,OSS (FLAG_EKSPOR)
2471178875051,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6899473879309,NPWP_VALUE,19.690.378.2-871.208,345929541,OSS
6668470726027,NPWP_VALUE,40.488.751.8-620.428,81155262,OSS
6817922419979,NAMA,PT NARPATI SURYONO,NARPATI SURYONO (CABANG),OSS
6817922419979,FLAG_EKSPOR_vs_NIPER,N,8983727573.0,OSS (FLAG_EKSPOR)
7890483346586,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9974308780378,FLAG_EKSPOR_vs_NIPER,N,4352761176.0,OSS (FLAG_EKSPOR)
3059766208407,NPWP_VALUE,66.280.732.6-259.918,90501679,OSS
3059766208407,NAMA,CV GUNARTO,CV GUNARTO (CABANG),OSS
3059766208407,FLAG_EKSPOR_vs_NIPER,N,9123917376.0,OSS (FLAG_EKSPOR)
7856525542458,FLAG_EKSPOR_vs_NIPER,N,4351158791.0,OSS (FLAG_EKSPOR)
8986225468629,STATUS_NIB,DICABUT,AKTIF,OSS
8986225468629,NPWP_VALUE,52.914.441.1-061.232,96381711,OSS
8986225468629,NAMA,UD DABUKKE,UD DABUKKE (CABANG),OSS
8986225468629,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5691070861171,NPWP_VALUE,27.685.934.4-000.654,992487890,OSS
5691070861171,FLAG_EKSPOR_vs_NIPER,N,1933596171.0,OSS (FLAG_EKSPOR)
6434946526505,NPWP_VALUE,24.291.511.7-688.870,13.598.971.5-683.323,OSS
6434946526505,FLAG_EKSPOR_vs_NIPER,N,9669998706.0,OSS (FLAG_EKSPOR)
8875598759204,NPWP_VALUE,92.071.689.5-902.330,01.409.791.1-340.026,OSS
2977444332945,FLAG_EKSPOR_vs_NIPER,N,5654252682.0,OSS (FLAG_EKSPOR)
6497283419067,NPWP_VALUE,80.919.811.1-022.032,27.366.685.1-021.580,OSS
8937707050709,STATUS_NIB,DICABUT,AKTIF,OSS
8937707050709,NAMA,CV MANDASARI TBK,CV MANDASARI TBK (CABANG),OSS
8937707050709,FLAG_EKSPOR_vs_NIPER,N,540216759.0,OSS (FLAG_EKSPOR)
3265720798047,FLAG_EKSPOR_vs_NIPER,N,6213783690.0,OSS (FLAG_EKSPOR)
1347561961765,FLAG_EKSPOR_vs_NIPER,N,4593085034.0,OSS (FLAG_EKSPOR)
5870051253806,NPWP_VALUE,24.097.628.0-338.921,44.915.266.8-571.864,OSS
5870051253806,FLAG_EKSPOR_vs_NIPER,N,8737823780.0,OSS (FLAG_EKSPOR)
7462268975311,NPWP_VALUE,95.902.356.2-684.266,76278422547,OSS
4449419964596,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4706165373053,NPWP_VALUE,99.896.894.4-168.556,278393638,OSS
