ID_PERUSAHAAN,NIB,NPWP,NAMA_PERUSAHAAN,ALAMAT_PERUSAHAAN,KELURAHAN,DAERAH_ID,KODE_POS,NOMOR_TELPON,KATEGORI,NIPER,NOMOR_API,TGL_TERBIT_NIB,STATUS_NIB,KODE_KANTOR,TGL_SYNC_OSS
C000624,3491410526963,52.956.304.2-475.954,PD NURDIYANTI RAMADAN,JL. JEND. SUDIRMAN NO. 34,MAGELANG,33,19762,+62 (0452) 098 1481,EKSPORTIR,6240735606,,2024-08-06,AKTIF,050100,2026-05-16
C000625,0478712372873,46.500.410.8-366.444,UD WINARSIH (CABANG),GG. W.R. SUPRATMAN NO. 501,CIREBON,12,04377,0854805009,IMPORTIR,,5217526668,2024-10-02,AKTIF,010700,2026-04-06
C000626,5294690217741,59.269.192.0-309.212,PD NATSIR BUDIMAN (PERSERO) TBK (CABANG),GANG RONGGOWARSITO NO. 404,KENDARI,12,00968,085 168 5052,EKSPORTIR,5972888597,,2023-11-28,DIBEKUKAN,011200,2026-04-24
C000627,7760612517434,22.127.028.8-318.240,PERUM PERTIWI,GG. RAYA UJUNGBERUNG NO. 4,,64,94314,+62-0541-073-7208,EKSPORTIR,3868345482,,2024-06-19,AKTIF,100300,2026-03-28
C000628,6570244520981,37.528.119.8-907.908,PD HIDAYAT (PERSERO) TBK,GANG HOS. COKROAMINOTO NO. 69,BATAM,21,51628,082 257 4654,KEDUA-DUANYA,4803163678,5859265872,2023-01-24,AKTIF,020400,2026-06-06
C000629,8537982149241,28.484.105.7-247.002,UD NASYIAH PALASTRI (CABANG),JL. PACUAN KUDA NO. 37,LANGSA,16,03118,+62 (0806) 344 6802,KEDUA-DUANYA,3980016225,1817216027,2023-03-10,AKTIF,030100,2026-05-27
C000630,9217696038347,346467255,PD RAHIMAH,GANG MOCH. TOHA NO. 98,SUKABUMI,61,45948,+62-0407-026-7260,IMPORTIR,,6641005852,2023-05-17,AKTIF,090400,2026-04-23
C000631,6766027168927,67.917.648.8-569.281,PERUM BUDIYANTO IRAWAN,JALAN TEBET BARAT DALAM NO. 629,,18,26944,+62 (088) 038-1459,EKSPORTIR,3530354579,,2025-12-25,AKTIF,030700,2026-06-09
C000632,3608545667664,06.274.497.3-347.651,PERUM NATSIR AGUSTINA (PERSERO) TBK,GANG SUKAJADI NO. 2,MOJOKERTO,31,32484,+62-97-078-2481,EKSPORTIR,4942422588,,2024-02-27,AKTIF,040300,2026-04-23
C000633,8451848947697,98.249.775.5-984.794,UD SALAHUDIN (PERSERO) TBK (CABANG),GG. JOYOBOYO NO. 7,BANJARBARU,18,,+62 (0944) 111-6496,KEDUA-DUANYA,7226540860,6838950711,2024-06-12,AKTIF,030700,2026-06-05
C000634,4134530453356,53.724.377.7-793.884,CV JAILANI (PERSERO) TBK,GANG DIPATIUKUR NO. 625,MAGELANG,33,29386,+62 (0948) 970 9649,KEDUA-DUANYA,8492515898,0998379533,2015-12-06,AKTIF,050100,2026-05-13
C000635,4288118462982,57 888 753,UD WASITA TBK,GANG DIPENOGORO NO. 92,BANJARBARU,91,28834,(054) 590 0080,KEDUA-DUANYA,0623848313,7875624794,2025-12-23,AKTIF,120300,2026-04-29
C000636,0997416492730,43.958.352.9-215.117,PT JANUAR HUTASOIT (PERSERO) TBK,JL. JAMIKA NO. 235,,64,74536,(0350) 153-4842,IMPORTIR,,5883084241,2023-08-01,AKTIF,100300,2026-04-23
C000637,5231335862685,02.239.859.8-335.646,CV ANGGRAINI SALAHUDIN TBK,JALAN JAMIKA NO. 249,PALANGKARAYA,35,15572,0814897839,IMPORTIR,,7419099363,2023-08-06,AKTIF,071300,2026-05-01
C000638,5932525002921,67.881.373.1-382.721,CV PRABOWO,JALAN CIUMBULEUIT NO. 4,CIREBON,91,03926,+62-90-907-1702,EKSPORTIR,2160827568,,2024-10-22,AKTIF,120300,2026-05-04
C000639,1942380212458,I94439782325O5I,PERUM SITOMPUL (PERSERO) TBK,JL. SADANG SERANG NO. 717,BATU,32,47763,+62-28-013-3278,EKSPORTIR,1351906930,,2025-07-07,AKTIF,050900,2026-04-23
C000640,8983314659116,54.374.356.3-328.352,UD FARIDA TBK,GANG K.H. WAHID HASYIM NO. 667,MEULABOH,64,62120,+62-91-191-4883,IMPORTIR,,7613338198,2023-10-26,AKTIF,100300,2026-06-01
C000641,9438822114577,39 668 115,CV MEGANTARA,GG. PETA NO. 270,PURWOKERTO,12,10679,(0735) 671 9495,IMPORTIR,,0077851560,2024-11-14,DIBEKUKAN,010700,2026-04-12
C000642,8031697607904,49.659.441.0-045.344,UD LAZUARDI LAKSITA,JL. PETA NO. 3,,12,18218,+62 (682) 106 9088,EKSPORTIR,7789057012,,2024-07-14,AKTIF,011200,2026-05-28
C000643,8529537740376,59.429.570.7-288.025,UD PUSPITA (PERSERO) TBK,GANG HOS. COKROAMINOTO NO. 0,MEULABOH,12,98778,+62 (0038) 753-5966,EKSPORTIR,7088179641,,2023-06-14,AKTIF,010700,2026-03-27
C000644,2743811995376,53.058.653.1-885.788,PT MEGANTARA HIDAYANTO,GG. H.J MAEMUNAH NO. 18,TEGAL,12,91660,+62 (35) 467 9538,IMPORTIR,,0877709204,2024-12-31,AKTIF,010700,2026-04-04
C000645,9624587012042,38.166.673.5-220.417,PD MAHESWARA (PERSERO) TBK,JALAN OTTO ISKANDARDINATA NO. 4,KOTA ADMINISTRASI JAKARTA SELATAN,64,29502,+62-779-295-7405,KEDUA-DUANYA,9208514070,9609244011,2024-05-24,AKTIF,100300,2026-05-01
C000646,7358727299335,89.483.913.0-167.716,PD LESTARI,JALAN LASWI NO. 35,SAMARINDA,12,04505,(0937) 602 8855,EKSPORTIR,4803163678,,2024-02-05,AKTIF,010700,2026-06-11
C000647,3290004219989,80 874 472,CV HARYANTO,GG. AHMAD DAHLAN NO. 902,SAMARINDA,31,67220,+62 (98) 002 4614,IMPORTIR,,2828285425,2025-01-23,AKTIF,040300,2026-03-27
C000648,9270653794738,30.316.988.7-925.855,PERUM ANDRIANI (PERSERO) TBK,GG. KENDALSARI NO. 40,,35,73515,+62 (022) 580 4849,EKSPORTIR,0178722728,,2025-02-21,AKTIF,060100,2026-05-25
C000649,5075780479941,053612646,PD SUSANTI HIDAYAT (PERSERO) TBK,JL. WARINGIN NO. 0,BINJAI,32,47084,+62 (110) 559-6728,EKSPORTIR,4803163678,,2024-04-28,AKTIF,050900,2026-05-27
C000650,0314137592612,54.269.061.4-042.449,PT DONGORAN HASANAH TBK,GANG SADANG SERANG NO. 217,,51,,(0841) 856-7886,KEDUA-DUANYA,7473791492,3283567569,2024-11-03,AKTIF,080100,2026-06-03
C000651,1032338543767,30.056.764.5-561.351,PD WALUYO BUDIYANTO,JL. CEMPAKA NO. 73,PALANGKARAYA,35,39788,+62-216-239-2657,IMPORTIR,,4521080542,2024-11-29,AKTIF,070500,2026-04-25
C000652,0000000000000,7I2973O2O73473O,PD NAINGGOLAN MAHESWARA,GANG JAMIKA NO. 17,PAGARALAM,21,92459,+62 (44) 438-0774,EKSPORTIR,0273239239,,2024-10-07,DIBEKUKAN,020100,2026-04-18
C000653,4578449023077,14.899.803.4-671.395,CV KUSWOYO TBK,JALAN SENTOT ALIBASA NO. 723,PEKALONGAN,12,04485,+62 (0214) 950 4794,IMPORTIR,,7704596751,2023-06-06,AKTIF,011200,2026-05-18
C000654,5904265274286,86.389.927.2-825.683,CV MUSTOFA (PERSERO) TBK,JALAN S. PARMAN NO. 07,,21,,(0644) 150 7958,EKSPORTIR,4630838614,,2025-12-18,AKTIF,020400,2026-05-29
C000655,5753045370747X,12.217.077.4-854.876,PD SIHOTANG TBK,GG. SURYAKENCANA NO. 690,PEKALONGAN,35,,+62 (326) 625 2871,KEDUA-DUANYA,2900816478,6004595271,2023-09-19,AKTIF,060100,2026-03-29
C000656,0615502613409,60.231.095.2-158.811,PERUM RIYANTI ANDRIANI,JL. TUBAGUS ISMAIL NO. 2,DUMAI,35,33302,(094) 442-4987,EKSPORTIR,6045535302,,2024-10-23,AKTIF,071300,2026-04-10
C000657,4498838037473,69.126.098.3-812.213,PERUM HABIBI TBK (CABANG),GANG CIHAMPELAS NO. 3,MAGELANG,18,,(035) 784-6113,IMPORTIR,,0500265949,2015-03-23,DIBEKUKAN,030700,2026-05-19
C000658,2541452878475,78.007.284.4-476.289,PRASASTA SIRAIT (PERSERO) TBK (CABANG),JL. CIKUTRA BARAT NO. 4,BATU,31,79970,084 513 0299,EKSPORTIR,4803163678,,2024-07-04,AKTIF,040400,2026-06-03
C000659,2378034633287,754456I94558656,PD AGUSTINA,JL. SUKAJADI NO. 469,SUBULUSSALAM,21,74953,+62-30-372-0956,KEDUA-DUANYA,5974553833,2677626968,2023-03-25,AKTIF,020100,2026-04-08
C000660,1302746649989,875195388,CV NAPITUPULU USADA,GANG R.E MARTADINATA NO. 4,TEBINGTINGGI,32,15203,+62 (50) 575-2149,EKSPORTIR,9088773141,,2024-07-27,AKTIF,050900,2026-03-26
C000661,3189712516565,29.309.827.4-268.880,UD MARYATI (PERSERO) TBK (CABANG),GG. CIKAPAYANG NO. 136,BATAM,31,20163,(0421) 066-4676,KEDUA-DUANYA,2490424974,2699766834,2025-09-29,DICABUT,040300,2026-04-08
C000662,3598398590799,968OI2658783I2O,CV NOVITASARI TBK,GG. MOCH. RAMDAN NO. 23,PAGARALAM,35,76231,+62-0760-760-6942,EKSPORTIR,3077087155,,2025-02-13,AKTIF,071300,2026-04-29
C000663,4065002356414,97.034.482.7-112.860,PT PRATAMA HARTATI,JL. DIPATIUKUR NO. 8,BINJAI,12,06382,+62-022-258-8523,EKSPORTIR,9943838590,,2024-11-08,AKTIF,010700,2026-05-02
C000664,2243758116259,49.941.762.9-859.762,PERUM SITORUS (PERSERO) TBK,JALAN KUTISARI SELATAN NO. 90,KENDARI,18,41765,0841649798,EKSPORTIR,0861151645,,2025-06-23,AKTIF,030700,2026-04-28
C000665,9433841949563,96.501.949.8-058.470,CV TAMBA MARBUN TBK,JL. GARDUJATI NO. 39,JAMBI,12,31352,+62 (0740) 180-7681,EKSPORTIR,2083590879,,2024-11-07,AKTIF,010800,2026-05-16
C000666,6892924768072,42.480.678.9-453.365,UD WINARSIH,GANG W.R. SUPRATMAN NO. 19,KOTA ADMINISTRASI JAKARTA PUSAT,73,71006,+62-0010-356-1494,KEDUA-DUANYA,4803163678,5557935852,2025-05-06,AKTIF,110100,2026-03-24
C000667,7404052770354,467854514528814,PERUM PRASASTA TBK,JALAN PETA NO. 116,CIREBON,18,65910,+62 (36) 116-7747,IMPORTIR,,0355924890,2023-01-01,AKTIF,030700,2026-05-02
C000668,8844879493173,25.951.137.2-029.417,PT RAJASA KUSWOYO TBK,JALAN ERLANGGA NO. 2,KOTA ADMINISTRASI JAKARTA SELATAN,73,00502,(0313) 341 1702,EKSPORTIR,9392246340,,2025-07-23,AKTIF,140100,2026-04-25
C000669,9472813265984,756687909926379,CV MAHENDRA TBK (CABANG),GG. MONGINSIDI NO. 6,MAGELANG,64,29258,(0293) 559 7328,EKSPORTIR,0060943632,,2025-10-01,AKTIF,100300,2026-05-21
C000670,0000000000000,33.710.549.7-136.177,PERUM SIREGAR SUWARNO (PERSERO) TBK,GANG MONGINSIDI NO. 4,SAWAHLUNTO,21,72857,(087) 177 5024,KEDUA-DUANYA,5280949823,3400744000,2023-08-01,AKTIF,020400,2026-05-13
C000671,8393039539526,676263311,UD MULYANI (PERSERO) TBK,JL. SOEKARNO HATTA NO. 3,DEPOK,73,06573,083 991 2061,EKSPORTIR,7342776270,,2023-07-10,AKTIF,140100,2026-05-14
C000672,0131057169943,72.907.088.8-802.749,PD TARIHORAN ZULAIKA (PERSERO) TBK,GG. S. PARMAN NO. 742,BINJAI,12,03736,+62 (598) 928 3775,KEDUA-DUANYA,4803163678,6728654790,2024-08-01,AKTIF,011200,2026-04-13
C000673,8215709564629,45.994.412.7-188.219,CV ADRIANSYAH TBK (CABANG),JL. YOS SUDARSO NO. 466,SUKABUMI,31,81796,+62 (23) 565-5151,IMPORTIR,,9564931904,2024-03-27,AKTIF,010100,2026-04-19
C000674,5021885211484,525456827537865,PERUM YULIARTI (PERSERO) TBK,GG. WARINGIN NO. 6,,51,,+62 (75) 410 6758,EKSPORTIR,7148703488,,2023-12-28,DIBEKUKAN,090100,2026-05-14
C000675,2025999193873,26.470.041.3-305.749,PERUM PERMATA FUJIATI,JL. RAYA SETIABUDHI NO. 9,PAYAKUMBUH,73,,+62 (883) 462-5804,IMPORTIR,,4940550010,2023-01-01,AKTIF,140100,2026-04-27
C000676,8937707050709,47.969.660.0-653.411,CV MANDASARI TBK,JALAN KIARACONDONG NO. 45,MAKASSAR,33,66003,+62 (091) 116-8802,KEDUA-DUANYA,4224140313,3439314159,2024-01-03,DICABUT,050100,2026-06-01
C000677,1664333519997X,288575436777597,PERUM MANDALA (PERSERO) TBK,JL. CIWASTRA NO. 567,BOGOR,12,03856,081 259 5425,IMPORTIR,,8104134474,2023-04-24,AKTIF,011200,2026-04-09
C000678,8843511099295,77 910 788,CV PANGESTU (PERSERO) TBK,GANG KAPTEN MUSLIHAT NO. 82,KOTA ADMINISTRASI JAKARTA BARAT,21,48166,+62-043-442-6204,IMPORTIR,,6833298877,2023-03-11,AKTIF,020100,2026-06-03
C000679,7434184243504,65.113.900.4-557.358,PD MARDHIYAH TBK (CABANG),GANG SILIWANGI NO. 03,SUNGAI PENUH,51,,(0148) 908-0494,KEDUA-DUANYA,4538889990,6542785513,2023-12-13,DICABUT,090100,2026-03-29
C000680,4923611677477,26.072.227.3-274.734,PT ADRIANSYAH,JALAN ERLANGGA NO. 10,,35,45938,(0953) 433 0666,IMPORTIR,,3423853114,2024-05-26,AKTIF,070100,2026-06-02
C000681,0000000000000,77.540.433.1-794.295,PT NATSIR TBK,GG. AHMAD DAHLAN NO. 177,PEKANBARU,51,78390,(004) 523 6923,EKSPORTIR,4733776747,,2025-07-25,AKTIF,090100,2026-03-17
C000682,3721386589026,81.005.823.1-843.148,PD ANGGRIAWAN TBK,JL. SENTOT ALIBASA NO. 10,,36,62676,0822050258,KEDUA-DUANYA,4803163678,1006382818,2025-01-29,AKTIF,050400,2026-03-15
C000683,6302955963637,025042155,SIREGAR RAHIMAH (CABANG),JALAN JAKARTA NO. 377,AMBON,73,26042,+62-028-946-8305,EKSPORTIR,4803163678,,2023-06-05,AKTIF,140100,2026-04-26
C000684,2365337746040,55.474.162.0-800.910,PD MAHENDRA TBK,JALAN ASTANA ANYAR NO. 48,PADANG SIDEMPUAN,31,,+62-0789-409-8668,EKSPORTIR,2448614652,,2023-08-15,DIBEKUKAN,040300,2026-05-28
C000685,0922893709972X,53.250.246.2-578.200,PT SUSANTI TBK,GANG MEDOKAN AYU NO. 8,BENGKULU,51,46292,+62 (098) 648-6466,EKSPORTIR,1218168573,,2023-11-30,AKTIF,090100,2026-05-29
C000686,8347080429860,23.035.857.3-872.265,UD MANSUR,JALAN CIWASTRA NO. 6,MALANG,35,89994,+62 (935) 238 5712,KEDUA-DUANYA,2427869163,1936358612,2023-03-31,AKTIF,071300,2026-04-16
C000687,8319013020569,69.885.073.5-189.698,PD WASITA TBK (CABANG),GANG SILIWANGI NO. 0,BANJARBARU,33,,+62 (022) 701-1923,EKSPORTIR,3655268337,,2025-10-22,AKTIF,060300,2026-05-05
C000688,7487700788125,03 917 351,UD MARBUN FARIDA,JL. MERDEKA NO. 8,SUNGAI PENUH,35,02320,+62 (737) 393 2501,KEDUA-DUANYA,4721931653,6681678044,2025-04-17,AKTIF,071300,2026-05-23
C000689,0000000000000,81.623.168.6-260.891,UD MAULANA,JALAN R.E MARTADINATA NO. 018,KENDARI,36,24715,+62 (27) 196-7031,KEDUA-DUANYA,7093087652,6340714101,2024-05-17,AKTIF,050400,2026-05-26
C000690,7134033597829,65.260.185.7-375.379,PT UTAMI PRASTUTI,JALAN K.H. WAHID HASYIM NO. 9,TEGAL,18,85532,+62-53-718-0982,EKSPORTIR,6456001526,,2023-11-22,DICABUT,030700,2026-04-04
C000691,3426027322699,16.965.896.7-138.651,UD MAHESWARA (CABANG),GG. ABDUL MUIS NO. 08,BALIKPAPAN,32,34742,+62-53-377-5312,EKSPORTIR,4651498985,,2023-01-29,AKTIF,050900,2026-04-14
C000692,8547289594211,34.752.351.8-354.386,CV WIBOWO FARIDA,GG. LASWI NO. 25,PAYAKUMBUH,35,13588,084 794 3315,IMPORTIR,4803163678,4974891697,2025-10-26,AKTIF,070100,2026-06-07
C000693,1816282613624,29.648.298.1-589.086,PERUM UTAMA TBK,JL. CIHAMPELAS NO. 5,MAGELANG,18,67723,+62 (16) 644 4507,KEDUA-DUANYA,0234895150,6053539090,2024-09-17,AKTIF,030700,2026-03-18
C000694,9036684074198,30.522.931.7-889.462,PERUM HANDAYANI WULANDARI,GG. MERDEKA NO. 833,TUAL,35,14671,+62 (0217) 878 3005,IMPORTIR,,8616693349,2023-05-21,AKTIF,071300,2026-05-24
C000695,329342335519,57.441.566.7-239.912,PD UTAMI HALIM (PERSERO) TBK (CABANG),GG. KUTISARI SELATAN NO. 321,PAYAKUMBUH,91,,(0525) 758-3649,IMPORTIR,4803163678,8843688756,2024-10-21,AKTIF,120300,2026-04-03
C000696,6415330706667,07.660.911.6-218.783,CV PUSPASARI TBK,JL. DIPATIUKUR NO. 653,PALU,51,55149,+62 (89) 668 1063,IMPORTIR,,3697649399,2023-07-11,DICABUT,090100,2026-05-21
C000697,9618303862898,36 133 524,UD SUARTINI LAILASARI,JL. MONGINSIDI NO. 8,BUKITTINGGI,64,93974,+62-07-218-2653,EKSPORTIR,4428860207,,2025-08-06,AKTIF,100300,2026-05-05
C000698,0417684151700X,02.427.631.6-711.161,PT RAHAYU,GG. M.T HARYONO NO. 611,KOTA ADMINISTRASI JAKARTA BARAT,16,28857,+62 (382) 181 0886,EKSPORTIR,6021931345,,2024-09-23,AKTIF,030100,2026-04-30
C000699,5972466572934,87OI3659563553I,PD NAJMUDIN SURYATMI (PERSERO) TBK,JL. GEDEBAGE SELATAN NO. 713,PADANG SIDEMPUAN,35,55830,+62 (0294) 321-4749,KEDUA-DUANYA,7316074080,9697882143,2024-04-25,AKTIF,060100,2026-03-28
C000700,0000000000000,80.771.783.8-802.010,UD KUSWOYO (PERSERO) TBK,GANG CIWASTRA NO. 7,TEBINGTINGGI,12,24559,+62-0549-410-9758,IMPORTIR,,9103890054,2024-10-25,AKTIF,010700,2026-05-29
C000701,5605712198819,17.484.506.8-564.743,PD MARYATI SETIAWAN,GG. PETA NO. 144,,35,24491,(0769) 879-6087,IMPORTIR,,4720374974,2024-05-18,AKTIF,071300,2026-05-25
C000702,8694790254853,48.862.779.2-428.572,PD GUNAWAN PRABOWO,JALAN CIKAPAYANG NO. 570,PEKALONGAN,51,99144,+62-099-935-4276,KEDUA-DUANYA,9369587056,2222892990,2024-06-29,AKTIF,080100,2026-05-04
C000703,1887223530336X,61.593.560.3-175.521,PD THAMRIN TBK (CABANG),GG. RAYA UJUNGBERUNG NO. 90,MADIUN,91,78292,+62 (93) 177 0772,EKSPORTIR,4566286800,,2025-12-07,DIBEKUKAN,120300,2026-04-23
C000704,2148951343320,05.250.486.9-870.786,PD MAHENDRA GUNARTO,JALAN SETIABUDHI NO. 315,SOLOK,12,32260,+62-0096-694-1620,KEDUA-DUANYA,4086453881,5828428390,2025-10-09,AKTIF,020300,2026-05-01
C000705,9537928063968,17.267.534.1-504.830,PD UTAMI,GANG GEGERKALONG HILIR NO. 255,BAU-BAU,35,27761,+62-0159-157-3143,EKSPORTIR,1262887536,,2024-11-01,AKTIF,071300,2026-05-28
C000706,6561978968126,51.421.699.9-594.121,PERUM KUSWOYO UTAMA,GG. PASIR KOJA NO. 46,BUKITTINGGI,21,73125,+62-59-616-0505,IMPORTIR,4803163678,3346623872,2025-02-10,AKTIF,020100,2026-03-23
C000707,6863185525676,90.496.552.7-624.676,PT SARAGIH TBK,JALAN MONGINSIDI NO. 2,TANGERANG,31,91493,+62-35-183-8604,EKSPORTIR,4803163678,,2025-02-18,AKTIF,010100,2026-04-07
C000708,4932966851612,551524683867507,PERUM WAHYUDIN PRAKASA TBK,JALAN ASTANA ANYAR NO. 15,BOGOR,21,47277,+62-08-198-2228,KEDUA-DUANYA,9192602299,9105003827,2024-06-19,AKTIF,020100,2026-05-09
C000709,3733343333952,99.109.122.1-692.978,UD NASHIRUDDIN HASSANAH (PERSERO) TBK,GANG PASIRKOJA NO. 490,TOMOHON,91,,+62-0280-065-5642,KEDUA-DUANYA,6139712116,7631337495,2025-09-14,AKTIF,120300,2026-03-25
C000710,4474610828081,I5I67445I998287,CV PANGESTU WALUYO,JALAN PHH. MUSTOFA NO. 5,LANGSA,21,,+62 (0581) 972 3961,IMPORTIR,,6986972006,2023-02-22,AKTIF,020100,2026-05-16
C000711,8051840477350,567746O54774449,PT HALIM SUARTINI TBK,JALAN M.H THAMRIN NO. 40,,12,93914,+62 (42) 226 1673,KEDUA-DUANYA,4281811447,0517278042,2024-01-09,AKTIF,010800,2026-06-06
C000712,0000000000000,37.750.049.4-781.296,PD WIBOWO,GG. PHH. MUSTOFA NO. 0,KOTAMOBAGU,16,05844,+62-0660-538-9445,EKSPORTIR,3848332693,,2024-05-10,DICABUT,030100,2026-03-19
C000713,3707348567584,233753I82O25697,UD SITOMPUL SAFITRI,JALAN LEMBONG NO. 917,DUMAI,31,88239,+62 (49) 054-1323,KEDUA-DUANYA,3151406498,9235144343,2025-07-05,AKTIF,040400,2026-03-29
C000714,5724763985726,84.716.535.5-035.011,PD FIRGANTORO YULIANTI TBK,JALAN RUNGKUT INDUSTRI NO. 3,BATAM,18,46502,(0153) 579 5394,IMPORTIR,,8270760483,2023-02-25,AKTIF,030700,2026-05-30
C000715,1980956069932,31.141.753.3-441.502,PERUM ANGGRIAWAN (PERSERO) TBK,JALAN PASTEUR NO. 5,MADIUN,31,49048,+62 (592) 815 1547,KEDUA-DUANYA,4803163678,6230973978,2023-06-17,AKTIF,040400,2026-04-18
C000716,149679146386,81.396.873.4-695.851,UD RIYANTI,GANG ERLANGGA NO. 69,SINGKAWANG,51,,+62-0653-193-3665,KEDUA-DUANYA,4803163678,5432690245,2025-04-14,AKTIF,090100,2026-04-12
C000717,6604486711881,52.069.538.2-757.501,PD MARYADI (CABANG),GG. CIWASTRA NO. 189,MALANG,31,39596,+62 (03) 546 1280,KEDUA-DUANYA,0112702944,9115033554,2024-08-13,AKTIF,040400,2026-04-29
C000718,5110293940996,45.428.479.8-581.941,CV AGUSTINA RAJASA (PERSERO) TBK,GG. RAJAWALI BARAT NO. 25,TANJUNGBALAI,21,92453,+62 (439) 132-2556,KEDUA-DUANYA,2761066974,7818825625,2025-06-23,AKTIF,020400,2026-03-15
C000719,6987634865472,90 780 105,PD MAHENDRA WASTUTI,JALAN CIKUTRA TIMUR NO. 85,,35,34053,+62-01-014-5478,IMPORTIR,,4025488348,2023-03-16,AKTIF,071300,2026-04-30
C000720,6847289630812,95.699.693.1-603.443,UD WIJAYANTI TBK (CABANG),JL. ASIA AFRIKA NO. 912,SALATIGA,18,65835,+62-0643-748-2623,IMPORTIR,,6812780755,2024-03-09,AKTIF,030700,2026-06-03
C000721,7064064123154,05.159.315.4-471.515,CV SIHOTANG ASTUTI (PERSERO) TBK,JALAN RUMAH SAKIT NO. 5,MATARAM,35,79751,+62 (98) 618 8918,EKSPORTIR,8156540374,,2024-02-08,AKTIF,060100,2026-05-21
C000722,0838814899482X,85.168.219.3-129.180,UD HANDAYANI FUJIATI TBK,GANG CIKUTRA BARAT NO. 9,SEMARANG,32,93526,(035) 912 4704,IMPORTIR,,9997163082,2023-06-16,AKTIF,050900,2026-04-06
C000723,0273137265125,40.574.348.7-633.592,PERUM UWAIS SAPUTRA TBK,GANG RAWAMANGUN NO. 56,CILEGON,33,40015,+62-124-021-4099,EKSPORTIR,3825995197,,2024-01-07,DIBEKUKAN,050100,2026-06-03
C000724,5856423041202,61.952.055.6-126.370,UD PUSPITA PURWANTI (PERSERO) TBK,GANG DR. DJUNJUNAN NO. 325,TEBINGTINGGI,64,06734,+62 (049) 214-1710,KEDUA-DUANYA,2274326185,1503150995,2023-12-07,AKTIF,100300,2026-05-19
C000725,592076679889,635857687443727,PERUM HASTUTI TBK,JALAN SENTOT ALIBASA NO. 4,BINJAI,61,16275,+62 (091) 540 2248,IMPORTIR,,2489452266,2025-03-15,AKTIF,090400,2026-06-07
C000726,2896918617568,55.223.256.5-675.281,UD PRASTUTI PRASASTA (PERSERO) TBK (CABANG),JALAN M.T HARYONO NO. 1,YOGYAKARTA,61,15566,+62-064-204-8863,IMPORTIR,,7696609589,2025-05-02,DIBEKUKAN,090400,2026-03-29
C000727,6059370627235,17.400.276.3-390.091,CV PUDJIASTUTI TBK (CABANG),GANG RAYA SETIABUDHI NO. 2,KOTA ADMINISTRASI JAKARTA SELATAN,35,55282,+62-200-268-3970,KEDUA-DUANYA,9363445661,8550268707,2025-06-04,AKTIF,070100,2026-04-27
C000728,3808263267631,11.316.252.1-764.062,PERUM SIHOTANG TBK,JALAN IR. H. DJUANDA NO. 40,BOGOR,18,06741,+62-73-495-3810,EKSPORTIR,8206090748,,2023-08-11,AKTIF,030700,2026-03-22
C000729,6343152082580,82.962.134.9-567.143,CV ASTUTI UWAIS (PERSERO) TBK,JALAN SOEKARNO HATTA NO. 2,TIDORE KEPULAUAN,12,65679,+62 (036) 115-0647,IMPORTIR,,6201259581,2024-01-16,AKTIF,011200,2026-03-30
C000730,8923482224715,83.333.717.1-326.095,PT SIREGAR PUSPITA,GANG JEND. A. YANI NO. 04,METRO,12,01061,+62 (661) 396-1107,KEDUA-DUANYA,6970267215,0712826113,2023-07-11,AKTIF,011200,2026-04-09
C000731,8710122691669,59.541.257.8-881.965,PERUM PRASETYA TBK,JL. RAYA SETIABUDHI NO. 41,SALATIGA,31,37672,(047) 340 3618,KEDUA-DUANYA,6090710845,6421219760,2023-11-20,AKTIF,010100,2026-05-17
C000732,5872422749665,90.675.131.9-304.835,PT ASTUTI,GANG CIKUTRA TIMUR NO. 4,BONTANG,32,87355,+62 (0061) 485 4600,KEDUA-DUANYA,7890407406,9159531277,2025-08-09,AKTIF,050900,2026-03-20
C000733,9055496015598,74.674.789.2-507.923,PT SAEFULLAH,GANG BKR NO. 57,BIMA,61,28515,081 184 6503,IMPORTIR,4803163678,5779453180,2024-04-13,DICABUT,090400,2026-03-19
C000734,9117911244211,567713203086982,CV HALIM NURAINI (PERSERO) TBK (CABANG),JALAN PASTEUR NO. 6,BINJAI,36,95760,+62 (07) 726 1568,EKSPORTIR,7568736409,,2024-03-06,AKTIF,050400,2026-05-15
C000735,0000000000000,14.770.471.2-839.186,UD UYAINAH NABABAN,JALAN MERDEKA NO. 70,KUPANG,21,29182,+62 (0933) 147 6846,IMPORTIR,4803163678,3199212029,2025-05-12,AKTIF,020100,2026-03-13
C000736,6188009724595,41.148.096.2-868.881,NATSIR (CABANG),GG. JAMIKA NO. 6,BAU-BAU,33,69277,+62-0883-486-3018,EKSPORTIR,4803163678,,2023-08-07,AKTIF,050100,2026-04-01
C000737,4445693583541,07.727.202.2-751.446,PUDJIASTUTI GUNARTO (PERSERO) TBK (CABANG),JL. SOEKARNO HATTA NO. 67,,18,16359,0844502528,EKSPORTIR,3249737682,,2023-08-29,AKTIF,030700,2026-03-30
C000738,6361395945921,14.729.573.5-766.448,CV NAJMUDIN WIDODO TBK,GANG RUMAH SAKIT NO. 90,SUBULUSSALAM,73,,+62 (0312) 954 3130,KEDUA-DUANYA,2766567779,5395280643,2025-08-01,AKTIF,140100,2026-04-21
