GR_ID,NIB,NPWP,NAMA,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT,KELURAHAN,DAERAH_ID,KODE_POS,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,KODE_KANTOR,NOMOR_TELPON,KATEGORI,NIPER,NOMOR_API,ID_PERUSAHAAN,TGL_PERUBAHAN_NIB,TGL_TERBIT_NIB,TGL_SYNC_OSS,STATUS_NIB,SOURCE,MATCH_TYPE,SOURCE_COUNT,N_CONFLICTS,IS_OUT_OF_SYNC,IS_STALE,HIGH_SYNC_LAG,IS_LOGICAL_CONFLICT_NIPER,CREATED_AT
GR001231,8917005229184,44.470.921.4-594.851,PERUM WASITA HASANAH TBK,PERUM,Firma,Berbadan Hukum,Tidak Aktif,Jl. Ciwastra No. 8,BANDA ACEH,35,35780.0,N,Y,,71300.0,629683309335.0,IMPORTIR,,6936465788.0,C003329,2025-08-26,2025-08-26,2026-04-11,AKTIF,MATCHED,EXACT_NIB,2,1,False,False,True,False,2026-06-12 00:42:58
GR001232,9961143583040,80.495.490.5-126.226,PD PUSPITA PADMASARI,,PT,Berbadan Hukum,Dibekukan,Jl. Merdeka No. 9,KOTA ADMINISTRASI JAKARTA PUSAT,31,69905.0,N,Y,,40300.0,6283628988.0,KEDUA-DUANYA,6709678949.0,8967498763.0,C004911,2023-10-14,2023-10-14,2026-04-24,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR001233,7453714732043,10.624.129.7-288.254,PERUM SINAGA TBK,PERUM,Perum,Belum Berbadan Hukum,Tidak Aktif,Gang Asia Afrika No. 4,SAMARINDA,61,69690.0,Y,N,API-U,90400.0,62750567539.0,IMPORTIR,,8911196975.0,C002096,2025-03-26,2025-03-26,2026-03-22,DIBEKUKAN,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR001234,3616558062475,42.346.153.6-467.962,UD MANGUNSONG TBK,,Perum,Belum Berbadan Hukum,Dibekukan,Jalan Cikapayang No. 56,,33,74570.0,Y,Y,API-U,50100.0,624453760067.0,EKSPORTIR,6325661988.0,,C001316,2023-10-22,2023-10-22,2026-03-25,DICABUT,MATCHED,EXACT_NIB,2,1,True,True,True,False,2026-06-12 00:42:58
GR001235,0056870690571,98.072.994.2-085.714,PD SIMANJUNTAK,PD,Perum,Berbadan Hukum,Aktif,Gang Dipatiukur No. 681,,32,25308.0,Y,Y,API-P,50900.0,62249452164.0,KEDUA-DUANYA,1251267482.0,2440722554.0,C004697,2025-01-17,2025-01-17,2026-04-08,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR001236,3305484951657,07.917.452.9-303.192,CV KUSWANDARI TBK,CV,PT,Berbadan Hukum,Tidak Aktif,Gang Pasteur No. 77,MADIUN,33,84232.0,Y,N,API-U,50100.0,626614489065.0,IMPORTIR,4803163678.0,9007917673.0,C001549,2025-03-21,2025-03-21,2026-04-27,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR001237,8551902041154,69.516.033.5-100.051,CV PRABOWO TBK,CV,Firma,Belum Berbadan Hukum,Tidak Aktif,Gg. Ciwastra No. 24,TEBINGTINGGI,64,53691.0,Y,N,API-U,100300.0,626089736547.0,IMPORTIR,4803163678.0,9292855150.0,C000495,2024-04-04,2024-04-04,2026-05-16,DICABUT,MATCHED,EXACT_NIB,2,2,False,True,False,True,2026-06-12 00:42:58
GR001238,3057543700984,15.415.789.4-238.461,PERUM SIRAIT TBK,PERUM,PT,Belum Berbadan Hukum,Aktif,Jalan Sukajadi No. 796,CILEGON,18,25703.0,Y,N,API-U,30700.0,62422021585.0,EKSPORTIR,5179035684.0,,C003124,2025-06-21,2025-06-21,2026-03-14,AKTIF,MATCHED,EXACT_NIB,2,2,False,False,True,True,2026-06-12 00:42:58
GR001239,5928339717856,67.111.464.6-619.455,CV WAHYUNI MEGANTARA,CV,UD,Berbadan Hukum,Tidak Aktif,Gang K.H. Wahid Hasyim No. 158,PONTIANAK,21,30402.0,Y,Y,API-P,20400.0,626355998066.0,KEDUA-DUANYA,1472763029.0,456924429.0,C003623,2024-05-04,2024-05-04,2026-04-14,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR001240,0559169833179,27.910.384.4-659.511,PD NASHIRUDDIN SAFITRI (PERSERO) TBK,PD,Firma,Berbadan Hukum,Tidak Aktif,Jl. Rajiman No. 29,BLITAR,31,41678.0,N,N,,10100.0,62566548620.0,EKSPORTIR,4803163678.0,,C000225,2014-09-16,2014-09-16,2026-03-23,DICABUT,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR001241,2593570765094,50.184.890.0-480.550,PT TAMBA PERMADI,,Perum,Berbadan Hukum,Dibekukan,Gang Rungkut Industri No. 706,BLITAR,73,,N,Y,,110100.0,62815382553.0,IMPORTIR,,2050200852.0,C003249,2025-07-10,2025-07-10,2026-05-06,AKTIF,MATCHED,EXACT_NIB,2,0,False,False,True,False,2026-06-12 00:42:58
GR001242,2602611868010,77.907.961.3-446.858,PERUM GUNAWAN SIHOMBING,PERUM,UD,Berbadan Hukum,Dibekukan,Jl. Jakarta No. 619,,31,,Y,Y,API-P,10100.0,62887223530.0,KEDUA-DUANYA,4778771037.0,9807416752.0,C001541,2025-08-15,2025-08-15,2026-03-19,AKTIF,MATCHED,EXACT_NIB,2,0,False,False,True,False,2026-06-12 00:42:58
GR001243,2762805877770,10.284.687.9-475.137,PERUM LAKSITA HUTASOIT (PERSERO) TBK,PERUM,UD,Berbadan Hukum,Aktif,Jl. K.H. Wahid Hasyim No. 9,,31,62256.0,N,Y,,40400.0,624274998.0,EKSPORTIR,9456878077.0,,C001959,2024-11-18,2024-11-18,2026-03-13,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR001244,9646077359569,87.114.607.2-152.037,PD HARYANTO TBK,PD,Firma,Belum Berbadan Hukum,Aktif,Jalan Cihampelas No. 9,,21,45323.0,Y,N,API-U,20400.0,625939944097.0,EKSPORTIR,9802877540.0,,C003846,2024-08-01,2024-08-01,2026-05-05,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR001245,9250075167486,81.484.193.5-554.123,PD YULIANTI,PD,Perum,Belum Berbadan Hukum,Tidak Aktif,Jalan Peta No. 64,TEGAL,35,37019.0,Y,N,API-U,70500.0,62448380736.0,KEDUA-DUANYA,7388888326.0,4087443954.0,C004025,2024-07-31,2024-07-31,2026-05-15,AKTIF,MATCHED,EXACT_NIB,2,2,False,True,False,True,2026-06-12 00:42:58
GR001246,5995843835699,75.480.769.1-181.359,UD NAPITUPULU (PERSERO) TBK,UD,UD,Berbadan Hukum,Aktif,Gang W.R. Supratman No. 65,MALANG,33,76120.0,Y,N,API-U,50100.0,627826897212.0,KEDUA-DUANYA,4803163678.0,5829241197.0,C004434,2024-06-04,2024-06-04,2026-03-31,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR001247,2671919699335,30.694.038.3-642.078,PERUM IRAWAN YULIARTI,PERUM,UD,Berbadan Hukum,Aktif,Jalan Tubagus Ismail No. 1,,51,31167.0,N,N,,90100.0,62968900433.0,KEDUA-DUANYA,8560262867.0,5300657116.0,C004201,2025-03-16,2025-03-16,2026-04-04,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR001248,7533552620294,99.562.979.7-259.491,PT WINARNO USAMAH TBK,PT,CV,Berbadan Hukum,Tidak Aktif,Gg. Pacuan Kuda No. 237,PROBOLINGGO,32,92126.0,Y,Y,API-U,50900.0,623138005134.0,EKSPORTIR,6536547455.0,,C004215,2024-08-17,2024-08-17,2026-04-24,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR001249,0922293177865,01.812.250.9-666.283,PERUM UWAIS TBK,PERUM,Firma,Berbadan Hukum,Tidak Aktif,Jalan Ciwastra No. 29,DEPOK,91,,N,N,,120300.0,62512016339.0,EKSPORTIR,2753751546.0,,C003970,2025-09-14,2025-09-14,2026-04-28,AKTIF,MATCHED,EXACT_NIB,2,1,False,False,True,True,2026-06-12 00:42:58
GR001250,7917431243453,44.253.514.1-070.706,PERUM NASYIAH PRATIWI,PERUM,Firma,Berbadan Hukum,Dibekukan,Jl. Laswi No. 465,METRO,12,27841.0,N,Y,,11200.0,62362537863.0,KEDUA-DUANYA,8651863818.0,366246273.0,C000403,2025-07-29,2025-07-29,2026-03-31,AKTIF,MATCHED,EXACT_NIB,2,0,False,False,True,False,2026-06-12 00:42:58
GR001251,8036957562943,25.590.102.6-548.386,PERUM PANGESTU ZULAIKA TBK,,PT,Belum Berbadan Hukum,Tidak Aktif,Jalan Sadang Serang No. 820,BENGKULU,61,,N,Y,,90400.0,628871069562.0,IMPORTIR,,246074613.0,C001301,2025-03-29,2025-03-29,2026-03-14,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR001252,9441010427974,79.197.357.4-861.598,UD NASHIRUDDIN ASTUTI TBK,,PT,Berbadan Hukum,Dibekukan,Jalan Ir. H. Djuanda No. 24,MALANG,33,37565.0,Y,N,API-U,50100.0,62832570236.0,EKSPORTIR,4803163678.0,,C003929,2023-08-21,2023-08-21,2026-04-18,AKTIF,MATCHED,EXACT_NIB,2,2,False,True,True,True,2026-06-12 00:42:58
GR001253,9357538481115,91.511.038.3-306.469,PERUM HALIMAH ZULKARNAIN TBK,PERUM,PT,Berbadan Hukum,Tidak Aktif,Gang Jamika No. 494,BITUNG,21,46250.0,N,N,,20400.0,62863283168.0,IMPORTIR,,4347581281.0,C000960,2023-11-27,2023-11-27,2026-05-10,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR001254,5546202135469,90.712.173.2-679.255,PERUM MUSTOFA PURNAWATI TBK,PERUM,PT,Belum Berbadan Hukum,Aktif,Gang Gardujati No. 062,PADANGPANJANG,51,29350.0,N,N,,80100.0,62706755383.0,KEDUA-DUANYA,4803163678.0,8659974292.0,C004381,2024-05-19,2024-05-19,2026-05-26,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,False,True,2026-06-12 00:42:58
GR001255,6609547006039,67.873.078.0-452.591,PERUM PRATAMA RAJASA TBK,PERUM,PT,Belum Berbadan Hukum,Aktif,Jl. Joyoboyo No. 465,DENPASAR,35,34778.0,N,N,,71300.0,62996176443.0,KEDUA-DUANYA,7086544530.0,3948920306.0,C001837,2023-10-01,2023-10-01,2026-03-27,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR001256,1202241756168,05.927.621.5-446.259,UD SITUMORANG,UD,Firma,Berbadan Hukum,Aktif,Jalan Soekarno Hatta No. 840,BANDAR LAMPUNG,91,,Y,Y,API-P,120300.0,628146902330.0,KEDUA-DUANYA,4955651607.0,5289188700.0,C002466,2024-02-08,2024-02-08,2026-05-06,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR001257,0285915658179,12.682.382.7-561.174,PD PUSPITA (PERSERO) TBK,PD,CV,Belum Berbadan Hukum,Dibekukan,Gg. H.J Maemunah No. 2,SALATIGA,51,51676.0,Y,Y,API-P,80100.0,623529230561.0,KEDUA-DUANYA,2225230351.0,1383461050.0,C002994,2023-12-15,2023-12-15,2026-05-31,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,False,False,2026-06-12 00:42:58
GR001258,1142999481414,00.769.086.3-835.525,PT WIDODO NAPITUPULU TBK,,UD,Berbadan Hukum,Dibekukan,Gg. Kiaracondong No. 112,BANDAR LAMPUNG,21,84842.0,N,Y,,20400.0,62810643959.0,KEDUA-DUANYA,6641373052.0,3336118757.0,C002852,2024-08-05,2024-08-05,2026-05-31,DIBEKUKAN,MATCHED,EXACT_NIB,2,1,False,True,False,False,2026-06-12 00:42:58
GR001259,2012017402098,82.309.718.4-446.633,UD PALASTRI PUTRA (PERSERO) TBK,UD,Perum,Belum Berbadan Hukum,Dibekukan,Gang Tebet Barat Dalam No. 6,PEKANBARU,32,89671.0,N,N,,50900.0,62991773766.0,IMPORTIR,,5645492145.0,C000420,2023-06-01,2023-06-01,2026-04-21,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR001260,0913675916449,15.930.989.5-195.814,PD ANGGRIAWAN SITORUS,PD,PT,Berbadan Hukum,Aktif,Gang Kutisari Selatan No. 085,KOTA ADMINISTRASI JAKARTA UTARA,33,13249.0,Y,Y,API-U,50100.0,62280947934.0,KEDUA-DUANYA,9203278723.0,6953672651.0,C002861,2025-11-25,2025-11-25,2026-05-25,DICABUT,MATCHED,EXACT_NIB,2,1,True,False,False,False,2026-06-12 00:42:58
GR001261,0568234284022,92.897.752.4-404.178,PT PRATIWI (PERSERO) TBK,PT,PT,Berbadan Hukum,Aktif,Jl. Ciumbuleuit No. 546,,21,80803.0,N,Y,,20100.0,62784587586.0,KEDUA-DUANYA,6017063093.0,6850414928.0,C000237,2023-10-13,2023-10-13,2026-03-20,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR001262,4238670776042,79.940.749.3-667.649,UD RAJASA,UD,Perum,Belum Berbadan Hukum,Tidak Aktif,Gg. Cikutra Barat No. 31,PADANG,91,85135.0,N,N,,120300.0,62776161503.0,KEDUA-DUANYA,8895225128.0,6540381653.0,C003057,2023-04-17,2023-04-17,2026-03-16,DICABUT,MATCHED,EXACT_NIB,2,2,False,True,True,True,2026-06-12 00:42:58
GR001263,7721075240033,89.036.903.5-874.074,PERUM USADA YOLANDA,PERUM,CV,Belum Berbadan Hukum,Tidak Aktif,Jalan Ronggowarsito No. 75,PEKALONGAN,31,,N,Y,,10100.0,62528084754.0,KEDUA-DUANYA,3375141007.0,6646319459.0,C003053,2024-12-06,2024-12-06,2026-05-23,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR001264,4168939276398,40.716.189.3-568.673,PERUM SIMANJUNTAK WIBOWO TBK,PERUM,Perum,Berbadan Hukum,Dibekukan,Gg. Cihampelas No. 4,BEKASI,35,27169.0,Y,Y,API-U,70100.0,62708817964.0,IMPORTIR,,2141876283.0,C004535,2025-07-29,2025-07-29,2026-04-21,AKTIF,MATCHED,EXACT_NIB,2,0,False,False,True,False,2026-06-12 00:42:58
GR001265,0704235731899,47.592.240.1-840.082,PD JAILANI FUJIATI,,UD,Berbadan Hukum,Dibekukan,Gg. M.T Haryono No. 68,BINJAI,33,99767.0,N,Y,,60300.0,62723175040.0,EKSPORTIR,8880585851.0,,C002860,2024-01-27,2024-01-27,2026-05-26,AKTIF,MATCHED,EXACT_NIB,2,2,False,True,False,False,2026-06-12 00:42:58
GR001266,7050707750884,72.289.674.9-624.626,PERUM NURDIYANTI (PERSERO) TBK,PERUM,CV,Belum Berbadan Hukum,Tidak Aktif,Gg. Cikutra Timur No. 05,,61,53458.0,N,N,,90400.0,629180250226.0,IMPORTIR,4803163678.0,3225019177.0,C001393,2025-10-30,2025-10-30,2026-03-30,AKTIF,MATCHED,EXACT_NIB,2,1,False,False,True,True,2026-06-12 00:42:58
GR001267,2138059519484,94.367.284.2-166.921,PERUM TAMPUBOLON,PERUM,Firma,Berbadan Hukum,Aktif,Gang Jakarta No. 5,MATARAM,21,,N,Y,,20400.0,62834708042.0,EKSPORTIR,5114379457.0,,C002339,2023-03-12,2023-03-12,2026-05-26,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR001268,5419635110967,39.350.109.3-881.826,CV WIBISONO TBK,CV,Firma,Berbadan Hukum,Tidak Aktif,Gg. Ronggowarsito No. 80,TANGERANG SELATAN,16,,Y,Y,API-P,30100.0,62113955434.0,KEDUA-DUANYA,946542473.0,358707290.0,C000022,2024-05-30,2024-05-30,2026-05-10,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR001269,2234267870323,81.845.558.1-143.528,PERUM PRANOWO ARDIANTO (PERSERO) TBK,PERUM,PT,Berbadan Hukum,Tidak Aktif,Gg. Laswi No. 727,PALANGKARAYA,12,45150.0,N,N,,20300.0,626363154413.0,IMPORTIR,4803163678.0,193415072.0,C004006,2025-06-26,2025-06-26,2026-05-12,AKTIF,MATCHED,EXACT_NIB,2,1,False,False,True,True,2026-06-12 00:42:58
GR001270,5211275963731,11.313.620.3-244.107,UD MAHENDRA MARYATI,UD,CV,Berbadan Hukum,Aktif,Gang Dr. Djunjunan No. 087,AMBON,31,20738.0,N,N,,10100.0,62843495979.0,EKSPORTIR,4803163678.0,,C001591,2024-11-15,2024-11-15,2026-04-11,AKTIF,MATCHED,EXACT_NIB,2,2,False,True,True,True,2026-06-12 00:42:58
GR001271,4003818036485,91.094.693.0-939.045,PD KUSMAWATI HALIMAH,PD,Firma,Berbadan Hukum,Dibekukan,Jl. S. Parman No. 25,TANJUNGBALAI,33,86309.0,Y,N,API-U,50100.0,621059625449.0,KEDUA-DUANYA,2338383869.0,3924956208.0,C002923,2023-02-18,2023-02-18,2026-03-16,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR001272,4421065100460,08.012.644.4-113.204,PD KUSWOYO SAFITRI TBK,PD,Firma,Belum Berbadan Hukum,Dibekukan,Jalan Sukabumi No. 96,YOGYAKARTA,35,67640.0,Y,N,API-P,70100.0,62923476323.0,IMPORTIR,,5234077804.0,C004273,2024-09-13,2024-09-13,2026-06-05,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,False,False,2026-06-12 00:42:58
GR001273,2239567217618,97.614.912.8-963.596,PERUM PRAKASA NABABAN TBK,PERUM,UD,Belum Berbadan Hukum,Tidak Aktif,Jl. Kendalsari No. 5,CILEGON,35,26537.0,N,N,,70500.0,62856307134.0,EKSPORTIR,1369760254.0,,C003588,2025-09-02,2025-09-02,2026-05-08,AKTIF,MATCHED,EXACT_NIB,2,1,False,False,True,True,2026-06-12 00:42:58
GR001274,1387712398189,28.629.467.2-042.284,CV MAHENDRA IRAWAN,CV,CV,Berbadan Hukum,Tidak Aktif,Jalan Wonoayu No. 0,BANDA ACEH,32,47360.0,N,N,,50900.0,62289572136.0,KEDUA-DUANYA,4803163678.0,7873288573.0,C004013,2023-08-28,2023-08-28,2026-06-08,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,False,True,2026-06-12 00:42:58
GR001275,8681734188079,84.412.797.4-745.693,UD LAILASARI,UD,Firma,Belum Berbadan Hukum,Tidak Aktif,Gg. Bkr No. 1,BATAM,31,26008.0,Y,N,API-U,40300.0,62702883619.0,EKSPORTIR,4803163678.0,,C002360,2024-01-30,2024-01-30,2026-05-17,DICABUT,MATCHED,EXACT_NIB,2,1,False,True,False,True,2026-06-12 00:42:58
GR001276,9540638567020,94.479.986.1-786.363,PT RAHIMAH NASHIRUDDIN (PERSERO) TBK,PT,UD,Belum Berbadan Hukum,Aktif,Gang Ahmad Yani No. 463,SUBULUSSALAM,35,43203.0,N,Y,,60100.0,62254226506.0,IMPORTIR,,3882692832.0,C003102,2024-12-10,2024-12-10,2026-05-05,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR001277,5354407896778,67.550.995.9-949.897,PD MANDALA,PD,PT,Berbadan Hukum,Tidak Aktif,Gang Ir. H. Djuanda No. 2,MOJOKERTO,73,49272.0,Y,Y,API-U,140100.0,628576716344.0,IMPORTIR,,7967128161.0,C000081,2023-01-19,2023-01-19,2026-03-27,DICABUT,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR001278,0410486671864,34.152.982.6-129.788,CV LAILASARI LATUPONO,CV,Perum,Berbadan Hukum,Dibekukan,Jl. H.J Maemunah No. 3,LUBUKLINGGAU,12,36930.0,N,N,,10800.0,62836369050.0,KEDUA-DUANYA,4803163678.0,4607688999.0,C001792,2025-04-28,2025-04-28,2026-03-26,AKTIF,MATCHED,EXACT_NIB,2,2,False,True,True,True,2026-06-12 00:42:58
GR001279,0187703325704,84.300.229.0-474.250,PT HAKIM,PT,Perum,Belum Berbadan Hukum,Dibekukan,Jl. Cikutra Timur No. 7,TEGAL,33,,N,N,,50100.0,625264259154.0,EKSPORTIR,7258782667.0,,C002050,2024-06-09,2024-06-09,2026-05-03,AKTIF,MATCHED,EXACT_NIB,2,2,False,True,True,True,2026-06-12 00:42:58
GR001280,0186432314565,12.522.806.1-170.474,PD NARPATI NASYIDAH (PERSERO) TBK,PD,PT,Berbadan Hukum,Aktif,Jl. Tebet Barat Dalam No. 6,MALANG,21,,Y,N,API-P,20400.0,625885769271.0,KEDUA-DUANYA,6834884990.0,387808631.0,C004894,2024-05-10,2024-05-10,2026-06-04,DICABUT,MATCHED,EXACT_NIB,2,1,False,True,False,True,2026-06-12 00:42:58
GR001281,3256740536251,83.687.158.3-126.074,PT IRAWAN FIRGANTORO,PT,PT,Berbadan Hukum,Aktif,Jl. Antapani Lama No. 6,DUMAI,12,98421.0,N,Y,,11200.0,629007401236.0,IMPORTIR,,1180917176.0,C003234,2023-10-09,2023-10-09,2026-04-04,DICABUT,MATCHED,EXACT_NIB,2,2,True,True,True,False,2026-06-12 00:42:58
GR001282,0369300522144,20.662.885.6-802.949,UD MANDALA,UD,CV,Belum Berbadan Hukum,Dibekukan,Gg. Tubagus Ismail No. 5,TOMOHON,18,67671.0,Y,Y,API-P,30700.0,6296286860.0,EKSPORTIR,4426300828.0,,C000145,2024-10-09,2024-10-09,2026-05-02,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR001283,1599944261845,40.214.449.5-548.994,PD WIDODO MAHENDRA (PERSERO) TBK,PD,UD,Berbadan Hukum,Dibekukan,Gg. R.E Martadinata No. 5,BEKASI,33,27629.0,N,N,,50100.0,62877318798.0,KEDUA-DUANYA,9988656444.0,1119185677.0,C001308,2023-05-03,2023-05-03,2026-05-22,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,False,True,2026-06-12 00:42:58
GR001284,9940232358593,44.523.057.3-971.685,CV ANGGRAINI ASTUTI,CV,CV,Berbadan Hukum,Tidak Aktif,Jalan Ahmad Yani No. 3,SUKABUMI,33,16522.0,N,Y,,60300.0,62237558220.0,EKSPORTIR,4485367928.0,,C002844,2014-10-16,2014-10-16,2026-05-23,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,False,False,2026-06-12 00:42:58
GR001285,0698826486275,46.821.212.7-473.607,UD DONGORAN PUDJIASTUTI (PERSERO) TBK,UD,Firma,Belum Berbadan Hukum,Aktif,Gg. Astana Anyar No. 417,MEULABOH,51,78939.0,N,Y,,90100.0,62680866315.0,KEDUA-DUANYA,9776826895.0,353354308.0,C000119,2023-10-14,2023-10-14,2026-05-24,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR001286,4072545396016,07.587.853.9-874.833,CV RAHAYU,CV,Perum,Berbadan Hukum,Tidak Aktif,Gang Dipatiukur No. 8,BAU-BAU,51,48600.0,Y,Y,API-P,90100.0,62856262392.0,IMPORTIR,,4241395175.0,C000093,2025-03-24,2025-03-24,2026-04-10,DICABUT,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR001287,1743160325039,38.252.690.9-520.956,PT ARDIANTO (PERSERO) TBK,PT,Firma,Berbadan Hukum,Tidak Aktif,Jalan M.T Haryono No. 87,SUBULUSSALAM,32,,N,N,,50900.0,625129772483.0,EKSPORTIR,1911533035.0,,C003047,2023-11-15,2023-11-15,2026-04-27,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR001288,1794964549595,58.750.519.1-177.459,PT MAHESWARA JAILANI,PT,Perum,Belum Berbadan Hukum,Dibekukan,Jalan Cikutra Timur No. 8,,33,74290.0,Y,N,API-U,60300.0,6288223516.0,KEDUA-DUANYA,4803163678.0,3485353326.0,C002284,2025-06-18,2025-06-18,2026-03-19,AKTIF,MATCHED,EXACT_NIB,2,3,False,False,True,True,2026-06-12 00:42:58
GR001289,2240239362761,59.418.940.4-727.031,PERUM SITUMORANG MARYADI (PERSERO) TBK,,PT,Belum Berbadan Hukum,Dibekukan,Jl. Tubagus Ismail No. 3,SUBULUSSALAM,35,62007.0,N,N,,71300.0,624533145321.0,KEDUA-DUANYA,4803163678.0,3014127430.0,C003770,2024-11-19,2024-11-19,2026-05-22,AKTIF,MATCHED,EXACT_NIB,2,2,False,True,False,True,2026-06-12 00:42:58
GR001290,0863811050228,91.617.165.0-488.793,PT MANSUR RAJATA,PT,Firma,Belum Berbadan Hukum,Aktif,Gang Hos. Cokroaminoto No. 97,,73,40571.0,N,Y,,110100.0,62161438061.0,KEDUA-DUANYA,2965444205.0,3605514680.0,C004480,2025-06-24,2025-06-24,2026-04-12,AKTIF,MATCHED,EXACT_NIB,2,0,False,False,True,False,2026-06-12 00:42:58
GR001291,7742393543373,93.806.136.7-532.986,UD WIJAYA TBK,UD,UD,Berbadan Hukum,Aktif,Gang Cikapayang No. 6,GORONTALO,35,44534.0,N,N,,60100.0,629551766329.0,IMPORTIR,,9944984144.0,C004187,2023-09-03,2023-09-03,2026-04-21,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR001292,0772143486965,27.895.508.1-369.924,PT SETIAWAN TBK,PT,CV,Berbadan Hukum,Aktif,Gang Monginsidi No. 483,SABANG,21,58626.0,N,N,,20400.0,62261376103.0,EKSPORTIR,5765581519.0,,C002192,2024-01-07,2024-01-07,2026-05-04,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR001293,3187309507933,59.460.870.3-107.133,CV FUJIATI WIJAYA TBK,,CV,Belum Berbadan Hukum,Aktif,Jl. Astana Anyar No. 7,MATARAM,64,,N,N,,100300.0,625641212389.0,IMPORTIR,4803163678.0,5675502132.0,C004510,2025-11-25,2025-11-25,2026-04-25,AKTIF,MATCHED,EXACT_NIB,2,3,False,False,True,True,2026-06-12 00:42:58
GR001294,2759082680090,60.154.176.0-574.670,PD SURYATMI PURWANTI,PD,PT,Berbadan Hukum,Aktif,Gang Pacuan Kuda No. 6,PRABUMULIH,73,50450.0,N,N,,110100.0,62241476341.0,KEDUA-DUANYA,275053360.0,4482314747.0,C004398,2024-12-12,2024-12-12,2026-03-19,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR001295,5960233159987,44.117.471.5-456.808,PT RIYANTI (PERSERO) TBK,PT,CV,Berbadan Hukum,Aktif,Gang Jend. A. Yani No. 0,PALU,64,42939.0,Y,Y,API-U,100300.0,62906774680.0,KEDUA-DUANYA,5931638809.0,8977337724.0,C002905,2025-06-07,2025-06-07,2026-04-17,DIBEKUKAN,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR001296,4175024130078,80.559.433.7-665.357,PD HASSANAH,PD,Firma,Belum Berbadan Hukum,Dibekukan,Jalan Kutai No. 45,,32,16258.0,N,N,,50900.0,62443470674.0,EKSPORTIR,8116817865.0,,C003571,2023-01-11,2023-01-11,2026-03-30,AKTIF,MATCHED,EXACT_NIB,2,2,False,True,True,True,2026-06-12 00:42:58
